,Class
0,10
1,0
2,8
3,6
4,3
5,9
6,4
7,10
8,10
9,2
10,9
11,6
12,1
13,9
14,6
15,0
16,5
17,6
18,9
19,5
20,9
21,6
22,6
23,6
24,3
25,6
26,9
27,8
28,0
29,4
30,9
31,3
32,3
33,8
34,9
35,10
36,10
37,9
38,5
39,7
40,6
41,5
42,3
43,10
44,9
45,10
46,10
47,5
48,6
49,10
50,3
51,5
52,10
53,6
54,6
55,10
56,5
57,9
58,9
59,10
60,1
61,5
62,8
63,9
64,9
65,9
66,10
67,5
68,9
69,10
70,10
71,6
72,1
73,6
74,2
75,10
76,10
77,9
78,5
79,6
80,10
81,10
82,3
83,9
84,10
85,0
86,5
87,6
88,10
89,9
90,9
91,2
92,5
93,7
94,9
95,4
96,5
97,6
98,6
99,5
100,8
101,5
102,0
103,3
104,0
105,10
106,9
107,9
108,6
109,10
110,0
111,9
112,0
113,6
114,0
115,10
116,0
117,5
118,5
119,7
120,9
121,5
122,5
123,6
124,7
125,1
126,6
127,9
128,4
129,9
130,4
131,10
132,6
133,5
134,10
135,0
136,9
137,6
138,9
139,6
140,9
141,5
142,5
143,5
144,9
145,5
146,6
147,5
148,9
149,9
150,0
151,6
152,3
153,5
154,9
155,3
156,6
157,10
158,4
159,5
160,0
161,10
162,2
163,5
164,8
165,8
166,3
167,6
168,9
169,5
170,9
171,10
172,9
173,9
174,3
175,9
176,5
177,10
178,10
179,3
180,0
181,9
182,0
183,5
184,9
185,7
186,9
187,10
188,10
189,4
190,9
191,8
192,4
193,5
194,7
195,0
196,9
197,9
198,10
199,3
200,3
201,1
202,10
203,5
204,6
205,9
206,5
207,10
208,10
209,5
210,3
211,5
212,2
213,9
214,7
215,6
216,1
217,1
218,6
219,9
220,6
221,10
222,8
223,1
224,3
225,10
226,10
227,0
228,9
229,10
230,9
231,9
232,9
233,3
234,9
235,9
236,4
237,9
238,1
239,7
240,10
241,9
242,5
243,6
244,9
245,3
246,5
247,9
248,6
249,2
250,2
251,10
252,5
253,9
254,9
255,5
256,6
257,10
258,3
259,9
260,3
261,3
262,6
263,5
264,9
265,9
266,10
267,2
268,4
269,3
270,0
271,9
272,9
273,9
274,10
275,9
276,0
277,9
278,3
279,6
280,9
281,5
282,9
283,8
284,5
285,9
286,3
287,10
288,5
289,8
290,9
291,9
292,10
293,8
294,9
295,10
296,6
297,9
298,9
299,6
300,9
301,10
302,6
303,2
304,6
305,8
306,0
307,3
308,9
309,0
310,9
311,3
312,10
313,3
314,2
315,9
316,9
317,6
318,2
319,6
320,3
321,4
322,8
323,6
324,3
325,5
326,3
327,1
328,3
329,9
330,0
331,10
332,10
333,9
334,9
335,10
336,1
337,6
338,10
339,6
340,10
341,6
342,4
343,5
344,9
345,10
346,7
347,3
348,9
349,10
350,9
351,4
352,5
353,0
354,8
355,10
356,9
357,1
358,9
359,9
360,10
361,0
362,9
363,5
364,5
365,5
366,9
