,Class
0,10
1,9
2,9
3,10
4,2
5,0
6,10
7,5
8,5
9,9
10,4
11,6
12,5
13,4
14,5
15,9
16,4
17,6
18,6
19,5
20,0
21,5
22,0
23,9
24,10
25,6
26,9
27,9
28,3
29,1
30,9
31,3
32,6
33,3
34,3
35,9
36,3
37,6
38,5
39,9
40,9
41,0
42,1
43,5
44,9
45,6
46,3
47,10
48,10
49,9
50,1
51,3
52,10
53,10
54,0
55,9
56,0
57,4
58,9
59,9
60,3
61,3
62,10
63,10
64,1
65,10
66,3
67,6
68,9
69,5
70,3
71,3
72,5
73,3
74,0
75,10
76,10
77,9
78,5
79,3
80,5
81,9
82,0
83,6
84,6
85,9
86,10
87,3
88,4
89,4
90,0
91,5
92,10
93,4
94,9
95,2
96,6
97,2
98,9
99,10
100,7
101,10
102,5
103,5
104,0
105,6
106,1
107,8
108,10
109,9
110,5
111,0
112,9
113,8
114,0
115,9
116,6
117,0
118,9
119,5
120,8
121,10
122,0
123,6
124,9
125,5
126,4
127,10
128,6
129,9
130,9
131,5
132,9
133,9
134,5
135,10
136,8
137,9
138,9
139,4
140,5
141,9
142,6
143,10
144,5
145,2
146,5
147,5
148,10
149,5
150,3
151,9
152,3
153,5
154,4
155,5
156,9
157,9
158,0
159,9
160,9
161,8
162,6
163,6
164,10
165,9
166,10
167,5
168,9
169,6
170,3
171,4
172,6
173,10
174,5
175,9
176,10
177,9
178,5
179,5
180,8
181,9
182,9
183,8
184,5
185,3
186,5
187,3
188,9
189,1
190,8
191,9
192,10
193,10
194,9
195,6
196,9
197,6
198,0
199,1
200,9
201,0
202,3
203,8
204,4
205,3
206,10
207,2
208,9
209,3
210,6
211,3
212,9
213,3
214,10
215,3
216,9
217,6
218,10
219,9
220,7
221,2
222,5
223,9
224,9
225,9
226,9
227,5
228,9
229,6
230,9
231,9
232,6
233,9
234,6
235,1
236,5
237,3
238,6
239,9
240,2
241,6
242,4
243,1
244,6
245,6
246,8
247,0
248,9
249,5
250,5
251,10
252,6
253,10
254,10
255,3
256,5
257,9
258,3
259,5
260,3
261,9
262,9
263,3
264,9
265,0
266,8
267,6
268,4
269,7
270,10
271,9
272,6
273,5
274,9
275,10
276,7
277,4
278,10
279,10
280,5
281,6
282,6
283,3
284,9
285,4
286,9
287,3
288,7
289,9
290,9
291,3
292,0
293,5
294,0
295,9
296,9
297,6
298,10
299,7
300,6
301,5
302,9
303,7
304,5
305,9
306,2
307,8
308,6
309,9
310,3
311,5
312,10
313,5
314,6
315,9
316,5
317,10
318,8
319,10
320,9
321,2
322,9
323,6
324,10
325,0
326,9
327,0
328,9
329,5
330,10
331,6
332,8
333,1
334,5
335,1
336,10
337,5
338,2
339,2
340,5
341,6
342,10
343,1
344,10
345,8
346,10
347,6
348,8
349,9
350,6
351,10
352,10
353,9
354,6
355,10
356,9
357,0
358,9
359,1
360,5
361,7
362,3
363,9
364,10
365,6
366,10
367,1
368,10
369,6
370,4
371,9
372,10
373,0
374,6
375,5
376,9
377,10
378,9
379,9
380,10
381,10
382,5
383,9
384,7
385,4
386,10
387,9
388,5
389,5
390,10
391,3
392,9
393,10
394,2
395,5
396,6
397,9
398,4
399,6
400,5
401,3
402,8
403,6
404,8
405,10
406,10
407,9
408,5
409,9
410,10
411,9
412,10
413,3
414,5
415,5
416,6
417,6
418,10
419,10
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,10
