,Class
0,3
1,3
2,8
3,5
4,9
5,5
6,5
7,10
8,1
9,4
10,10
11,10
12,9
13,6
14,9
15,6
16,8
17,1
18,10
19,5
20,6
21,3
22,5
23,6
24,2
25,6
26,0
27,9
28,6
29,9
30,9
31,3
32,9
33,6
34,9
35,9
36,9
37,9
38,10
39,9
40,5
41,3
42,8
43,0
44,6
45,8
46,9
47,6
48,9
49,9
50,0
51,9
52,3
53,5
54,10
55,9
56,6
57,10
58,3
59,9
60,10
61,9
62,0
63,3
64,10
65,9
66,8
67,0
68,5
69,5
70,10
71,9
72,10
73,10
74,9
75,6
76,9
77,8
78,6
79,10
80,9
81,3
82,9
83,6
84,0
85,3
86,6
87,6
88,9
89,8
90,1
91,10
92,10
93,9
94,9
95,10
96,0
97,1
98,5
99,9
100,5
101,10
102,9
103,9
104,10
105,8
106,0
107,4
108,4
109,5
110,5
111,9
112,9
113,9
114,5
115,4
116,7
117,2
118,9
119,6
120,3
121,9
122,6
123,3
124,9
125,10
126,3
127,6
128,0
129,10
130,1
131,10
132,0
133,10
134,10
135,0
136,6
137,1
138,10
139,8
140,7
141,5
142,0
143,6
144,9
145,5
146,5
147,0
148,3
149,4
150,10
151,2
152,0
153,9
154,5
155,3
156,3
157,10
158,9
159,9
160,10
161,6
162,5
163,0
164,8
165,5
166,6
167,2
168,1
169,4
170,0
171,9
172,5
173,0
174,9
175,3
176,1
177,9
178,5
179,3
180,3
181,10
182,9
183,9
184,2
185,5
186,5
187,9
188,4
189,10
190,10
191,8
192,6
193,6
194,5
195,9
196,2
197,9
198,9
199,9
200,10
201,3
202,7
203,6
204,6
205,9
206,10
207,9
208,6
209,5
210,10
211,10
212,9
213,5
214,4
215,5
216,6
217,10
218,10
219,8
220,6
221,5
222,6
223,6
224,3
225,10
226,9
227,5
228,7
229,5
230,4
231,7
232,1
233,3
234,9
235,9
236,10
237,5
238,9
239,9
240,6
241,0
242,5
243,10
244,5
245,9
246,10
247,10
248,5
249,10
250,10
251,6
252,2
253,10
254,7
255,5
256,5
257,10
258,5
259,10
260,10
261,9
262,6
263,6
264,9
265,6
266,0
267,9
268,6
269,3
270,9
271,2
272,5
273,4
274,7
275,5
276,9
277,3
278,6
279,9
280,10
281,0
282,0
283,9
284,3
285,10
286,5
287,9
288,5
289,9
290,0
291,9
292,10
293,4
294,1
295,6
296,0
297,7
298,3
299,4
300,9
301,10
302,9
303,9
304,3
305,9
306,6
307,9
308,4
309,6
310,8
311,6
312,6
313,5
314,9
315,10
316,4
317,1
318,5
319,5
320,2
321,2
322,9
323,5
324,5
325,4
326,10
327,4
328,3
329,4
330,3
331,10
332,0
333,10
334,9
335,9
336,6
337,8
338,5
339,6
340,2
341,3
342,9
343,3
344,10
345,5
346,1
347,6
348,3
349,3
350,8
351,9
352,5
353,6
354,3
355,10
356,5
357,9
358,7
359,5
360,6
361,10
362,10
363,8
364,8
365,3
366,10
367,3
368,9
369,9
370,10
371,9
372,9
373,9
374,9
375,9
376,3
377,6
378,5
379,5
380,5
381,4
382,9
383,0
384,9
385,10
386,9
387,10
388,10
389,10
390,6
391,5
392,8
393,4
394,6
395,9
396,9
397,1
398,5
399,3
400,6
401,5
402,9
403,2
404,9
405,6
406,10
407,5
408,9
409,9
410,1
411,10
412,6
413,9
414,3
415,10
416,5
417,5
418,9
419,5
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
