,Class
0,9
1,5
2,0
3,9
4,6
5,6
6,8
7,6
8,3
9,5
10,3
11,6
12,9
13,10
14,6
15,4
16,10
17,9
18,6
19,0
20,9
21,10
22,3
23,5
24,10
25,4
26,9
27,6
28,5
29,0
30,9
31,0
32,10
33,8
34,10
35,6
36,5
37,10
38,9
39,3
40,1
41,9
42,9
43,5
44,10
45,1
46,9
47,2
48,1
49,1
50,2
51,6
52,5
53,6
54,5
55,3
56,10
57,9
58,5
59,8
60,9
61,9
62,8
63,9
64,9
65,3
66,9
67,5
68,9
69,9
70,10
71,10
72,10
73,6
74,5
75,3
76,9
77,4
78,10
79,5
80,10
81,10
82,10
83,4
84,0
85,6
86,5
87,9
88,10
89,9
90,9
91,9
92,4
93,6
94,5
95,9
96,5
97,5
98,9
99,9
100,5
101,5
102,10
103,7
104,5
105,4
106,10
107,6
108,8
109,9
110,5
111,9
112,10
113,6
114,4
115,5
116,3
117,9
118,3
119,1
120,5
121,2
122,9
123,5
124,9
125,9
126,9
127,9
128,9
129,5
130,6
131,5
132,4
133,4
134,6
135,3
136,10
137,9
138,2
139,8
140,0
141,10
142,10
143,4
144,5
145,6
146,5
147,9
148,5
149,2
150,1
151,6
152,9
153,9
154,8
155,9
156,10
157,10
158,10
159,9
160,9
161,6
162,6
163,6
164,6
165,5
166,9
167,8
168,6
169,5
170,3
171,4
172,8
173,10
174,10
175,8
176,0
177,6
178,3
179,5
180,10
181,5
182,6
183,3
184,9
185,5
186,5
187,9
188,0
189,1
190,10
191,0
192,9
193,9
194,9
195,9
196,8
197,10
198,9
199,9
200,0
201,10
202,8
203,0
204,9
205,0
206,9
207,9
208,6
209,4
210,9
211,9
212,9
213,10
214,5
215,10
216,6
217,0
218,10
219,1
220,0
221,9
222,2
223,5
224,3
225,9
226,10
227,3
228,9
229,4
230,5
231,0
232,0
233,0
234,5
235,5
236,7
237,5
238,3
239,1
240,9
241,6
242,7
243,0
244,9
245,9
246,10
247,0
248,6
249,5
250,8
251,10
252,0
253,3
254,10
255,10
256,5
257,10
258,5
259,6
260,6
261,6
262,10
263,6
264,6
265,9
266,3
267,1
268,5
269,6
270,2
271,3
272,3
273,3
274,10
275,1
276,9
277,10
278,5
279,3
280,2
281,6
282,3
283,6
284,10
285,1
286,3
287,10
288,3
289,9
290,9
291,3
292,2
293,2
294,6
295,3
296,3
297,4
298,10
299,0
300,7
301,9
302,10
303,6
304,2
305,6
306,5
307,6
308,10
309,10
310,5
311,9
312,9
313,9
314,9
315,7
316,9
317,9
318,9
319,9
320,6
321,3
322,6
323,1
324,9
325,5
326,7
327,6
328,10
329,3
330,6
331,9
332,9
333,0
334,9
335,3
336,7
337,4
338,10
339,10
340,3
341,6
342,9
343,9
344,10
345,5
346,10
347,5
348,8
349,4
350,4
351,9
352,9
353,10
354,10
355,3
356,10
357,9
358,1
359,5
360,3
361,6
362,9
363,8
364,10
365,5
366,5
367,0
368,7
369,6
370,9
371,3
372,9
373,3
374,3
375,9
376,6
377,5
378,3
379,10
380,10
381,5
382,8
383,10
384,6
385,9
386,5
387,5
388,8
389,9
390,0
391,9
392,5
393,5
394,9
395,9
396,10
397,5
398,7
399,4
400,9
401,10
402,10
403,8
404,6
405,0
406,10
407,6
408,2
409,9
410,5
411,6
412,5
413,9
414,9
415,10
416,4
417,3
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
