,Class
0,10
1,10
2,1
3,10
4,5
5,9
6,5
7,10
8,9
9,10
10,2
11,6
12,6
13,1
14,4
15,9
16,9
17,8
18,5
19,9
20,5
21,5
22,6
23,5
24,9
25,1
26,9
27,9
28,0
29,4
30,6
31,9
32,0
33,5
34,5
35,6
36,9
37,4
38,1
39,3
40,10
41,6
42,10
43,9
44,5
45,2
46,6
47,3
48,9
49,3
50,9
51,9
52,6
53,9
54,6
55,4
56,4
57,9
58,3
59,6
60,5
61,0
62,3
63,5
64,9
65,8
66,10
67,9
68,6
69,10
70,5
71,4
72,5
73,1
74,9
75,9
76,9
77,10
78,9
79,1
80,6
81,3
82,9
83,5
84,9
85,5
86,9
87,8
88,1
89,9
90,9
91,5
92,9
93,9
94,6
95,9
96,3
97,1
98,3
99,9
100,10
101,10
102,8
103,6
104,9
105,10
106,9
107,9
108,4
109,10
110,10
111,5
112,5
113,6
114,9
115,9
116,4
117,6
118,10
119,6
120,9
121,7
122,3
123,4
124,9
125,5
126,5
127,8
128,7
129,5
130,10
131,9
132,9
133,5
134,1
135,10
136,9
137,0
138,9
139,2
140,2
141,9
142,9
143,0
144,9
145,9
146,9
147,0
148,5
149,5
150,3
151,2
152,8
153,3
154,9
155,7
156,6
157,5
158,10
159,3
160,0
161,7
162,5
163,3
164,0
165,9
166,10
167,9
168,10
169,5
170,10
171,10
172,10
173,3
174,6
175,6
176,6
177,6
178,9
179,9
180,6
181,2
182,8
183,6
184,3
185,2
186,10
187,3
188,3
189,6
190,3
191,4
192,9
193,5
194,5
195,2
196,6
197,5
198,5
199,10
200,8
201,9
202,5
203,1
204,5
205,3
206,1
207,3
208,5
209,5
210,0
211,9
212,9
213,1
214,8
215,9
216,10
217,6
218,9
219,10
220,5
221,3
222,3
223,5
224,0
225,10
226,3
227,5
228,5
229,7
230,10
231,4
232,3
233,7
234,9
235,10
236,0
237,2
238,9
239,8
240,10
241,9
242,5
243,5
244,10
245,10
246,6
247,3
248,5
249,10
250,3
251,6
252,0
253,3
254,3
255,5
256,9
257,9
258,0
259,10
260,9
261,6
262,5
263,2
264,6
265,9
266,8
267,9
268,5
269,9
270,8
271,6
272,9
273,1
274,10
275,0
276,10
277,10
278,9
279,9
280,10
281,0
282,10
283,10
284,10
285,9
286,9
287,6
288,9
289,0
290,9
291,9
292,10
293,9
294,0
295,9
296,10
297,6
298,10
299,9
300,10
301,3
302,10
303,4
304,5
305,0
306,9
307,6
308,3
309,9
310,10
311,10
312,5
313,0
