,Class
0,1
1,9
2,6
3,10
4,3
5,10
6,9
7,9
8,9
9,10
10,1
11,10
12,9
13,10
14,6
15,9
16,9
17,9
18,5
19,9
20,9
21,8
22,0
23,10
24,5
25,0
26,4
27,7
28,10
29,5
30,5
31,9
32,3
33,6
34,6
35,5
36,9
37,3
38,5
39,7
40,9
41,5
42,6
43,0
44,5
45,9
46,6
47,9
48,9
49,0
50,3
51,3
52,6
53,9
54,9
55,9
56,3
57,9
58,9
59,10
60,5
61,3
62,9
63,8
64,10
65,6
66,10
67,4
68,9
69,5
70,5
71,6
72,8
73,5
74,5
75,9
76,4
77,8
78,0
79,5
80,9
81,3
82,0
83,9
84,6
85,10
86,10
87,5
88,5
89,9
90,5
91,9
92,9
93,10
94,6
95,2
96,6
97,5
98,1
99,6
100,6
101,9
102,10
103,3
104,6
105,4
106,0
107,1
108,8
109,3
110,0
111,9
112,9
113,6
114,4
115,6
116,7
117,10
118,9
119,9
120,3
121,9
122,10
123,9
124,6
125,9
126,9
127,1
128,6
129,5
130,0
131,9
132,5
133,4
134,9
135,10
136,9
137,9
138,10
139,5
140,10
141,9
142,1
143,5
144,10
145,5
146,6
147,6
148,9
149,1
150,3
151,5
152,6
153,5
154,3
155,10
156,9
157,1
158,9
159,9
160,8
161,9
162,10
163,5
164,1
165,2
166,3
167,5
168,9
169,5
170,10
171,3
172,3
173,8
174,8
175,10
176,10
177,5
178,6
179,10
180,10
181,8
182,0
183,10
184,10
185,9
186,7
187,9
188,3
189,3
190,4
191,5
192,9
193,5
194,10
195,6
196,0
197,3
198,2
199,1
200,5
201,1
202,10
203,10
204,5
205,9
206,10
207,10
208,9
209,9
210,10
211,4
212,10
213,5
214,4
215,8
216,6
217,3
218,7
219,5
220,2
221,10
222,6
223,6
224,5
225,5
226,4
227,8
228,2
229,6
230,5
231,9
232,10
233,6
234,9
235,10
236,9
237,9
238,9
239,3
240,8
241,3
242,4
243,10
244,9
245,6
246,4
247,9
248,6
249,9
250,9
251,9
252,10
253,6
254,3
255,6
256,10
257,3
258,5
259,5
260,8
261,5
262,4
263,9
264,9
265,10
266,10
267,3
268,5
269,5
270,9
271,9
272,6
273,6
274,9
275,10
276,3
277,9
278,4
279,6
280,6
281,8
282,1
283,1
284,10
285,0
286,0
287,5
288,0
289,10
290,9
291,5
292,6
293,9
294,5
295,5
296,9
297,2
298,10
299,5
300,9
301,9
302,5
303,8
304,4
305,0
306,5
307,0
308,0
309,9
310,5
311,2
312,3
313,10
314,10
315,4
316,10
317,8
318,9
319,9
320,4
321,9
322,10
323,10
324,3
325,10
326,6
327,9
328,9
329,10
330,1
331,5
332,10
333,9
334,10
335,6
336,2
337,10
338,4
339,6
340,10
341,6
342,6
343,5
344,9
345,3
346,9
347,6
348,6
349,3
350,6
351,3
352,6
353,6
354,10
355,10
356,3
357,9
358,6
359,9
360,3
361,3
362,0
363,10
364,5
365,9
366,3
367,6
368,0
369,4
370,9
371,2
372,7
373,6
374,9
375,0
376,10
377,6
378,5
379,9
380,10
381,0
382,10
383,10
384,9
385,5
386,7
387,0
388,2
389,5
390,5
391,3
392,9
393,5
394,9
395,5
396,0
397,7
398,3
399,9
400,10
401,8
402,9
403,2
404,9
405,3
406,10
407,3
408,6
409,9
410,5
411,6
412,0
413,9
414,7
415,2
416,5
417,8
418,0
419,9
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,10
