,Class
0,10
1,10
2,1
3,10
4,5
5,9
6,5
7,10
8,9
9,2
10,6
11,6
12,1
13,4
14,9
15,9
16,8
17,5
18,9
19,5
20,5
21,6
22,5
23,9
24,1
25,9
26,9
27,0
28,4
29,6
30,9
31,0
32,5
33,5
34,6
35,9
36,4
37,1
38,3
39,10
40,6
41,10
42,9
43,5
44,2
45,6
46,3
47,9
48,3
49,9
50,9
51,6
52,9
53,6
54,4
55,4
56,3
57,6
58,5
59,0
60,3
61,5
62,9
63,8
64,10
65,9
66,6
67,10
68,5
69,4
70,5
71,1
72,9
73,9
74,9
75,10
76,9
77,1
78,6
79,3
80,9
81,5
82,9
83,5
84,9
85,8
86,1
87,9
88,9
89,5
90,9
91,9
92,6
93,9
94,3
95,1
96,3
97,9
98,10
99,10
100,8
101,6
102,9
103,10
104,9
105,9
106,4
107,10
108,10
109,5
110,5
111,6
112,9
113,9
114,4
115,6
116,10
117,6
118,9
119,7
120,3
121,4
122,9
123,5
124,5
125,8
126,7
127,5
128,10
129,9
130,9
131,5
132,1
133,10
134,0
135,9
136,2
137,2
138,9
139,9
140,0
141,9
142,9
143,9
144,0
145,5
146,5
147,3
148,2
149,8
150,3
151,9
152,7
153,6
154,5
155,10
156,3
157,0
158,7
159,5
160,3
161,0
162,9
163,9
164,10
165,5
166,10
167,10
168,10
169,3
170,6
171,6
172,6
173,6
174,9
175,9
176,6
177,2
178,8
179,6
180,3
181,2
182,10
183,3
184,6
185,3
186,4
187,9
188,5
189,5
190,2
191,6
192,5
193,5
194,10
195,8
196,9
197,5
198,1
199,5
200,3
201,1
202,3
203,5
204,5
205,0
206,9
207,9
208,1
209,8
210,9
211,10
212,6
213,9
214,10
215,5
216,3
217,3
218,5
219,0
220,10
221,3
222,5
223,5
224,7
225,10
226,4
227,3
228,7
229,9
230,10
231,0
232,2
233,9
234,8
235,10
236,9
237,5
238,5
239,10
240,10
241,3
242,5
243,10
244,3
245,6
246,0
247,3
248,3
249,5
250,9
251,9
252,0
253,10
254,9
255,6
256,5
257,2
258,6
259,9
260,8
261,9
262,5
263,9
264,8
265,6
266,9
267,1
268,10
269,0
270,10
271,10
272,9
273,9
274,10
275,0
276,10
277,10
278,10
279,9
280,9
281,6
282,9
283,0
284,9
285,9
286,10
287,9
288,0
289,9
290,10
291,6
292,10
293,9
294,10
295,3
296,10
297,4
298,5
299,0
300,9
301,6
302,3
303,9
304,10
305,10
306,5
307,0
308,6
309,10
310,6
311,10
312,10
313,7
