,Class
0,10
1,0
2,9
3,3
4,8
5,2
6,9
7,5
8,3
9,10
10,5
11,10
12,9
13,10
14,6
15,5
16,3
17,6
18,10
19,4
20,10
21,4
22,5
23,1
24,8
25,9
26,2
27,9
28,3
29,9
30,10
31,6
32,5
33,3
34,9
35,9
36,6
37,3
38,10
39,3
40,10
41,3
42,8
43,0
44,4
45,5
46,3
47,9
48,5
49,9
50,9
51,6
52,10
53,3
54,9
55,4
56,5
57,9
58,6
59,9
60,7
61,10
62,10
63,10
64,9
65,0
66,9
67,6
68,3
69,7
70,10
71,6
72,0
73,8
74,9
75,9
76,0
77,7
78,8
79,9
80,4
81,10
82,3
83,9
84,8
85,1
86,9
87,5
88,9
89,6
90,10
91,6
92,3
93,9
94,5
95,10
96,5
97,9
98,10
99,9
100,6
101,10
102,1
103,8
104,10
105,2
106,5
107,10
108,8
109,9
110,6
111,3
112,10
113,9
114,9
115,10
116,9
117,2
118,10
119,9
120,0
121,10
122,5
123,0
124,3
125,9
126,9
127,10
128,9
129,4
130,5
131,6
132,9
133,0
134,6
135,6
136,9
137,0
138,0
139,9
140,5
141,10
142,6
143,9
144,9
145,9
146,10
147,3
148,10
149,2
150,5
151,6
152,2
153,9
154,5
155,6
156,5
157,1
158,6
159,9
160,0
161,9
162,9
163,3
164,6
165,5
166,0
167,5
168,9
169,8
170,3
171,5
172,4
173,6
174,9
175,10
176,5
177,4
178,3
179,4
180,10
181,3
182,9
183,8
184,5
185,6
186,5
187,4
188,3
189,6
190,9
191,10
192,9
193,9
194,3
195,5
196,9
197,10
198,9
199,3
200,10
201,4
202,5
203,10
204,6
205,10
206,5
207,4
208,2
209,3
210,1
211,4
212,10
213,5
214,1
215,9
216,6
217,1
218,10
219,5
220,9
221,6
222,5
223,0
224,10
225,3
226,6
227,10
228,0
229,5
230,6
231,5
232,10
233,9
234,3
235,4
236,3
237,10
238,1
239,9
240,5
241,10
242,0
243,10
244,9
245,9
246,4
247,5
248,6
249,10
250,9
251,5
252,1
253,8
254,3
255,3
256,9
257,6
258,9
259,6
260,3
261,7
262,9
263,8
264,9
265,5
266,10
267,5
268,6
269,9
270,9
271,5
272,9
273,6
274,3
275,9
276,9
277,5
278,10
279,10
280,5
281,9
282,3
283,6
284,7
285,5
286,9
287,8
288,9
289,9
290,4
291,9
292,10
293,10
294,9
295,5
296,10
297,3
298,4
299,6
300,0
301,5
302,8
303,9
304,5
305,3
306,5
307,9
308,6
309,9
310,3
311,6
312,6
313,6
314,6
315,6
316,10
317,2
318,2
319,3
320,4
321,6
322,10
323,2
324,5
325,6
326,7
327,9
328,0
329,9
330,1
331,5
332,9
333,0
334,9
335,8
336,1
337,5
338,5
339,9
340,9
341,1
342,9
343,9
344,5
345,0
346,2
347,3
348,10
349,6
350,10
351,5
352,0
353,2
354,0
355,6
356,10
357,10
358,10
359,9
360,5
361,10
362,9
363,6
364,5
365,9
366,10
367,7
368,10
369,1
370,6
371,5
372,6
373,10
374,3
375,8
376,9
377,9
378,5
379,0
380,10
381,9
382,9
383,9
384,10
385,9
386,5
387,5
388,9
389,10
390,9
391,6
392,7
393,5
394,6
395,5
396,3
397,0
398,5
399,8
400,5
401,9
402,7
403,10
404,6
405,0
406,9
407,0
408,4
409,10
410,9
411,1
412,8
413,6
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,4
725,4
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,5
806,5
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,6
844,6
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,8
981,8
982,8
983,8
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,10
1063,10
1064,10
1065,10
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
