,Class
0,9
1,6
2,7
3,10
4,5
5,5
6,6
7,9
8,9
9,6
10,5
11,8
12,9
13,10
14,0
15,5
16,9
17,9
18,4
19,10
20,10
21,10
22,6
23,5
24,7
25,0
26,5
27,9
28,10
29,5
30,6
31,0
32,9
33,10
34,10
35,10
36,5
37,4
38,10
39,0
40,9
41,6
42,9
43,3
44,1
45,5
46,4
47,9
48,6
49,5
50,5
51,0
52,9
53,3
54,5
55,6
56,6
57,1
58,5
59,2
60,3
61,5
62,1
63,9
64,8
65,3
66,9
67,10
68,6
69,10
70,9
71,10
72,0
73,9
74,1
75,3
76,6
77,6
78,0
79,9
80,10
81,3
82,10
83,10
84,9
85,3
86,5
87,0
88,3
89,10
90,0
91,5
92,7
93,8
94,9
95,9
96,3
97,7
98,3
99,3
100,6
101,3
102,8
103,9
104,9
105,4
106,0
107,10
108,0
109,4
110,10
111,3
112,9
113,9
114,5
115,9
116,3
117,10
118,5
119,8
120,3
121,5
122,9
123,2
124,9
125,9
126,9
127,1
128,9
129,5
130,9
131,10
132,3
133,0
134,10
135,6
136,10
137,4
138,9
139,5
140,9
141,9
142,7
143,10
144,3
145,9
146,9
147,5
148,1
149,5
150,10
151,9
152,9
153,4
154,9
155,2
156,5
157,10
158,9
159,9
160,4
161,9
162,6
163,0
164,9
165,5
166,10
167,10
168,9
169,3
170,5
171,10
172,7
173,10
174,7
175,5
176,2
177,6
178,9
179,8
180,4
181,5
182,6
183,3
184,9
185,6
186,8
187,5
188,10
189,4
190,8
191,6
192,5
193,6
194,6
195,10
196,5
197,5
198,6
199,3
200,5
201,10
202,9
203,9
204,6
205,9
206,9
207,6
208,10
209,0
210,9
211,2
212,5
213,6
214,8
215,6
216,6
217,8
218,4
219,9
220,9
221,6
222,9
223,5
224,8
225,1
226,5
227,10
228,1
229,6
230,4
231,9
232,3
233,9
234,9
235,8
236,5
237,6
238,9
239,4
240,1
241,8
242,4
243,9
244,9
245,2
246,10
247,5
248,0
249,6
250,10
251,3
252,10
253,9
254,10
255,2
256,10
257,5
258,6
259,9
260,9
261,9
262,9
263,10
264,2
265,5
266,6
267,10
268,9
269,3
270,0
271,3
272,9
273,10
274,10
275,9
276,6
277,8
278,5
279,10
280,1
281,9
282,10
283,5
284,5
285,6
286,3
287,10
288,3
289,9
290,1
291,5
292,7
293,10
294,5
295,6
296,9
297,10
298,4
299,6
300,5
301,10
302,5
303,2
304,6
305,9
306,9
307,4
308,6
309,10
310,10
311,5
312,2
313,3
314,0
315,4
316,10
317,9
318,10
319,9
320,3
321,5
322,5
323,5
324,9
325,9
326,1
327,9
328,9
329,5
330,3
331,5
332,0
333,6
334,7
335,5
336,10
337,9
338,10
339,6
340,5
341,9
342,9
343,8
344,5
345,5
346,2
347,6
348,3
349,6
350,4
351,0
352,10
353,4
354,0
355,3
356,10
357,9
358,3
359,10
360,3
361,3
362,10
363,9
364,0
365,9
366,6
367,8
368,3
369,9
370,9
371,9
372,0
373,6
374,3
375,10
376,10
377,6
378,9
379,9
380,5
381,6
382,9
383,9
384,10
385,6
386,6
387,0
388,9
389,2
390,8
391,9
392,0
393,5
394,0
395,9
396,6
397,6
398,9
399,3
400,9
401,10
402,3
403,5
404,5
405,8
406,10
407,3
408,6
409,9
410,10
411,6
412,10
413,5
414,9
415,1
416,1
417,10
418,9
419,6
