,Class
0,8
1,10
2,3
3,4
4,6
5,10
6,10
7,7
8,6
9,9
10,6
11,5
12,2
13,6
14,9
15,3
16,9
17,6
18,5
19,6
20,9
21,10
22,6
23,9
24,9
25,3
26,9
27,4
28,9
29,9
30,10
31,5
32,3
33,9
34,10
35,10
36,1
37,6
38,5
39,5
40,10
41,6
42,9
43,10
44,8
45,5
46,5
47,5
48,5
49,3
50,5
51,2
52,3
53,10
54,10
55,6
56,10
57,0
58,6
59,5
60,7
61,9
62,9
63,4
64,1
65,5
66,3
67,1
68,5
69,9
70,3
71,9
72,5
73,9
74,9
75,9
76,3
77,9
78,6
79,6
80,5
81,10
82,9
83,6
84,6
85,9
86,7
87,9
88,9
89,9
90,10
91,9
92,5
93,9
94,9
95,10
96,3
97,9
98,9
99,5
100,6
101,9
102,2
103,9
104,3
105,6
106,10
107,0
108,9
109,5
110,9
111,0
112,3
113,3
114,9
115,8
116,9
117,4
118,4
119,3
120,4
121,10
122,3
123,9
124,10
125,3
126,9
127,9
128,10
129,9
130,5
131,1
132,9
133,6
134,6
135,3
136,9
137,10
138,0
139,9
140,5
141,6
142,2
143,9
144,10
145,9
146,1
147,3
148,3
149,10
150,4
151,9
152,1
153,4
154,0
155,8
156,4
157,0
158,6
159,2
160,10
161,6
162,0
163,9
164,10
165,8
166,5
167,9
168,6
169,0
170,7
171,5
172,8
173,7
174,4
175,10
176,6
177,6
178,2
179,5
180,9
181,0
182,9
183,4
184,5
185,3
186,4
187,10
188,10
189,0
190,10
191,6
192,0
193,10
194,9
195,9
196,5
197,1
198,9
199,0
200,3
201,10
202,6
203,9
204,10
205,9
206,5
207,3
208,3
209,9
210,8
211,6
212,10
213,6
214,9
215,9
216,5
217,9
218,6
219,3
220,3
221,5
222,5
223,2
224,10
225,9
226,10
227,4
228,9
229,5
230,9
231,6
232,1
233,6
234,8
235,0
236,1
237,9
238,5
239,0
240,8
241,10
242,9
243,2
244,5
245,3
246,5
247,5
248,10
249,9
250,1
251,10
252,5
253,9
254,3
255,5
256,6
257,10
258,5
259,5
260,4
261,7
262,0
263,10
264,6
265,9
266,6
267,5
268,9
269,9
270,9
271,6
272,5
273,9
274,0
275,7
276,10
277,7
278,6
279,8
280,9
281,5
282,5
283,10
284,9
285,3
286,6
287,0
288,9
289,9
290,9
291,9
292,5
293,1
294,5
295,5
296,9
297,0
298,10
299,9
300,5
301,8
302,4
303,8
304,5
305,9
306,10
307,10
308,6
309,3
310,9
311,10
312,5
313,0
314,10
315,5
316,10
317,9
318,6
319,5
320,6
321,9
322,8
323,0
324,9
325,9
326,4
327,9
328,9
329,4
330,5
331,10
332,0
333,3
334,8
335,10
336,9
337,3
338,9
339,3
340,10
341,6
342,3
343,5
