,Class
0,3
1,5
2,3
3,9
4,3
5,5
6,5
7,3
8,9
9,9
10,1
11,9
12,10
13,7
14,2
15,3
16,6
17,10
18,3
19,10
20,9
21,8
22,0
23,10
24,5
25,4
26,3
27,6
28,0
29,9
30,6
31,10
32,10
33,5
34,6
35,10
36,5
37,5
38,10
39,4
40,9
41,0
42,0
43,10
44,1
45,9
46,6
47,6
48,4
49,3
50,9
51,5
52,9
53,9
54,10
55,9
56,9
57,4
58,6
59,5
60,2
61,5
62,10
63,3
64,9
65,9
66,3
67,9
68,1
69,9
70,0
71,3
72,4
73,6
74,4
75,5
76,0
77,4
78,1
79,9
80,4
81,8
82,9
83,5
84,5
85,10
86,5
87,7
88,6
89,8
90,5
91,10
92,0
93,8
94,10
95,9
96,9
97,10
98,6
99,9
100,6
101,10
102,9
103,6
104,3
105,2
106,0
107,9
108,9
109,5
110,0
111,9
112,9
113,3
114,9
115,3
116,8
117,10
118,5
119,0
120,6
121,9
122,6
123,3
124,9
125,5
126,3
127,9
128,9
129,10
130,5
131,10
132,5
133,10
134,9
135,5
136,6
137,9
138,5
139,10
140,9
141,6
142,10
143,9
144,5
145,6
146,5
147,9
148,8
149,10
150,9
151,9
152,7
153,9
154,3
155,8
156,10
157,10
158,9
159,6
160,10
161,6
162,9
163,8
164,5
165,9
166,0
167,10
168,1
169,6
170,3
171,3
172,2
173,5
174,9
175,3
176,6
177,10
178,8
179,9
180,5
181,4
182,8
183,5
184,10
185,1
186,7
187,9
188,0
189,9
190,9
191,9
192,9
193,5
194,10
195,5
196,1
197,10
198,3
199,4
200,0
201,6
202,9
203,7
204,5
205,6
206,5
207,9
208,10
209,5
210,5
211,0
212,9
213,6
214,7
215,2
216,9
217,5
218,6
219,0
220,10
221,5
222,5
223,2
224,6
225,3
226,10
227,9
228,9
229,5
230,2
231,4
232,9
233,3
234,9
235,5
236,8
237,2
238,5
239,6
240,0
241,7
242,10
243,9
244,5
245,10
246,9
247,9
248,9
249,6
250,9
251,9
252,6
253,4
254,5
255,9
256,9
257,8
258,6
259,5
260,3
261,9
