,Class
0,9
1,5
2,6
3,5
4,9
5,10
6,5
7,9
8,5
9,6
10,9
11,3
12,6
13,1
14,9
15,2
16,6
17,4
18,0
19,4
20,5
21,4
22,7
23,3
24,5
25,3
26,0
27,6
28,5
29,1
30,6
31,4
32,6
33,10
34,5
35,10
36,9
37,3
38,6
39,3
40,6
41,3
42,10
43,9
44,6
45,8
46,3
47,10
48,0
49,9
50,6
51,6
52,10
53,5
54,8
55,10
56,8
57,6
58,9
59,9
60,2
61,5
62,9
63,10
64,5
65,0
66,6
67,4
68,3
69,3
70,6
71,0
72,0
73,9
74,9
75,4
76,5
77,9
78,3
79,3
80,9
81,9
82,9
83,6
84,5
85,9
86,10
87,6
88,9
89,9
90,6
91,3
92,10
93,10
94,9
95,9
96,8
97,3
98,4
99,9
100,10
101,5
102,9
103,5
104,0
105,1
106,10
107,3
108,6
109,10
110,6
111,10
112,10
113,0
114,5
115,3
116,6
117,9
118,5
119,9
120,6
121,9
122,9
123,8
124,8
125,9
126,3
127,9
128,0
129,4
130,7
131,9
132,6
133,3
134,6
135,1
136,5
137,10
138,9
139,6
140,5
141,5
142,1
143,9
144,9
145,8
146,9
147,3
148,5
149,1
150,9
151,6
152,9
153,9
154,4
155,5
156,3
157,10
158,9
159,10
160,8
161,5
162,8
163,5
164,0
165,10
166,3
167,10
168,8
169,5
170,9
171,6
172,3
173,3
174,5
175,10
176,4
177,3
178,9
179,6
180,2
181,10
182,9
183,6
184,7
185,3
186,5
187,9
188,9
189,9
190,9
191,10
192,6
193,2
194,0
195,9
196,9
197,9
198,9
199,6
200,9
201,0
202,10
203,8
204,9
205,6
206,10
207,10
208,0
209,5
210,5
211,5
212,10
213,10
214,4
215,8
216,8
217,5
218,9
219,1
220,9
221,9
222,2
223,5
224,0
225,0
226,6
227,9
228,9
229,10
230,5
231,2
232,5
233,10
234,2
235,10
236,10
237,0
238,10
239,10
240,10
241,10
242,6
243,5
244,10
245,5
246,9
247,7
248,8
249,9
250,6
251,4
252,6
253,5
254,10
255,10
256,6
257,9
258,0
259,9
260,9
261,9
262,0
263,9
264,10
265,8
266,10
267,6
268,5
269,7
270,5
271,10
272,4
273,8
274,6
275,0
276,7
277,6
278,6
279,5
280,9
281,9
282,9
283,10
284,10
285,10
286,5
287,9
288,3
289,1
290,9
291,9
292,10
293,5
294,7
295,3
296,9
297,2
298,9
299,10
300,5
301,3
302,6
303,4
304,5
305,5
306,6
307,2
308,6
309,9
310,6
311,0
312,10
313,6
314,9
315,1
316,3
317,7
318,2
319,10
320,9
321,3
322,2
323,10
324,10
325,5
326,10
327,0
328,4
329,7
330,3
331,3
332,5
333,9
334,1
335,10
336,10
337,3
338,6
339,3
340,5
341,10
342,0
343,4
344,5
345,10
346,9
347,6
348,8
349,5
350,10
351,5
352,9
353,4
354,5
355,5
356,9
357,10
358,1
359,6
360,4
361,9
362,0
363,9
364,8
365,5
366,1
367,9
368,9
369,9
370,2
371,9
372,3
373,10
374,5
375,5
376,5
377,4
378,6
379,9
380,3
381,9
382,9
383,0
384,10
385,10
386,3
387,9
388,5
389,9
390,9
391,0
392,3
393,5
394,5
395,10
396,9
397,5
398,9
399,9
400,10
401,3
402,3
403,9
404,9
405,10
406,5
407,1
408,9
409,1
410,10
411,10
412,6
413,6
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,4
725,4
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,5
806,5
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,6
844,6
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
