,Class
0,5
1,10
2,9
3,5
4,2
5,9
6,6
7,6
8,5
9,9
10,9
11,4
12,2
13,6
14,9
15,5
16,3
17,5
18,3
19,3
20,10
21,3
22,2
23,3
24,9
25,5
26,6
27,0
28,8
29,6
30,10
31,6
32,5
33,1
34,9
35,0
36,9
37,0
38,3
39,6
40,9
41,6
42,10
43,9
44,9
45,5
46,1
47,8
48,9
49,10
50,9
51,1
52,3
53,9
54,3
55,3
56,4
57,9
58,5
59,9
60,5
61,4
62,6
63,10
64,3
65,1
66,9
67,9
68,9
69,10
70,9
71,9
72,6
73,10
74,6
75,6
76,10
77,3
78,5
79,1
80,9
81,0
82,9
83,10
84,9
85,0
86,6
87,8
88,5
89,10
90,1
91,10
92,9
93,6
94,10
95,10
96,6
97,8
98,10
99,6
100,6
101,6
102,9
103,7
104,10
105,6
106,0
107,7
108,9
109,6
110,5
111,9
112,5
113,9
114,10
115,3
116,3
117,9
118,5
119,9
120,9
121,9
122,5
123,5
124,0
125,10
126,4
127,4
128,10
129,1
130,0
131,2
132,6
133,6
134,10
135,10
136,9
137,9
138,6
139,10
140,9
141,10
142,6
143,9
144,10
145,9
146,9
147,10
148,9
149,3
150,8
151,9
152,5
153,2
154,1
155,3
156,2
157,0
158,9
159,10
160,10
161,10
162,9
163,10
164,9
165,10
166,3
167,10
168,5
169,3
170,9
171,2
172,5
173,5
174,6
175,5
176,5
177,7
178,4
179,5
180,3
181,10
182,7
183,3
184,0
185,10
186,0
187,3
188,1
189,9
190,9
191,5
192,10
193,10
194,0
195,3
196,6
197,5
198,10
199,7
200,6
201,9
202,6
203,10
204,10
205,9
206,10
207,9
208,9
209,8
210,6
211,4
212,8
213,6
214,9
215,5
216,10
217,3
218,3
219,5
220,7
221,8
222,3
223,10
224,0
225,9
226,3
227,10
228,8
229,6
230,5
231,3
232,5
233,9
234,6
235,8
236,3
237,3
238,5
239,5
240,7
241,6
242,1
243,5
244,5
245,3
246,8
247,9
248,0
249,5
250,0
251,5
252,9
253,6
254,6
255,5
256,9
257,6
258,9
259,10
260,9
261,5
262,6
263,6
264,10
265,0
266,10
267,9
268,8
269,6
270,10
271,10
272,6
273,10
274,5
275,0
276,9
277,4
278,9
279,5
280,10
281,9
282,9
283,4
284,9
285,3
286,1
287,5
288,10
289,6
290,5
291,6
292,3
293,9
294,9
295,10
296,2
297,0
298,4
299,7
300,9
301,9
302,9
303,8
304,6
305,0
306,9
307,1
308,0
309,4
310,9
311,9
312,3
313,6
314,2
315,9
316,7
317,5
318,10
319,10
320,9
321,2
322,0
323,5
324,9
325,9
326,10
327,9
328,10
329,6
330,4
331,9
332,0
333,9
334,9
335,0
336,4
337,5
338,10
339,9
340,9
341,9
342,5
343,8
344,6
345,5
346,9
347,9
348,5
349,5
