,Class
0,9
1,5
2,6
3,5
4,9
5,10
6,5
7,9
8,5
9,6
10,9
11,3
12,6
13,1
14,9
15,2
16,6
17,4
18,0
19,9
20,4
21,5
22,4
23,7
24,3
25,5
26,3
27,0
28,6
29,5
30,1
31,6
32,4
33,6
34,10
35,5
36,10
37,9
38,3
39,6
40,3
41,6
42,3
43,10
44,9
45,6
46,8
47,3
48,10
49,0
50,9
51,6
52,6
53,10
54,5
55,8
56,10
57,8
58,6
59,9
60,9
61,2
62,5
63,9
64,10
65,5
66,0
67,6
68,4
69,3
70,3
71,6
72,0
73,0
74,9
75,9
76,4
77,5
78,9
79,3
80,3
81,9
82,9
83,9
84,6
85,5
86,9
87,10
88,6
89,9
90,9
91,6
92,9
93,3
94,10
95,10
96,9
97,9
98,8
99,3
100,4
101,9
102,10
103,5
104,9
105,5
106,0
107,1
108,10
109,3
110,6
111,10
112,6
113,10
114,10
115,10
116,0
117,5
118,3
119,6
120,9
121,5
122,9
123,6
124,9
125,9
126,8
127,8
128,9
129,3
130,9
131,0
132,4
133,7
134,9
135,6
136,3
137,6
138,1
139,5
140,10
141,9
142,6
143,5
144,5
145,1
146,9
147,9
148,8
149,9
150,3
151,5
152,1
153,9
154,6
155,9
156,9
157,4
158,5
159,3
160,10
161,9
162,10
163,8
164,5
165,8
166,5
167,0
168,10
169,3
170,10
171,8
172,5
173,9
174,6
175,3
176,3
177,5
178,10
179,4
180,3
181,9
182,6
183,2
184,10
185,9
186,6
187,7
188,3
189,5
190,9
191,9
192,9
193,9
194,10
195,6
196,6
197,2
198,0
199,9
200,9
201,9
202,9
203,6
204,9
205,0
206,10
207,8
208,9
209,6
210,10
211,10
212,0
213,5
214,5
215,5
216,10
217,10
218,4
219,8
220,8
221,5
222,9
223,1
224,9
225,9
226,2
227,5
228,0
229,0
230,6
231,9
232,9
233,10
234,5
235,2
236,5
237,10
238,2
239,10
240,10
241,0
242,10
243,10
244,10
245,10
246,6
247,5
248,10
249,5
250,9
251,7
252,8
253,9
254,6
255,4
256,6
257,5
258,10
259,10
260,6
261,9
262,0
263,9
264,9
265,9
266,0
267,9
268,10
269,8
270,10
271,6
272,5
273,7
274,5
275,10
276,4
277,8
278,6
279,0
280,7
281,6
282,6
283,5
284,9
285,9
286,9
287,10
288,10
289,10
290,5
291,9
292,3
293,1
294,9
295,9
296,10
297,5
298,7
299,3
300,9
301,2
302,9
303,10
304,5
305,3
306,6
307,4
308,5
309,5
310,6
311,2
312,6
313,9
314,6
315,0
316,10
317,6
318,9
319,1
320,3
321,7
322,2
323,10
324,9
325,3
326,2
327,10
328,10
329,5
330,10
331,0
332,4
333,7
334,3
335,3
336,5
337,9
338,1
339,10
340,10
341,3
342,6
343,3
344,5
345,10
346,0
347,4
348,9
349,5
350,10
351,9
352,6
353,8
354,5
355,10
356,5
357,9
358,4
359,5
360,5
361,9
362,10
363,1
364,6
365,4
366,9
367,0
368,9
369,8
370,5
371,1
372,9
373,9
374,9
375,2
376,9
377,3
378,10
379,5
380,5
381,5
382,4
383,6
384,9
385,3
386,9
387,9
388,0
389,10
390,10
391,3
392,9
393,5
394,9
395,9
396,0
397,3
398,5
399,5
400,10
401,9
402,5
403,9
404,9
405,10
406,3
407,3
408,9
409,9
410,10
411,5
412,1
413,9
414,1
415,6
416,10
417,10
418,6
419,6
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
