,Class
0,9
1,10
2,5
3,10
4,9
5,6
6,10
7,5
8,8
9,10
10,9
11,10
12,10
13,9
14,6
15,5
16,10
17,6
18,5
19,9
20,6
21,3
22,1
23,3
24,3
25,2
26,8
27,3
28,10
29,0
30,9
31,5
32,5
33,2
34,0
35,5
36,10
37,3
38,10
39,5
40,2
41,3
42,5
43,9
44,0
45,10
46,5
47,5
48,5
49,0
50,8
51,10
52,4
53,4
54,0
55,3
56,3
57,6
58,7
59,2
60,3
61,3
62,10
63,3
64,7
65,5
66,9
67,9
68,4
69,9
70,10
71,0
72,9
73,6
74,6
75,9
76,6
77,2
78,9
79,5
80,9
81,5
82,1
83,4
84,6
85,0
86,8
87,9
88,10
89,8
90,9
91,7
92,10
93,6
94,6
95,9
96,9
97,6
98,6
99,5
100,5
101,9
102,5
103,3
104,9
105,6
106,4
107,10
108,3
109,5
110,5
111,2
112,9
113,3
114,5
115,6
116,9
117,4
118,9
119,9
120,9
121,0
122,5
123,5
124,9
125,6
126,6
127,5
128,5
129,6
130,9
131,5
132,9
133,10
134,8
135,5
136,9
137,6
138,10
139,9
140,6
141,0
142,9
143,9
144,1
145,10
146,3
147,5
148,9
149,2
150,3
151,4
152,1
153,6
154,9
155,8
156,3
157,9
158,8
159,0
160,4
161,5
162,3
163,5
164,3
165,9
166,6
167,3
168,8
169,6
170,10
171,9
172,8
173,10
174,3
175,6
176,6
177,6
178,3
179,6
180,9
181,4
182,10
183,9
184,1
185,5
186,2
187,3
188,6
189,5
190,5
191,5
192,9
193,9
194,9
195,9
196,10
197,5
198,0
199,9
200,9
201,10
202,5
203,6
204,9
205,10
206,9
207,10
208,6
209,5
210,3
211,9
212,8
213,5
214,6
215,10
216,5
217,9
218,6
219,10
220,9
221,1
222,8
223,8
224,8
225,9
226,10
227,10
228,5
229,6
230,9
231,6
232,4
233,4
234,9
235,6
236,6
237,10
238,6
239,0
240,9
241,10
242,6
243,4
244,3
245,6
246,7
247,10
248,10
249,0
250,5
251,10
252,7
253,9
254,10
255,5
256,9
257,0
258,5
259,3
260,10
261,10
262,9
263,9
264,1
265,8
266,2
267,10
268,0
269,10
270,9
271,7
272,10
273,0
274,6
275,3
276,0
277,9
278,7
279,6
280,5
281,10
282,0
283,9
284,9
285,10
286,3
287,8
288,6
289,9
290,1
291,9
292,9
293,0
294,4
295,9
296,9
297,9
298,0
299,10
300,10
301,10
302,3
303,3
304,10
305,7
306,9
307,5
308,6
309,0
310,5
311,4
312,2
313,4
314,9
315,5
316,6
317,10
318,9
319,3
320,10
321,6
322,5
323,4
324,9
325,1
326,10
327,5
328,5
329,9
330,10
331,5
332,5
333,6
334,2
335,9
336,9
337,10
338,3
339,7
340,9
341,5
342,9
343,1
344,10
345,9
346,10
347,4
348,0
349,10
350,10
351,9
352,9
353,5
354,1
355,6
356,3
357,5
358,9
359,10
360,6
361,5
362,6
363,5
364,2
365,10
366,3
367,6
368,3
369,8
370,10
371,9
372,10
373,6
374,0
375,10
376,9
377,9
378,9
379,5
380,9
381,6
382,9
383,9
384,6
385,3
386,0
387,10
388,1
389,1
390,1
391,9
392,3
393,10
394,9
395,9
396,5
397,10
398,9
399,9
400,9
401,10
402,9
403,3
404,5
405,0
406,5
407,4
408,9
409,9
410,5
411,3
412,8
413,4
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,4
725,4
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,5
806,5
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,6
844,6
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,7
890,7
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,8
981,8
982,8
983,8
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,10
1063,10
1064,10
1065,10
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
