,Class
0,3
1,9
2,9
3,6
4,6
5,6
6,5
7,3
8,2
9,9
10,6
11,5
12,3
13,9
14,5
15,7
16,0
17,3
18,0
19,1
20,10
21,10
22,8
23,9
24,4
25,3
26,3
27,10
28,2
29,0
30,3
31,9
32,2
33,2
34,9
35,9
36,6
37,0
38,10
39,9
40,10
41,10
42,5
43,5
44,5
45,10
46,9
47,4
48,3
49,5
50,10
51,10
52,4
53,4
54,6
55,8
56,10
57,0
58,8
59,10
60,9
61,5
62,9
63,4
64,6
65,6
66,10
67,10
68,9
69,10
70,9
71,9
72,9
73,10
74,3
75,3
76,9
77,10
78,7
79,8
80,0
81,5
82,5
83,5
84,4
85,6
86,5
87,1
88,10
89,9
90,6
91,10
92,5
93,8
94,9
95,9
96,4
97,0
98,8
99,5
100,8
101,5
102,5
103,1
104,4
105,5
106,9
107,3
108,10
109,1
110,5
111,3
112,10
113,5
114,4
115,5
116,8
117,4
118,6
119,8
120,9
121,1
122,3
123,3
124,6
125,9
126,9
127,9
128,6
129,9
130,6
131,9
132,10
133,0
134,5
135,9
136,2
137,0
138,10
139,5
140,9
141,6
142,9
143,7
144,5
145,6
146,5
147,9
148,10
149,6
150,9
151,3
152,10
153,2
154,2
155,5
156,5
157,9
158,4
159,5
160,9
161,7
162,7
163,9
164,9
165,9
166,9
167,9
168,9
169,6
170,5
171,6
172,4
173,3
174,5
175,6
176,6
177,5
178,9
179,9
180,10
181,3
182,9
183,6
184,10
185,5
186,0
187,5
188,9
189,5
190,4
191,5
192,3
193,0
194,5
195,5
196,5
197,0
198,9
199,6
200,6
201,9
202,6
203,5
204,1
205,9
206,3
207,9
208,2
209,9
210,10
211,7
212,3
213,10
214,10
215,9
216,10
217,3
218,5
219,5
220,9
221,10
222,9
223,5
224,0
225,5
226,6
227,9
228,0
229,0
230,9
231,3
232,10
233,3
234,10
235,10
236,3
237,8
238,5
239,6
240,3
241,4
242,9
243,9
244,10
245,5
246,10
247,9
248,10
249,0
250,1
251,5
252,9
253,8
254,5
255,9
256,10
257,3
258,10
259,3
260,4
261,6
262,9
263,5
264,6
265,1
266,10
267,1
268,5
269,9
270,6
271,3
272,6
273,9
274,9
275,9
276,9
277,9
278,5
279,9
280,9
281,6
282,10
283,9
284,10
285,10
286,0
287,3
288,9
289,9
290,6
291,6
292,3
293,5
294,6
295,6
296,9
297,6
298,1
299,5
300,9
301,8
302,0
303,6
304,8
305,3
306,10
307,0
308,10
309,3
310,9
311,10
312,2
313,9
314,10
315,2
316,5
317,9
318,0
319,7
320,9
321,9
322,10
323,6
324,6
325,9
326,0
327,8
328,1
329,9
330,10
331,10
332,6
333,5
334,10
335,8
336,4
337,10
338,10
339,10
340,9
341,0
342,9
343,9
344,6
345,9
346,6
347,3
348,9
349,9
350,6
351,3
352,10
353,9
354,9
355,2
356,3
357,8
358,10
359,6
360,6
361,6
362,7
363,1
364,10
365,10
366,10
367,1
368,0
369,10
370,10
371,4
372,4
373,3
374,5
375,5
376,3
377,5
378,10
379,8
380,6
381,0
382,9
383,10
384,9
385,9
386,9
387,1
388,2
389,6
390,8
391,9
392,4
393,10
394,6
395,3
396,5
397,10
398,9
399,5
400,10
401,3
402,0
403,9
404,9
405,9
406,5
407,9
408,5
409,9
410,5
411,6
412,7
413,9
414,6
415,10
416,6
417,6
418,5
419,10
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
