,Class
0,9
1,10
2,7
3,9
4,10
5,5
6,10
7,9
8,9
9,10
10,6
11,9
12,8
13,6
14,10
15,10
16,3
17,5
18,2
19,9
20,0
21,9
22,3
23,6
24,9
25,9
26,1
27,0
28,5
29,9
30,10
31,9
32,4
33,3
34,8
35,9
36,6
37,6
38,5
39,10
40,10
41,10
42,9
43,9
44,0
45,5
46,9
47,8
48,5
49,9
50,9
51,5
52,3
53,3
54,9
55,5
56,1
57,9
58,9
59,5
60,9
61,8
62,10
63,6
64,5
65,5
66,10
67,10
68,9
69,6
70,4
71,3
72,0
73,10
74,10
75,10
76,5
77,5
78,5
79,5
80,2
81,3
82,9
83,9
84,0
85,0
86,0
87,0
88,10
89,5
90,2
91,5
92,10
93,10
94,10
95,3
96,5
97,2
98,6
99,10
100,10
101,9
102,0
103,4
104,2
105,6
106,0
107,9
108,4
109,6
110,9
111,5
112,5
113,6
114,9
115,9
116,5
117,8
118,10
119,10
120,6
121,4
122,1
123,5
124,7
125,6
126,6
127,3
128,4
129,9
130,4
131,5
132,10
133,2
134,10
135,5
136,5
137,5
138,9
139,10
140,8
141,6
142,9
143,10
144,4
145,3
146,9
147,10
148,10
149,10
150,10
151,5
152,0
153,9
154,9
155,9
156,6
157,6
158,4
159,4
160,8
161,4
162,9
163,0
164,10
165,0
166,9
167,4
168,3
169,9
170,1
171,5
172,10
173,3
174,6
175,7
176,6
177,3
178,5
179,3
180,10
181,7
182,1
183,10
184,6
185,6
186,2
187,5
188,1
189,9
190,9
191,4
192,10
193,10
194,5
195,9
196,5
197,9
198,6
199,9
200,6
201,9
202,8
203,9
204,5
205,6
206,9
207,7
208,10
209,1
210,9
211,9
212,5
213,10
214,9
215,9
216,6
217,5
218,3
219,5
220,5
221,6
222,10
223,10
224,9
225,9
226,5
227,3
228,8
229,10
230,6
231,0
232,10
233,6
234,8
235,4
236,7
237,10
238,9
239,0
240,3
241,9
242,9
243,10
244,10
245,3
246,9
247,5
248,3
249,4
250,8
251,6
252,10
253,10
254,9
255,5
256,9
257,1
258,6
259,6
260,5
261,9
262,10
263,9
264,8
265,10
266,5
267,6
268,1
269,1
270,10
271,9
272,2
273,3
274,5
275,5
276,5
277,9
278,3
279,5
280,9
281,0
282,9
283,8
284,8
285,8
286,3
287,3
288,3
289,9
290,9
291,6
292,10
293,9
294,1
295,9
296,6
297,3
298,8
299,9
300,1
301,6
302,10
303,6
304,0
305,0
306,7
307,4
308,4
309,9
310,10
311,4
312,10
313,9
314,5
315,0
316,9
317,9
318,6
319,5
320,9
321,9
322,8
323,4
324,5
325,5
326,9
327,3
328,9
329,9
330,9
331,0
332,9
333,6
334,9
335,5
336,9
337,6
338,9
339,10
340,9
341,3
342,10
343,9
344,6
345,7
346,5
347,6
348,1
349,10
350,0
351,2
352,10
353,6
354,6
355,5
356,9
357,8
358,9
359,6
360,10
361,5
362,10
363,10
364,3
365,10
366,5
367,3
368,6
369,10
370,7
371,6
372,9
373,5
374,5
375,5
376,9
377,6
378,10
379,3
380,2
381,0
382,9
383,2
384,9
385,3
386,1
387,3
388,3
389,0
390,6
391,6
392,9
393,9
394,9
395,3
396,5
397,9
398,6
399,2
400,3
401,3
402,6
403,0
404,9
405,9
406,9
407,6
408,0
409,3
410,5
411,5
412,3
413,6
414,10
415,3
416,6
417,10
418,9
419,5
