,Class
0,5
1,10
2,4
3,6
4,10
5,0
6,0
7,5
8,3
9,9
10,6
11,10
12,10
13,7
14,9
15,6
16,9
17,3
18,6
19,6
20,9
21,9
22,10
23,6
24,5
25,9
26,3
27,0
28,9
29,9
30,5
31,5
32,10
33,6
34,8
35,3
36,8
37,4
38,10
39,0
40,10
41,6
42,9
43,5
44,5
45,4
46,2
47,0
48,10
49,0
50,3
51,9
52,10
53,4
54,9
55,3
56,4
57,9
58,3
59,5
60,10
61,1
62,9
63,5
64,10
65,10
66,0
67,5
68,5
69,9
70,9
71,9
72,10
73,3
74,9
75,6
76,5
77,1
78,9
79,2
80,5
81,6
82,9
83,9
84,0
85,9
86,6
87,9
88,9
89,0
90,4
91,6
92,5
93,9
94,9
95,9
96,6
97,9
98,6
99,3
100,10
101,7
102,8
103,0
104,5
105,9
106,9
107,0
108,5
109,9
110,6
111,10
112,10
113,9
114,9
115,10
116,5
117,6
118,5
119,9
120,6
121,9
122,9
123,3
124,2
125,6
126,3
127,9
128,10
129,9
130,10
131,2
132,3
133,4
134,10
135,4
136,5
137,10
138,1
139,10
140,5
141,10
142,2
143,9
144,3
145,7
146,1
147,3
148,10
149,8
150,6
151,10
152,9
153,10
154,5
155,5
156,6
157,10
158,10
159,9
160,5
161,8
162,5
163,6
164,10
165,1
166,3
167,3
168,9
169,9
170,3
171,5
172,9
173,10
174,7
175,10
176,4
177,9
178,10
179,4
180,10
181,5
182,5
183,0
184,9
185,6
186,9
187,5
188,10
189,6
190,9
191,0
192,4
193,6
194,10
195,9
196,0
197,3
198,4
199,5
200,5
201,9
202,8
203,2
204,9
205,9
206,10
207,6
208,10
209,0
210,3
211,9
212,6
213,10
214,3
215,7
216,9
217,9
218,9
219,0
220,5
221,5
222,9
223,9
224,5
225,6
226,5
227,6
228,10
229,10
230,3
231,3
232,10
233,9
234,10
235,9
236,3
237,4
238,7
239,6
240,9
241,10
242,9
243,4
244,6
245,5
246,8
247,3
248,9
249,8
250,10
251,1
252,6
253,5
254,5
255,5
256,9
257,9
258,4
259,6
260,6
261,5
262,5
263,6
264,9
265,3
266,5
267,2
268,10
269,10
270,10
271,0
272,0
273,5
274,7
275,10
276,3
277,0
278,6
279,3
280,2
281,9
282,3
283,6
284,10
285,2
286,5
287,9
288,5
289,10
290,7
291,10
292,10
293,6
294,1
295,8
296,3
297,9
298,1
299,10
300,6
301,1
302,5
303,6
304,2
305,6
306,10
307,3
308,3
309,9
310,8
311,9
312,0
313,5
314,9
315,0
316,6
317,9
318,9
319,9
320,9
321,5
322,9
323,9
324,5
325,6
326,5
327,6
328,1
329,9
330,9
331,3
332,9
333,2
334,10
335,10
336,9
337,3
338,9
339,9
340,5
341,8
342,9
343,8
344,9
345,9
346,3
347,3
348,9
349,6
350,9
351,8
352,9
353,6
354,0
355,6
356,5
357,4
358,2
359,6
360,1
361,5
362,3
363,6
364,9
365,10
366,9
367,7
368,10
369,1
370,8
371,4
372,0
373,5
374,5
375,6
376,8
377,5
378,9
379,5
380,8
381,4
382,5
383,10
384,9
385,9
386,6
387,10
388,10
389,5
390,5
391,6
392,9
393,0
394,9
395,4
396,3
397,0
398,9
399,5
400,9
401,3
402,3
403,10
404,1
405,6
406,5
407,8
408,10
409,6
410,10
411,10
412,1
413,6
414,5
415,9
416,8
417,10
418,9
419,10
