,Class
0,10
1,10
2,10
3,9
4,10
5,10
6,10
7,9
8,9
9,2
10,1
11,5
12,9
13,9
14,9
15,10
16,9
17,6
18,6
19,8
20,9
21,10
22,2
23,9
24,9
25,3
26,9
27,3
28,8
29,10
30,7
31,3
32,10
33,5
34,3
35,9
36,1
37,0
38,10
39,1
40,9
41,9
42,9
43,4
44,9
45,9
46,6
47,5
48,9
49,10
50,10
51,10
52,6
53,10
54,9
55,10
56,4
57,9
58,1
59,7
60,9
61,8
62,4
63,10
64,0
65,9
66,3
67,3
68,5
69,6
70,6
71,2
72,10
73,6
74,6
75,9
76,9
77,0
78,9
79,9
80,7
81,2
82,0
83,3
84,4
85,9
86,0
87,10
88,9
89,1
90,10
91,6
92,8
93,0
94,9
95,10
96,9
97,1
98,10
99,2
100,7
101,9
102,9
103,10
104,4
105,6
106,9
107,5
108,5
109,3
110,8
111,5
112,1
113,6
114,5
115,9
116,2
117,10
118,0
119,3
120,9
121,10
122,5
123,1
124,0
125,5
126,6
127,6
128,9
129,3
130,6
131,4
132,5
133,5
134,9
135,10
136,5
137,9
138,6
139,7
140,5
141,9
142,5
143,5
144,6
145,5
146,3
147,9
148,6
149,5
150,3
151,9
152,3
153,2
154,9
155,9
156,6
157,9
158,10
159,9
160,9
161,9
162,4
163,5
164,1
165,10
166,8
167,10
168,2
169,6
170,10
171,5
172,0
173,10
174,3
175,4
176,6
177,9
178,5
179,9
180,7
181,3
182,10
183,8
184,3
185,6
186,10
187,5
188,0
189,6
190,9
191,9
192,7
193,0
194,10
195,5
196,3
197,9
198,6
199,9
200,5
201,1
202,5
203,9
204,3
205,5
206,5
207,2
208,5
209,10
210,9
211,9
212,9
213,5
214,3
215,9
216,10
217,9
218,10
219,3
220,6
221,3
222,3
223,0
224,9
225,4
226,6
227,3
228,9
229,6
230,10
231,2
232,3
233,10
234,5
235,5
236,5
237,0
238,6
239,9
240,5
241,9
242,8
243,5
244,10
245,6
246,0
247,8
248,9
249,0
250,6
251,5
252,0
253,9
254,3
255,5
256,5
257,8
258,6
259,5
260,8
261,10
262,10
263,3
264,3
265,9
266,9
267,0
268,10
269,8
270,10
271,6
272,5
273,6
274,10
275,3
276,6
277,4
278,5
279,5
280,0
281,6
282,9
283,9
284,10
285,9
286,6
287,10
288,6
289,0
290,1
291,5
292,7
293,9
294,9
295,10
296,5
297,5
298,5
299,9
300,3
301,6
302,3
303,9
304,8
305,10
306,0
307,9
308,6
309,0
310,3
311,2
312,10
313,6
314,9
315,9
316,9
317,10
318,10
319,4
320,3
321,1
322,5
323,0
324,5
325,8
326,8
327,1
328,6
329,9
330,4
331,9
332,0
333,9
334,5
335,9
336,9
337,3
338,5
339,9
340,10
341,7
342,10
343,9
344,6
345,9
346,10
347,10
348,8
349,9
350,10
351,9
352,10
353,4
354,10
355,6
356,9
357,3
358,6
359,9
360,10
361,6
362,6
363,6
364,6
365,9
366,6
367,5
368,9
