,Class
0,9
1,7
2,10
3,10
4,9
5,0
6,10
7,0
8,6
9,5
10,7
11,9
12,9
13,5
14,3
15,5
16,9
17,3
18,5
19,7
20,2
21,1
22,6
23,4
24,9
25,10
26,5
27,1
28,10
29,9
30,9
31,6
32,7
33,0
34,0
35,0
36,6
37,3
38,1
39,10
40,5
41,4
42,9
43,0
44,3
45,3
46,10
47,6
48,9
49,10
50,6
51,9
52,6
53,9
54,0
55,5
56,5
57,5
58,4
59,9
60,8
61,10
62,5
63,6
64,0
65,3
66,2
67,1
68,9
69,9
70,7
71,5
72,6
73,3
74,8
75,9
76,0
77,6
78,10
79,9
80,5
81,1
82,3
83,9
84,10
85,9
86,10
87,5
88,0
89,5
90,5
91,0
92,10
93,10
94,3
95,4
96,10
97,9
98,6
99,0
100,5
101,5
102,9
103,9
104,6
105,1
106,9
107,8
108,2
109,4
110,9
111,4
112,5
113,10
114,6
115,3
116,5
117,5
118,2
119,8
120,9
121,5
122,10
123,7
124,9
125,1
126,10
127,3
128,9
129,9
130,5
131,8
132,9
133,3
134,9
135,9
136,10
137,5
138,8
139,4
140,6
141,9
142,9
143,4
144,3
145,3
146,3
147,1
148,3
149,6
150,10
151,9
152,10
153,10
154,5
155,9
156,4
157,6
158,6
159,10
160,9
161,9
162,3
163,7
164,10
165,8
166,4
167,3
168,9
169,3
170,6
171,6
172,10
173,9
174,10
175,8
176,5
177,6
178,10
179,3
180,8
181,5
182,6
183,5
184,10
185,6
186,5
187,10
188,9
189,3
190,5
191,9
192,6
193,5
194,8
195,10
196,6
197,9
198,3
199,6
200,5
201,3
202,2
203,4
204,9
205,9
206,9
207,6
208,5
209,10
210,4
211,3
212,6
213,10
214,10
215,6
216,5
217,9
218,5
219,9
220,0
221,9
222,5
223,0
224,9
225,5
226,2
227,5
228,4
229,9
230,2
231,6
232,3
233,9
234,9
235,5
236,9
237,0
238,5
239,9
240,6
241,2
242,3
243,8
244,3
245,10
246,6
247,10
248,4
249,3
250,10
251,9
252,5
253,10
254,6
255,10
256,10
257,8
258,9
259,5
260,3
261,3
262,9
263,3
264,5
265,3
266,10
267,6
268,9
269,5
270,10
271,4
272,2
273,10
274,9
275,9
276,5
277,10
278,9
279,10
280,8
281,9
282,6
283,5
284,6
285,5
286,0
287,9
288,10
289,1
290,9
291,9
292,9
293,3
294,10
295,4
296,6
297,9
298,6
299,0
300,3
301,10
302,3
303,10
304,9
305,3
306,7
307,10
308,9
309,9
310,9
311,10
312,9
313,6
314,6
315,1
316,7
317,6
318,6
319,1
320,5
321,9
322,9
323,10
324,10
325,1
326,9
327,5
328,1
329,9
330,5
331,6
332,2
333,6
334,5
335,8
336,1
337,10
338,9
339,8
340,9
341,9
342,9
343,9
344,2
345,4
346,9
347,0
348,3
349,5
350,9
351,5
352,8
353,0
354,0
355,9
356,6
357,8
358,10
359,9
360,10
361,9
362,10
363,5
364,10
365,6
366,9
367,10
368,9
369,8
370,10
371,10
372,5
373,10
374,10
375,9
376,0
377,5
378,6
379,9
380,9
381,9
382,5
383,6
384,0
385,0
386,6
387,2
388,4
389,10
390,6
391,9
392,9
393,0
394,10
395,10
396,3
397,9
398,6
399,5
400,9
401,9
402,6
403,5
404,0
405,5
406,10
407,10
408,9
409,3
410,5
411,5
412,10
413,4
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,2
576,2
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,3
664,3
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
