,Class
0,5
1,8
2,6
3,8
4,4
5,1
6,5
7,5
8,10
9,10
10,9
11,10
12,9
13,9
14,6
15,9
16,10
17,10
18,5
19,6
20,5
21,10
22,9
23,10
24,9
25,9
26,8
27,6
28,3
29,9
30,10
31,10
32,9
33,0
34,3
35,9
36,6
37,6
38,1
39,9
40,3
41,9
42,6
43,3
44,3
45,0
46,9
47,3
48,10
49,6
50,10
51,10
52,6
53,3
54,9
55,6
56,6
57,5
58,9
59,3
60,6
61,7
62,3
63,5
64,8
65,10
66,10
67,9
68,3
69,3
70,4
71,5
72,10
73,1
74,5
75,4
76,9
77,9
78,9
79,0
80,8
81,5
82,10
83,1
84,9
85,5
86,6
87,10
88,1
89,6
90,3
91,1
92,3
93,6
94,3
95,6
96,6
97,9
98,10
99,5
100,5
101,3
102,5
103,5
104,5
105,7
106,6
107,1
108,6
109,3
110,5
111,7
112,3
113,6
114,9
115,9
116,0
117,6
118,5
119,6
120,4
121,8
122,5
123,9
124,3
125,0
126,9
127,9
128,6
129,6
130,10
131,6
132,10
133,0
134,9
135,0
136,9
137,3
138,10
139,9
140,9
141,9
142,9
143,9
144,9
145,2
146,6
147,9
148,5
149,5
150,3
151,4
152,8
153,4
154,6
155,9
156,3
157,10
158,4
159,10
160,3
161,0
162,8
163,3
164,3
165,9
166,5
167,9
168,9
169,10
170,4
171,10
172,6
173,0
174,3
175,5
176,6
177,5
178,6
179,5
180,3
181,5
182,10
183,9
184,9
185,9
186,9
187,0
188,0
189,10
190,1
191,10
192,1
193,10
194,5
195,9
196,9
197,9
198,10
199,9
200,9
201,5
202,9
203,9
204,8
205,3
206,7
207,6
208,9
209,6
210,8
211,10
212,9
213,6
214,6
215,5
216,9
217,6
218,10
219,6
220,9
221,10
222,0
223,10
224,5
225,10
226,1
227,5
228,9
229,10
230,5
231,5
232,9
233,5
234,9
235,10
236,9
237,9
238,6
239,0
240,9
241,7
242,9
243,3
244,5
245,10
246,3
247,9
248,3
249,6
250,2
251,9
252,4
253,9
254,2
255,5
256,2
257,9
258,9
259,7
260,10
261,10
262,0
263,9
264,4
265,5
266,5
267,10
268,9
269,10
270,10
271,3
272,10
273,4
274,0
275,5
276,5
277,10
278,5
279,10
280,7
281,6
282,9
283,1
284,9
285,9
286,2
287,9
288,9
289,9
290,1
291,7
292,6
293,9
294,10
295,5
296,6
297,0
298,10
299,6
300,3
301,4
302,5
303,10
304,5
305,5
306,8
307,10
308,2
309,5
310,3
311,9
