,Class
0,3
1,1
2,8
3,5
4,1
5,6
6,6
7,10
8,1
9,0
10,0
11,3
12,2
13,6
14,6
15,9
16,3
17,9
18,4
19,0
20,5
21,9
22,3
23,4
24,10
25,10
26,0
27,9
28,5
29,10
30,10
31,9
32,6
33,9
34,5
35,2
36,10
37,9
38,7
39,3
40,5
41,5
42,9
43,6
44,10
45,3
46,9
47,9
48,8
49,5
50,0
51,2
52,9
53,6
54,9
55,10
56,4
57,5
58,6
59,5
60,9
61,10
62,5
63,7
64,3
65,0
66,3
67,5
68,5
69,1
70,9
71,1
72,5
73,9
74,10
75,5
76,8
77,3
78,10
79,9
80,9
81,10
82,9
83,3
84,9
85,9
86,0
87,9
88,4
89,10
90,9
91,9
92,5
93,5
94,6
95,0
96,9
97,3
98,5
99,9
100,8
101,2
102,6
103,8
104,2
105,10
106,5
107,9
108,6
109,9
110,6
111,1
112,9
113,10
114,10
115,5
116,3
117,2
118,3
119,9
120,10
121,8
122,10
123,5
124,9
125,5
126,6
127,10
128,5
129,9
130,9
131,6
132,9
133,8
134,4
135,10
136,9
137,10
138,10
139,6
140,5
141,5
142,8
143,0
144,9
145,5
146,9
147,3
148,10
149,10
150,5
151,8
152,9
153,5
154,6
155,0
156,0
157,9
158,4
159,9
160,5
161,7
162,9
163,5
164,6
165,3
166,2
167,1
168,10
169,6
170,9
171,3
172,6
173,6
174,9
175,4
176,9
177,0
178,6
179,9
180,5
181,0
182,3
183,5
184,6
185,0
186,10
187,4
188,9
189,5
190,6
191,0
192,9
193,9
194,9
195,9
196,10
197,5
198,4
199,10
200,3
201,5
202,8
203,0
204,6
205,9
206,9
207,9
208,1
209,1
210,10
211,5
212,0
213,9
214,5
215,10
216,0
217,9
218,5
219,3
220,5
221,10
222,10
223,10
224,10
225,3
226,3
227,9
228,10
229,5
230,9
231,5
232,3
233,0
234,7
235,5
236,6
237,10
238,8
239,10
240,9
241,4
242,9
243,3
244,6
245,4
246,5
247,1
248,6
249,10
250,3
251,6
252,6
253,10
254,2
255,8
256,5
257,6
258,1
259,5
260,5
261,9
262,10
263,8
264,10
265,8
266,10
267,9
268,3
269,9
270,9
271,5
272,9
273,9
274,6
275,10
276,9
277,5
278,5
279,5
280,2
281,7
282,7
283,9
284,9
285,9
286,10
287,9
288,6
289,4
290,5
291,4
292,6
293,9
294,5
295,9
296,0
297,4
298,0
299,9
300,10
301,9
302,6
303,6
304,10
305,9
306,8
307,10
308,0
309,3
310,2
311,10
312,6
313,10
314,3
315,6
316,9
317,9
318,3
319,6
320,9
321,10
322,9
323,6
324,4
325,5
326,9
327,9
328,0
329,9
330,5
331,6
332,3
333,3
334,10
335,1
336,7
337,5
338,10
339,9
340,9
341,9
342,0
343,10
344,9
345,9
346,4
347,3
348,10
349,6
350,9
351,10
352,6
353,6
354,6
355,4
356,2
357,2
358,10
359,5
360,5
361,10
362,3
363,5
364,1
365,4
366,9
367,6
368,3
369,10
370,7
371,9
372,7
373,4
374,9
375,10
376,5
377,9
378,9
379,3
380,9
381,10
382,9
383,9
384,5
385,8
386,6
387,10
388,10
389,9
390,10
391,3
392,6
393,6
394,9
395,10
396,10
397,6
398,6
399,5
400,10
401,3
402,10
403,10
404,3
405,6
406,8
407,5
408,5
409,9
410,6
411,9
412,3
413,8
414,6
415,0
416,3
417,1
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
