,Class
0,9
1,1
2,10
3,1
4,0
5,9
6,4
7,10
8,3
9,1
10,10
11,1
12,2
13,9
14,0
15,10
16,10
17,8
18,9
19,6
20,10
21,0
22,2
23,9
24,9
25,10
26,3
27,4
28,5
29,10
30,9
31,9
32,10
33,5
34,10
35,1
36,5
37,5
38,9
39,9
40,9
41,6
42,6
43,4
44,6
45,5
46,9
47,5
48,3
49,6
50,9
51,5
52,5
53,9
54,3
55,9
56,10
57,9
58,9
59,7
60,9
61,9
62,0
63,5
64,10
65,9
66,5
67,10
68,6
69,9
70,3
71,4
72,10
73,9
74,5
75,10
76,9
77,5
78,4
79,5
80,4
81,6
82,5
83,5
84,6
85,6
86,9
87,6
88,5
89,10
90,9
91,7
92,6
93,6
94,6
95,9
96,6
97,9
98,0
99,7
100,4
101,2
102,9
103,5
104,6
105,10
106,10
107,0
108,3
109,6
110,3
111,6
112,9
113,3
114,10
115,5
116,10
117,5
118,0
119,5
120,0
121,10
122,9
123,9
124,4
125,2
126,10
127,5
128,7
129,6
130,1
131,9
132,6
133,4
134,5
135,3
136,3
137,3
138,9
139,0
140,6
141,9
142,5
143,3
144,9
145,6
146,5
147,8
148,3
149,0
150,6
151,9
152,10
153,4
154,5
155,10
156,10
157,10
158,6
159,6
160,0
161,1
162,0
163,9
164,10
165,9
166,3
167,5
168,3
169,8
170,6
171,1
172,0
173,9
174,3
175,0
176,5
177,3
178,7
179,5
180,5
181,10
182,0
183,2
184,10
185,9
186,10
187,1
188,5
189,9
190,3
191,6
192,9
193,10
194,9
195,3
196,9
197,5
198,9
199,0
200,9
201,9
202,10
203,6
204,8
205,8
206,0
207,2
208,6
209,5
210,9
211,5
212,5
213,10
214,10
215,9
216,4
217,5
218,0
219,9
220,9
221,6
222,5
223,6
224,6
225,4
226,9
227,6
228,10
229,9
230,2
231,10
232,3
233,3
234,2
235,3
236,6
237,3
238,10
239,10
240,9
241,9
242,5
243,5
244,6
245,9
246,4
247,9
248,9
249,6
250,9
251,9
252,10
253,0
254,0
255,10
256,9
257,9
258,4
259,10
260,5
261,7
262,5
263,9
264,3
265,3
266,3
267,8
268,0
269,10
270,9
271,9
272,10
273,10
274,8
275,8
276,6
277,9
278,10
279,10
280,10
281,5
282,6
283,10
284,5
285,8
286,6
287,4
288,10
289,9
290,5
291,0
292,9
293,10
294,9
295,5
296,3
297,3
298,6
299,10
300,6
301,8
302,9
303,9
304,9
305,3
306,5
307,9
308,10
309,1
310,8
311,8
312,9
313,6
314,3
315,5
316,9
317,5
318,4
319,9
320,6
321,10
322,5
323,3
324,6
325,9
326,9
327,9
328,9
329,10
330,1
331,6
332,6
333,7
334,9
335,10
336,9
337,7
338,10
339,2
340,9
341,10
342,5
343,5
344,9
345,8
346,10
347,5
348,0
349,1
350,6
351,3
352,3
353,10
354,2
355,6
356,7
357,0
358,5
359,9
360,6
361,9
362,10
363,5
364,10
365,6
366,8
367,9
368,8
369,3
370,9
371,5
372,9
373,9
374,8
375,9
376,6
377,10
378,10
379,0
380,9
381,3
382,6
383,5
384,3
385,6
386,6
387,5
388,10
389,3
390,5
391,2
392,9
393,9
394,1
395,9
396,5
397,6
398,5
399,10
400,3
401,9
402,1
403,5
404,5
405,10
406,5
407,9
408,4
409,9
410,4
411,9
412,10
413,3
414,8
415,4
416,2
417,8
418,10
419,9
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
