,Class
0,2
1,10
2,0
3,5
4,5
5,9
6,0
7,5
8,9
9,10
10,6
11,9
12,2
13,6
14,9
15,0
16,8
17,9
18,4
19,9
20,10
21,4
22,10
23,3
24,6
25,3
26,6
27,10
28,4
29,3
30,3
31,0
32,5
33,3
34,9
35,5
36,6
37,10
38,10
39,10
40,5
41,0
42,0
43,9
44,2
45,6
46,9
47,9
48,3
49,10
50,0
51,9
52,5
53,5
54,9
55,9
56,10
57,6
58,10
59,10
60,1
61,10
62,2
63,5
64,6
65,9
66,3
67,4
68,0
69,6
70,1
71,6
72,10
73,8
74,5
75,5
76,5
77,4
78,9
79,9
80,9
81,6
82,9
83,3
84,9
85,8
86,3
87,3
88,9
89,6
90,9
91,6
92,10
93,9
94,4
95,4
96,9
97,9
98,0
99,0
100,10
101,10
102,9
103,9
104,3
105,9
106,8
107,2
108,2
109,5
110,5
111,5
112,6
113,10
114,9
115,5
116,5
117,3
118,4
119,10
120,0
121,10
122,6
123,3
124,10
125,6
126,0
127,5
128,9
129,10
130,5
131,4
132,1
133,6
134,9
135,5
136,10
137,9
138,6
139,10
140,9
141,10
142,9
143,3
144,10
145,9
146,5
147,4
148,9
149,9
150,6
151,5
152,6
153,5
154,7
155,6
156,9
157,3
158,5
159,4
160,10
161,9
162,10
163,9
164,3
165,9
166,3
167,9
168,9
169,9
170,10
171,3
172,10
173,5
174,10
175,2
176,6
177,0
178,1
179,9
180,0
181,9
182,3
183,10
184,5
185,9
186,9
187,3
188,3
189,10
190,6
191,1
192,10
193,9
194,9
195,9
196,10
197,8
198,5
199,9
200,6
201,10
202,10
203,0
204,0
205,3
206,5
207,4
208,8
209,6
210,10
211,10
212,3
213,10
214,5
215,9
216,10
217,10
218,9
219,1
220,6
221,8
222,6
223,7
224,5
225,10
226,6
227,9
228,7
229,10
230,6
231,8
232,5
233,4
234,5
235,9
236,6
237,10
238,9
239,9
240,10
241,1
242,5
243,9
244,3
245,9
246,5
247,10
248,6
249,0
250,10
251,5
252,1
253,3
254,10
255,8
256,5
257,10
258,4
259,7
260,3
261,5
262,9
263,9
264,5
265,9
266,0
267,9
268,5
269,8
270,3
271,10
272,9
273,5
274,5
275,5
276,0
277,8
278,3
279,6
280,9
281,9
282,9
283,10
284,5
285,10
286,9
287,0
288,5
289,4
290,6
291,5
292,8
293,6
294,9
295,2
296,6
297,6
298,5
299,6
300,10
301,5
302,0
303,9
304,9
305,8
306,9
307,10
308,9
309,7
310,6
311,10
312,6
313,6
314,3
315,9
316,10
317,9
318,7
319,5
320,5
321,9
322,6
323,1
324,10
325,8
326,9
327,3
328,9
329,8
330,1
331,9
332,0
333,5
334,9
335,9
336,9
337,9
338,10
339,6
340,8
341,0
342,6
343,10
344,9
345,6
346,4
347,1
348,2
349,9
350,10
351,9
352,9
353,4
354,4
355,6
356,10
357,9
358,9
359,3
360,1
361,6
362,6
363,9
364,1
365,5
366,0
367,7
368,5
369,9
370,9
371,3
372,0
373,9
374,2
375,2
376,5
377,1
378,5
379,5
380,9
381,7
382,9
383,5
384,9
385,2
386,10
387,5
388,3
389,5
390,3
391,7
392,9
393,9
394,5
395,5
396,3
397,6
398,10
399,4
400,5
401,6
402,10
403,5
404,10
405,8
406,3
407,8
408,3
409,10
410,6
411,3
412,6
413,6
414,10
415,9
416,6
417,9
418,3
419,6
