,Class
0,2
1,10
2,0
3,5
4,9
5,0
6,5
7,9
8,10
9,6
10,9
11,2
12,6
13,9
14,0
15,8
16,4
17,9
18,10
19,4
20,10
21,3
22,3
23,6
24,10
25,3
26,3
27,0
28,5
29,3
30,9
31,5
32,6
33,10
34,10
35,10
36,5
37,0
38,0
39,9
40,6
41,9
42,3
43,10
44,0
45,9
46,5
47,5
48,9
49,10
50,6
51,10
52,10
53,10
54,5
55,6
56,9
57,3
58,4
59,0
60,6
61,1
62,6
63,10
64,8
65,5
66,4
67,9
68,9
69,6
70,9
71,9
72,8
73,3
74,3
75,9
76,6
77,9
78,6
79,9
80,4
81,9
82,9
83,0
84,0
85,10
86,10
87,9
88,9
89,3
90,2
91,2
92,5
93,5
94,5
95,6
96,10
97,9
98,5
99,3
100,10
101,0
102,10
103,6
104,3
105,10
106,6
107,0
108,9
109,10
110,4
111,1
112,6
113,9
114,5
115,10
116,9
117,6
118,10
119,9
120,10
121,9
122,3
123,10
124,9
125,5
126,4
127,9
128,9
129,5
130,5
131,7
132,6
133,9
134,3
135,5
136,10
137,9
138,10
139,9
140,3
141,9
142,3
143,9
144,9
145,9
146,10
147,3
148,10
149,5
150,2
151,6
152,0
153,1
154,9
155,0
156,9
157,3
158,10
159,5
160,9
161,9
162,3
163,3
164,10
165,1
166,10
167,9
168,9
169,9
170,10
171,8
172,5
173,9
174,10
175,0
176,0
177,3
178,5
179,4
180,8
181,6
182,10
183,10
184,3
185,10
186,9
187,10
188,10
189,1
190,8
191,6
192,7
193,5
194,10
195,6
196,9
197,7
198,10
199,6
200,8
201,5
202,4
203,5
204,9
205,6
206,9
207,9
208,1
209,5
210,9
211,3
212,9
213,5
214,6
215,0
216,10
217,1
218,3
219,10
220,8
221,5
222,10
223,4
224,7
225,3
226,5
227,9
228,9
229,5
230,9
231,0
232,9
233,5
234,8
235,3
236,10
237,5
238,5
239,0
240,8
241,3
242,6
243,9
244,9
245,9
246,10
247,5
248,10
249,9
250,0
251,5
252,4
253,6
254,5
255,8
256,6
257,9
258,2
259,6
260,6
261,5
262,6
263,10
264,5
265,0
266,9
267,9
268,8
269,9
270,9
271,7
272,6
273,10
274,6
275,6
276,3
277,9
278,10
279,9
280,7
281,5
282,5
283,9
284,6
285,1
286,8
287,9
288,9
289,8
290,1
291,9
292,0
293,5
294,9
295,9
296,9
297,10
298,6
299,8
300,0
301,6
302,10
303,9
304,6
305,4
306,1
307,2
308,9
309,10
310,9
311,9
312,4
313,4
314,6
315,9
316,9
317,3
318,9
319,1
320,5
321,0
322,7
323,5
324,9
325,9
326,3
327,9
328,2
329,2
330,5
331,1
332,5
333,5
334,9
335,7
336,9
337,5
338,9
339,2
340,3
341,5
342,3
343,7
344,9
345,9
346,5
347,3
348,6
349,10
350,5
351,6
352,10
353,5
354,10
355,3
356,8
357,10
358,6
359,3
360,6
361,6
362,10
363,9
364,6
365,9
366,3
367,6
