,Class
0,3
1,9
2,8
3,9
4,9
5,10
6,5
7,5
8,9
9,10
10,9
11,9
12,10
13,10
14,6
15,8
16,4
17,9
18,10
19,8
20,5
21,4
22,9
23,10
24,3
25,6
26,1
27,1
28,3
29,4
30,9
31,9
32,9
33,5
34,10
35,10
36,8
37,7
38,0
39,5
40,1
41,3
42,6
43,10
44,0
45,2
46,9
47,8
48,9
49,10
50,6
51,10
52,9
53,10
54,9
55,6
56,10
57,1
58,8
59,5
60,8
61,6
62,3
63,10
64,0
65,3
66,5
67,5
68,10
69,5
70,7
71,3
72,5
73,6
74,6
75,2
76,3
77,5
78,3
79,9
80,9
81,3
82,6
83,9
84,9
85,3
86,6
87,9
88,3
89,9
90,10
91,0
92,3
93,9
94,4
95,5
96,6
97,9
98,6
99,1
100,6
101,0
102,5
103,3
104,10
105,6
106,4
107,10
108,9
109,6
110,1
111,5
112,6
113,9
114,3
115,10
116,6
117,7
118,5
119,5
120,6
121,5
122,5
123,0
124,0
125,10
126,2
127,3
128,9
129,9
130,9
131,0
132,9
133,7
134,3
135,6
136,9
137,9
138,10
139,10
140,2
141,8
142,10
143,5
144,5
145,1
146,9
147,6
148,5
149,8
150,5
151,10
152,9
153,0
154,9
155,9
156,5
157,6
158,10
159,6
160,6
161,6
162,5
163,6
164,10
165,0
166,3
167,2
168,9
169,6
170,1
171,0
172,10
173,3
174,0
175,9
176,0
177,9
178,9
179,10
180,10
181,3
182,6
183,2
184,9
185,5
186,9
187,6
188,8
189,5
190,6
191,5
192,6
193,4
194,7
195,9
196,9
197,9
198,5
199,1
200,10
201,5
202,9
203,4
204,6
205,9
206,3
207,6
208,6
209,9
210,0
211,9
212,3
213,9
214,10
215,5
216,9
217,6
218,3
219,5
220,9
221,9
222,10
223,9
224,6
225,10
226,4
227,7
228,8
229,9
230,5
231,10
232,0
233,3
234,6
235,1
236,10
237,10
238,9
239,3
240,10
241,1
242,9
243,5
244,0
245,4
246,9
247,8
248,5
249,4
250,8
251,5
252,5
253,4
254,9
255,9
256,10
257,6
258,5
259,0
260,9
261,9
262,9
263,3
264,3
265,10
266,5
267,5
268,7
269,9
270,10
271,0
272,0
273,9
274,5
275,9
276,9
277,10
278,2
279,5
280,5
281,0
282,8
283,3
284,6
285,9
286,3
287,10
288,10
289,0
290,10
291,2
292,10
293,10
294,9
295,6
296,10
297,8
298,5
299,5
300,5
301,3
302,6
303,9
304,0
305,6
306,2
307,5
308,4
309,9
310,5
311,3
312,10
313,9
314,3
315,5
316,4
317,9
318,6
319,9
320,9
321,2
322,9
323,9
324,2
325,6
326,10
327,10
328,4
329,10
330,9
331,8
332,2
333,5
334,4
335,3
336,10
337,1
338,4
339,6
340,9
341,9
342,10
343,10
344,9
345,5
346,6
347,3
348,4
349,6
350,7
351,9
352,3
353,6
354,10
355,9
356,5
357,9
358,10
359,10
360,1
361,10
362,5
363,9
364,6
365,9
366,4
367,9
368,0
369,9
370,8
371,10
372,0
373,5
374,5
375,10
376,5
377,9
378,5
379,10
380,5
381,7
382,9
383,9
384,6
385,9
386,9
387,3
388,5
389,0
390,8
391,9
392,10
393,9
394,9
395,6
396,10
397,10
398,3
399,9
400,9
401,5
402,10
403,6
404,10
405,6
406,4
407,3
408,3
409,9
410,5
411,10
412,9
413,6
414,10
415,5
416,5
417,1
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
