,Class
0,5
1,7
2,6
3,5
4,9
5,9
6,6
7,6
8,6
9,3
10,6
11,4
12,6
13,6
14,10
15,9
16,9
17,5
18,5
19,6
20,3
21,5
22,5
23,9
24,6
25,9
26,8
27,4
28,3
29,9
30,9
31,5
32,10
33,6
34,10
35,10
36,6
37,6
38,9
39,9
40,5
41,3
42,9
43,6
44,0
45,3
46,5
47,4
48,3
49,6
50,10
51,6
52,6
53,9
54,9
55,3
56,4
57,5
58,4
59,10
60,10
61,9
62,9
63,5
64,10
65,6
66,7
67,9
68,9
69,10
70,8
71,2
72,10
73,5
74,10
75,6
76,3
77,9
78,6
79,6
80,9
81,5
82,9
83,4
84,5
85,9
86,3
87,0
88,5
89,6
90,5
91,9
92,6
93,1
94,5
95,3
96,3
97,5
98,5
99,1
100,9
101,10
102,0
103,5
104,0
105,7
106,5
107,10
108,1
109,5
110,9
111,10
112,5
113,5
114,1
115,8
116,10
117,10
118,10
119,0
120,8
121,9
122,8
123,5
124,0
125,10
126,9
127,9
128,9
129,5
130,8
131,9
132,4
133,5
134,8
135,1
136,10
137,6
138,5
139,5
140,5
141,6
142,8
143,10
144,7
145,9
146,6
147,8
148,4
149,9
150,9
151,1
152,9
153,10
154,6
155,0
156,8
157,6
158,2
159,9
160,10
161,9
162,5
163,8
164,5
165,4
166,9
167,9
168,10
169,5
170,3
171,0
172,9
173,9
174,10
175,5
176,10
177,10
178,5
179,5
180,10
181,10
182,9
183,0
184,6
185,6
186,8
187,9
188,9
189,8
190,10
191,0
192,10
193,3
194,6
195,7
196,9
197,3
198,10
199,6
200,10
201,2
202,3
203,5
204,10
205,3
206,9
207,9
208,10
209,9
210,9
211,3
212,4
213,9
214,10
215,9
216,9
217,9
218,5
219,6
220,9
221,8
222,0
223,9
224,4
225,9
226,5
227,9
228,0
229,0
230,5
231,9
232,9
233,9
234,2
235,5
236,5
237,10
238,3
239,2
240,3
241,3
242,1
243,10
244,10
245,10
246,7
247,10
248,6
249,3
250,3
251,10
252,6
253,5
254,10
255,2
256,9
257,10
258,9
259,0
260,6
261,8
262,2
263,0
264,9
265,6
266,3
267,1
268,10
269,6
270,6
271,6
272,9
273,5
274,0
275,3
276,5
277,9
278,9
279,9
280,9
281,0
282,3
283,9
284,5
285,9
286,5
287,2
288,9
289,2
290,10
291,9
292,4
293,0
294,5
295,1
296,9
297,9
298,9
299,9
300,5
301,6
302,10
303,4
304,9
305,3
306,9
307,10
308,10
309,5
310,3
311,9
312,6
313,9
314,10
315,5
316,9
317,0
318,7
319,0
320,5
321,4
322,9
323,5
324,5
325,9
326,8
327,9
328,1
329,7
330,1
331,4
332,10
333,5
334,6
335,10
336,5
337,3
338,10
339,6
340,10
341,6
342,10
343,5
344,5
345,10
346,3
347,5
348,3
349,3
350,6
351,6
352,9
