,Class
0,5
1,0
2,5
3,3
4,5
5,9
6,5
7,6
8,8
9,6
10,9
11,9
12,0
13,5
14,6
15,10
16,3
17,5
18,10
19,9
20,6
21,9
22,1
23,5
24,9
25,9
26,3
27,6
28,9
29,1
30,6
31,2
32,9
33,3
34,10
35,8
36,10
37,9
38,10
39,6
40,5
41,3
42,10
43,9
44,4
45,9
46,9
47,9
48,5
49,5
50,9
51,2
52,10
53,2
54,8
55,0
56,0
57,10
58,10
59,5
60,3
61,9
62,4
63,5
64,10
65,5
66,9
67,6
68,10
69,3
70,10
71,5
72,5
73,7
74,8
75,6
76,9
77,6
78,3
79,5
80,9
81,10
82,7
83,9
84,3
85,10
86,5
87,3
88,9
89,0
90,6
91,6
92,4
93,6
94,9
95,0
96,6
97,6
98,10
99,9
100,10
101,3
102,0
103,3
104,5
105,1
106,8
107,9
108,10
109,9
110,10
111,6
112,10
113,7
114,6
115,9
116,3
117,1
118,6
119,0
120,5
121,1
122,10
123,5
124,9
125,8
126,10
127,4
128,5
129,6
130,9
131,9
132,3
133,2
134,9
135,6
136,6
137,5
138,9
139,1
140,10
141,2
142,6
143,9
144,9
145,9
146,0
147,5
148,9
149,5
150,0
151,9
152,10
153,0
154,3
155,2
156,5
157,5
158,5
159,5
160,3
161,9
162,9
163,3
164,10
165,6
166,5
167,2
168,9
169,5
170,6
171,8
172,9
173,10
174,3
175,3
176,0
177,6
178,9
179,5
180,0
181,1
182,6
183,5
184,0
185,5
186,3
187,9
188,10
189,9
190,9
191,10
192,9
193,10
194,6
195,1
196,10
197,10
198,7
199,9
200,4
201,5
202,6
203,6
204,7
205,1
206,1
207,10
208,8
209,6
210,5
211,5
212,5
213,3
214,10
215,10
216,10
217,6
218,4
219,9
220,6
221,9
222,9
223,5
224,9
225,5
226,5
227,0
228,6
229,10
230,5
231,5
232,3
233,3
234,3
235,9
236,5
237,7
238,9
239,5
240,9
241,9
242,10
243,0
244,3
245,10
246,5
247,0
248,2
249,9
250,9
251,4
252,10
253,9
254,0
255,3
256,4
257,10
258,10
259,8
260,10
261,10
262,9
263,9
264,3
265,9
266,0
267,6
268,3
269,9
270,10
271,9
272,0
273,9
274,5
275,4
276,10
277,10
278,0
279,10
280,3
281,9
282,6
283,10
284,5
285,6
286,3
287,0
288,2
289,8
290,4
291,9
292,8
293,9
294,3
295,6
296,9
297,9
298,10
299,9
300,10
301,8
302,9
303,6
304,4
305,9
306,5
307,9
308,9
309,10
310,5
311,5
312,9
313,7
314,3
315,9
316,9
317,10
318,9
319,10
320,5
321,5
322,10
323,5
324,9
325,6
326,1
327,10
328,6
329,6
330,3
331,7
332,1
333,9
334,6
335,9
336,9
337,9
338,6
339,9
340,10
341,10
342,6
343,5
344,3
345,9
346,7
347,10
348,4
349,9
350,9
351,9
352,0
353,3
354,8
355,9
356,9
357,4
358,4
359,6
360,9
361,1
362,6
363,6
364,8
365,2
