,Class
0,5
1,2
2,9
3,3
4,9
5,6
6,3
7,0
8,3
9,4
10,9
11,9
12,9
13,8
14,9
15,9
16,10
17,5
18,10
19,8
20,10
21,5
22,6
23,1
24,10
25,6
26,9
27,10
28,7
29,3
30,9
31,4
32,9
33,6
34,2
35,0
36,1
37,8
38,10
39,10
40,6
41,10
42,9
43,1
44,6
45,9
46,3
47,3
48,2
49,10
50,6
51,0
52,7
53,5
54,3
55,8
56,6
57,9
58,7
59,4
60,1
61,9
62,9
63,5
64,2
65,5
66,5
67,0
68,3
69,6
70,8
71,3
72,9
73,0
74,9
75,10
76,9
77,9
78,5
79,10
80,9
81,7
82,3
83,6
84,6
85,6
86,10
87,3
88,3
89,4
90,9
91,9
92,10
93,2
94,10
95,5
96,9
97,2
98,6
99,7
100,0
101,4
102,9
103,5
104,10
105,10
106,9
107,5
108,3
109,4
110,10
111,10
112,10
113,9
114,9
115,7
116,0
117,3
118,2
119,10
120,9
121,2
122,10
123,9
124,10
125,9
126,4
127,10
128,9
129,9
130,9
131,6
132,4
133,8
134,1
135,4
136,6
137,5
138,5
139,9
140,6
141,5
142,6
143,4
144,9
145,3
146,8
147,6
148,5
149,0
150,6
151,10
152,0
153,6
154,5
155,9
156,9
157,6
158,9
159,2
160,4
161,8
162,10
163,9
164,10
165,9
166,5
167,9
168,1
169,0
170,6
171,2
172,10
173,9
174,10
175,5
176,6
177,0
178,10
179,6
180,5
181,7
182,5
183,5
184,8
185,9
186,3
187,9
188,10
189,6
190,9
191,1
192,2
193,6
194,3
195,9
196,9
197,10
198,9
199,0
200,3
201,0
202,5
203,1
204,3
205,9
206,3
207,10
208,9
209,3
210,1
211,6
212,10
213,8
214,5
215,9
216,10
217,1
218,5
219,5
220,10
221,10
222,3
223,10
224,10
225,9
226,9
227,9
228,0
229,5
230,10
231,8
232,5
233,9
234,10
235,9
236,9
237,5
238,4
239,9
240,10
241,3
242,10
243,5
244,0
245,6
246,1
247,5
248,10
249,5
250,4
251,6
252,5
253,6
254,9
255,9
256,6
257,9
258,3
259,5
260,10
261,10
262,5
263,9
264,5
265,3
266,6
267,8
268,0
269,10
270,9
271,5
272,9
273,0
274,6
275,10
276,9
277,10
278,9
279,5
280,0
281,3
282,6
283,4
284,9
285,5
286,6
287,9
288,9
289,0
290,9
291,6
292,6
293,9
294,5
295,10
296,9
297,3
298,5
299,5
300,9
301,5
302,8
303,9
304,0
305,8
306,5
307,6
308,6
309,5
310,3
311,3
312,6
313,1
314,5
315,10
316,6
317,9
318,3
319,7
320,4
321,6
322,4
323,9
324,0
325,9
326,10
327,10
328,6
329,9
330,10
331,10
332,6
333,9
334,4
335,9
336,9
337,3
338,1
339,5
340,8
341,8
342,5
343,5
344,9
345,10
346,5
347,9
348,6
349,6
350,5
351,0
352,5
353,9
354,3
355,10
356,1
357,5
358,5
359,9
360,9
361,6
362,10
363,9
364,9
365,0
366,5
367,5
368,9
369,10
370,10
371,6
372,3
373,0
374,2
375,9
376,9
377,10
378,5
379,0
380,9
381,3
382,3
383,6
384,10
385,3
386,6
387,5
388,9
389,9
390,3
391,9
392,10
393,5
394,10
395,10
396,6
397,8
398,5
399,8
400,9
401,7
402,5
403,4
404,4
405,9
406,10
407,10
408,3
409,9
410,3
411,6
412,10
413,6
414,5
415,5
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
