,Class
0,9
1,0
2,2
3,9
4,9
5,9
6,10
7,7
8,6
9,5
10,3
11,9
12,0
13,0
14,9
15,6
16,1
17,3
18,6
19,9
20,10
21,3
22,6
23,8
24,6
25,9
26,9
27,4
28,3
29,5
30,2
31,9
32,6
33,6
34,0
35,6
36,10
37,6
38,6
39,10
40,9
41,1
42,4
43,0
44,5
45,9
46,9
47,5
48,6
49,6
50,6
51,5
52,6
53,9
54,5
55,3
56,6
57,9
58,8
59,6
60,9
61,9
62,10
63,0
64,10
65,5
66,9
67,6
68,3
69,5
70,8
71,5
72,9
73,5
74,9
75,10
76,9
77,6
78,6
79,9
80,4
81,10
82,3
83,5
84,8
85,8
86,10
87,0
88,5
89,1
90,2
91,10
92,8
93,3
94,3
95,10
96,6
97,10
98,10
99,9
100,5
101,10
102,4
103,6
104,0
105,10
106,5
107,10
108,9
109,0
110,9
111,8
112,8
113,9
114,3
115,10
116,9
117,5
118,10
119,10
120,9
121,9
122,3
123,5
124,9
125,10
126,9
127,6
128,0
129,5
130,5
131,10
132,10
133,4
134,9
135,9
136,6
137,10
138,10
139,10
140,6
141,9
142,3
143,9
144,1
145,9
146,4
147,4
148,8
149,9
150,5
151,7
152,9
153,10
154,4
155,6
156,6
157,4
158,6
159,4
160,3
161,0
162,9
163,10
164,4
165,0
166,10
167,6
168,4
169,5
170,9
171,3
172,10
173,10
174,8
175,7
176,9
177,9
178,6
179,9
180,9
181,3
182,10
183,10
184,6
185,3
186,7
187,3
188,5
189,9
190,9
191,9
192,6
193,2
194,4
195,5
196,9
197,5
198,4
199,10
200,6
201,10
202,2
203,3
204,9
205,0
206,9
207,10
208,0
209,10
210,9
211,2
212,10
213,10
214,7
215,9
216,9
217,3
218,5
219,10
220,5
221,0
222,9
223,5
224,9
225,9
226,10
227,10
228,8
229,6
230,9
231,3
232,5
233,0
234,9
235,9
236,3
237,9
238,9
239,5
240,9
241,9
242,9
243,3
244,10
245,9
246,1
247,9
248,5
249,9
250,10
251,9
252,5
253,6
254,5
255,6
256,10
257,2
258,5
259,9
260,0
261,9
262,3
263,7
264,10
265,3
266,9
267,6
268,10
269,5
270,10
271,9
272,10
273,10
274,0
275,3
276,6
277,6
278,9
279,2
280,9
281,8
282,7
283,5
284,5
285,10
286,8
287,4
288,5
289,10
290,5
291,3
292,9
293,9
294,5
295,0
296,10
297,9
298,5
299,10
300,9
301,9
302,3
303,8
304,9
305,6
306,10
307,1
308,0
309,10
310,3
311,0
312,0
313,8
314,1
315,5
316,1
317,2
318,10
319,5
320,5
321,9
322,6
323,3
324,6
325,6
326,5
327,9
328,9
329,9
330,1
331,8
332,5
333,3
334,3
335,0
336,10
337,10
338,6
339,9
340,6
341,3
342,5
343,2
344,1
345,5
346,1
347,9
348,4
349,8
350,3
351,5
352,3
353,6
354,9
355,5
356,3
357,3
358,5
359,9
360,9
361,7
362,9
363,6
364,9
365,9
366,9
367,6
368,10
369,4
370,7
371,6
372,2
373,10
374,5
375,1
376,4
377,9
378,3
379,9
380,2
381,5
382,5
383,5
384,5
385,5
386,9
387,6
388,5
389,3
390,10
391,10
392,10
393,9
394,0
395,5
396,0
397,3
398,6
399,10
400,5
401,10
402,5
403,8
404,6
405,6
406,1
407,6
408,10
409,5
410,5
411,5
412,4
413,9
414,10
415,1
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
