,Class
0,9
1,9
2,9
3,0
4,6
5,9
6,10
7,10
8,8
9,5
10,9
11,5
12,10
13,9
14,3
15,9
16,6
17,1
18,0
19,9
20,6
21,5
22,2
23,8
24,9
25,2
26,2
27,5
28,10
29,3
30,5
31,9
32,5
33,6
34,0
35,9
36,6
37,6
38,2
39,10
40,5
41,5
42,9
43,4
44,3
45,0
46,9
47,9
48,9
49,10
50,9
51,0
52,5
53,3
54,6
55,5
56,5
57,0
58,10
59,1
60,6
61,8
62,3
63,9
64,3
65,8
66,10
67,0
68,10
69,5
70,3
71,3
72,6
73,9
74,10
75,7
76,3
77,6
78,10
79,6
80,8
81,10
82,3
83,9
84,8
85,4
86,5
87,0
88,3
89,3
90,6
91,9
92,10
93,9
94,5
95,9
96,10
97,10
98,9
99,8
100,10
101,8
102,10
103,9
104,9
105,10
106,10
107,6
108,10
109,9
110,9
111,9
112,4
113,9
114,6
115,6
116,5
117,2
118,9
119,10
120,9
121,5
122,8
123,1
124,2
125,9
126,5
127,6
128,9
129,6
130,9
131,10
132,7
133,9
134,10
135,6
136,10
137,4
138,6
139,5
140,6
141,3
142,5
143,9
144,6
145,5
146,9
147,6
148,5
149,0
150,10
151,10
152,4
153,6
154,6
155,10
156,5
157,5
158,8
159,9
160,5
161,9
162,10
163,5
164,1
165,9
166,1
167,9
168,9
169,7
170,0
171,3
172,9
173,3
174,3
175,6
176,4
177,9
178,0
179,9
180,9
181,5
182,6
183,10
184,0
185,1
186,3
187,10
188,9
189,0
190,10
191,3
192,9
193,2
194,7
195,9
196,0
197,10
198,3
199,10
200,10
201,6
202,7
203,6
204,5
205,9
206,1
207,0
208,2
209,6
210,10
211,8
212,9
213,3
214,2
215,10
216,9
217,5
218,0
219,9
220,10
221,4
222,10
223,6
224,9
225,10
226,0
227,9
228,10
229,10
230,9
231,3
232,9
233,8
234,4
235,5
236,10
237,10
238,0
239,4
240,3
241,10
242,5
243,8
244,9
245,5
246,9
247,0
248,9
249,9
250,10
251,5
252,9
253,10
254,5
255,6
256,5
257,5
258,9
259,6
260,5
261,6
262,10
263,6
264,10
265,5
266,4
267,9
268,6
269,2
270,5
271,7
272,5
273,6
274,0
275,4
276,3
277,10
278,1
279,6
280,10
281,4
282,3
283,8
284,9
285,5
286,9
287,9
288,9
289,3
290,4
291,9
