,Class
0,9
1,0
2,2
3,9
4,9
5,9
6,10
7,7
8,6
9,5
10,3
11,9
12,0
13,0
14,9
15,6
16,1
17,3
18,6
19,9
20,10
21,3
22,6
23,8
24,6
25,9
26,9
27,4
28,3
29,5
30,2
31,9
32,6
33,6
34,0
35,6
36,10
37,6
38,6
39,10
40,9
41,1
42,4
43,0
44,5
45,9
46,9
47,5
48,6
49,6
50,6
51,5
52,6
53,9
54,5
55,3
56,6
57,9
58,8
59,6
60,9
61,9
62,10
63,0
64,10
65,5
66,9
67,6
68,3
69,5
70,8
71,5
72,9
73,5
74,9
75,10
76,9
77,6
78,6
79,9
80,4
81,10
82,3
83,5
84,8
85,8
86,10
87,0
88,5
89,1
90,2
91,10
92,8
93,3
94,3
95,10
96,6
97,10
98,10
99,9
100,5
101,10
102,4
103,6
104,0
105,10
106,5
107,10
108,9
109,0
110,9
111,6
112,8
113,8
114,9
115,3
116,10
117,9
118,5
119,10
120,10
121,9
122,9
123,3
124,5
125,9
126,10
127,9
128,6
129,0
130,5
131,5
132,10
133,10
134,4
135,9
136,9
137,6
138,10
139,10
140,10
141,6
142,9
143,3
144,9
145,1
146,9
147,4
148,4
149,8
150,9
151,5
152,9
153,7
154,9
155,10
156,4
157,6
158,6
159,4
160,6
161,4
162,3
163,0
164,9
165,10
166,4
167,0
168,10
169,6
170,4
171,5
172,9
173,3
174,10
175,10
176,8
177,7
178,9
179,9
180,6
181,9
182,9
183,3
184,10
185,10
186,6
187,3
188,7
189,3
190,5
191,9
192,9
193,9
194,6
195,2
196,4
197,5
198,9
199,5
200,4
201,10
202,6
203,10
204,2
205,3
206,9
207,0
208,9
209,10
210,0
211,10
212,9
213,2
214,10
215,10
216,7
217,9
218,9
219,3
220,5
221,10
222,5
223,0
224,9
225,5
226,9
227,9
228,10
229,10
230,8
231,6
232,9
233,3
234,5
235,0
236,9
237,9
238,3
239,9
240,9
241,5
242,9
243,9
244,9
245,3
246,10
247,9
248,1
249,9
250,5
251,9
252,10
253,9
254,5
255,6
256,5
257,6
258,10
259,2
260,5
261,9
262,0
263,9
264,3
265,7
266,10
267,3
268,9
269,6
270,10
271,5
272,10
273,10
274,9
275,10
276,10
277,0
278,3
279,6
280,6
281,9
282,2
283,9
284,8
285,7
286,5
287,5
288,10
289,8
290,4
291,5
292,10
293,5
294,3
295,9
296,9
297,5
298,0
299,10
300,9
301,5
302,10
303,9
304,9
305,3
306,8
307,9
308,6
309,10
310,1
311,0
312,10
313,3
314,0
315,0
316,8
317,1
318,5
319,1
320,2
321,10
322,5
323,5
324,9
325,6
326,3
327,6
328,6
329,5
330,9
331,9
332,9
333,1
334,8
335,5
336,3
337,3
338,0
339,10
340,10
341,6
342,9
343,6
344,3
345,5
346,2
347,1
348,5
349,1
350,9
351,4
352,8
353,9
354,3
355,5
356,3
357,6
358,9
359,5
360,3
361,3
362,5
363,9
364,9
365,7
366,9
367,6
368,9
369,9
370,9
371,6
372,10
373,4
374,7
375,6
376,2
377,10
378,5
379,1
380,4
381,9
382,3
383,9
384,2
385,5
386,5
387,5
388,5
389,5
390,9
391,6
392,5
393,3
394,10
395,10
396,10
397,9
398,0
399,5
400,0
401,3
402,6
403,10
404,5
405,10
406,5
407,8
408,6
409,6
410,1
411,6
412,10
413,5
414,5
415,5
416,4
417,9
418,10
419,1
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
