,Class
0,9
1,5
2,2
3,0
4,6
5,8
6,9
7,7
8,0
9,6
10,6
11,9
12,9
13,10
14,3
15,9
16,9
17,9
18,2
19,6
20,8
21,2
22,3
23,4
24,9
25,9
26,10
27,3
28,2
29,10
30,10
31,9
32,9
33,6
34,10
35,9
36,9
37,10
38,9
39,5
40,5
41,9
42,4
43,5
44,9
45,9
46,1
47,9
48,3
49,5
50,3
51,9
52,6
53,2
54,9
55,9
56,0
57,6
58,9
59,6
60,0
61,3
62,9
63,3
64,9
65,9
66,1
67,5
68,5
69,5
70,9
71,3
72,5
73,10
74,10
75,10
76,5
77,4
78,3
79,9
80,9
81,10
82,6
83,6
84,3
85,5
86,3
87,9
88,10
89,0
90,1
91,9
92,9
93,2
94,6
95,5
96,10
97,0
98,0
99,9
100,10
101,3
102,8
103,6
104,5
105,3
106,9
107,10
108,6
109,10
110,6
111,10
112,0
113,10
114,1
115,9
116,3
117,9
118,6
119,10
120,10
121,2
122,9
123,0
124,4
125,5
126,7
127,6
128,8
129,3
130,3
131,5
132,8
133,9
134,3
135,9
136,6
137,6
138,5
139,3
140,5
141,6
142,0
143,4
144,10
145,7
146,9
147,5
148,6
149,3
150,0
151,10
152,10
153,9
154,10
155,3
156,0
157,4
158,9
159,4
160,5
161,9
162,10
163,5
164,3
165,7
166,5
167,4
168,0
169,9
170,4
171,6
172,6
173,6
174,8
175,10
176,9
177,6
178,8
179,0
180,3
181,4
182,6
183,10
184,6
185,7
186,10
187,9
188,5
189,5
190,3
191,9
192,9
193,6
194,9
195,5
196,5
197,1
198,6
199,9
200,4
201,10
202,0
203,6
204,6
205,0
206,9
207,4
208,3
209,10
210,10
211,3
212,7
213,10
214,9
215,3
216,9
217,10
218,5
219,4
220,6
221,9
222,9
223,10
224,5
225,0
226,0
227,10
228,7
229,8
230,9
231,6
232,5
233,8
234,10
235,2
236,4
237,6
238,0
239,10
240,6
241,8
242,6
243,3
244,9
245,3
246,5
247,1
248,9
249,10
250,3
251,6
252,5
253,5
254,9
255,6
256,5
257,10
258,9
259,10
260,10
261,10
262,8
263,9
264,3
265,5
266,10
267,5
268,9
269,9
270,8
271,6
272,9
273,3
274,9
275,5
276,8
277,9
278,3
279,5
280,5
281,9
282,10
283,8
284,9
285,5
286,5
287,9
288,9
289,6
290,3
291,5
292,6
293,10
294,4
295,10
296,9
297,5
298,10
299,5
300,0
301,1
302,5
303,10
304,1
305,3
306,10
307,9
308,4
309,9
310,9
311,10
312,9
313,4
314,5
315,5
316,2
317,9
318,3
319,5
320,5
321,9
322,6
323,5
324,9
325,1
326,9
327,9
328,0
329,5
330,9
331,5
332,10
333,10
334,6
335,0
336,5
337,10
338,9
339,8
340,10
341,9
342,10
343,1
344,9
345,9
346,6
347,10
348,9
349,2
350,6
351,9
352,9
353,6
354,6
355,10
356,7
357,10
358,3
359,10
360,9
361,9
362,9
363,9
364,0
365,9
366,9
367,10
368,9
369,10
370,10
371,3
372,6
373,0
374,10
375,0
376,6
377,3
378,7
379,5
380,5
381,9
382,10
383,5
384,4
385,2
386,6
387,1
388,10
389,6
390,9
391,6
392,6
393,10
394,6
395,9
396,2
397,8
398,5
399,9
400,5
401,10
402,1
403,5
404,10
405,8
406,5
407,1
408,1
409,9
410,4
411,5
412,5
413,5
414,5
415,9
416,10
417,3
418,6
419,8
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
