,Class
0,10
1,9
2,9
3,6
4,0
5,10
6,7
7,5
8,6
9,9
10,10
11,2
12,3
13,6
14,5
15,3
16,10
17,8
18,6
19,0
20,3
21,3
22,6
23,9
24,9
25,3
26,3
27,3
28,3
29,4
30,9
31,9
32,1
33,0
34,9
35,10
36,10
37,2
38,6
39,0
40,9
41,5
42,9
43,6
44,8
45,5
46,10
47,5
48,8
49,9
50,9
51,5
52,6
53,1
54,10
55,9
56,5
57,1
58,2
59,10
60,5
61,3
62,10
63,10
64,6
65,10
66,9
67,0
68,6
69,9
70,5
71,6
72,10
73,0
74,9
75,5
76,10
77,10
78,10
79,6
80,4
81,3
82,9
83,8
84,8
85,10
86,6
87,5
88,4
89,9
90,9
91,9
92,6
93,9
94,3
95,9
96,7
97,5
98,1
99,3
100,10
101,3
102,8
103,5
104,9
105,10
106,9
107,6
108,6
109,9
110,3
111,3
112,0
113,3
114,5
115,6
116,9
117,7
118,9
119,5
120,9
121,0
122,0
123,10
124,5
125,3
126,10
127,6
128,10
129,10
130,0
131,0
132,4
133,0
134,3
135,10
136,9
137,1
138,10
139,3
140,7
141,9
142,0
143,10
144,9
145,9
146,6
147,5
148,2
149,7
150,2
151,9
152,6
153,0
154,10
155,9
156,4
157,5
158,10
159,9
160,5
161,8
162,9
163,10
164,10
165,3
166,9
167,10
168,5
169,8
170,4
171,3
172,4
173,9
174,8
175,6
176,6
177,10
178,3
179,10
180,9
181,10
182,0
183,9
184,1
185,9
186,3
187,6
188,5
189,1
190,5
191,3
192,0
193,9
194,9
195,10
196,3
197,10
198,3
199,6
200,10
201,7
202,5
203,9
204,5
205,6
206,9
207,10
208,5
209,5
210,1
211,5
212,6
213,9
214,6
215,9
216,10
217,3
218,9
219,8
220,10
221,4
222,6
223,10
224,4
225,6
226,5
227,5
228,9
229,9
230,7
231,9
232,5
233,0
234,9
235,4
236,10
237,5
238,5
239,9
240,5
241,9
242,9
243,5
244,4
245,8
246,9
247,3
248,2
249,0
250,5
251,6
252,9
253,0
254,6
255,5
256,9
257,4
258,6
259,8
260,6
261,3
262,10
263,3
264,3
265,8
266,2
267,10
268,5
269,9
270,9
271,1
272,10
273,9
274,6
275,5
276,6
277,5
278,3
279,10
280,9
281,3
282,5
283,6
284,9
285,9
286,9
287,9
288,3
289,10
290,5
291,5
292,10
293,6
294,9
295,9
296,10
297,4
298,9
299,6
300,4
301,5
302,9
303,10
304,5
305,0
306,9
307,5
308,8
309,10
310,5
311,0
312,6
313,6
314,9
315,9
316,9
317,1
318,10
319,5
320,2
321,2
322,5
323,9
324,9
325,9
326,10
327,1
328,4
329,10
330,10
331,5
332,6
333,4
334,10
335,9
336,10
337,9
338,7
339,10
340,5
341,6
342,6
343,3
344,9
345,9
346,10
347,0
348,3
349,5
350,8
351,10
352,3
353,4
354,6
355,5
356,6
357,10
358,6
359,6
360,8
361,6
362,4
363,5
364,1
365,9
366,8
367,10
368,9
369,10
370,4
371,5
372,9
373,9
374,3
375,2
376,9
377,0
378,3
379,7
380,0
381,9
382,6
383,9
384,9
385,9
386,5
387,5
388,6
389,6
390,5
391,5
392,5
393,8
394,9
395,9
396,9
397,5
398,1
399,10
400,5
401,2
402,2
403,9
404,10
405,9
406,1
407,9
408,6
409,9
410,0
411,9
412,10
413,6
414,9
415,10
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,8
983,8
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,10
1065,10
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
