,Class
0,10
1,3
2,7
3,10
4,9
5,4
6,9
7,9
8,9
9,9
10,10
11,10
12,3
13,6
14,9
15,5
16,4
17,9
18,0
19,9
20,1
21,6
22,10
23,10
24,0
25,6
26,5
27,6
28,9
29,6
30,5
31,6
32,5
33,10
34,1
35,5
36,9
37,4
38,5
39,9
40,0
41,9
42,3
43,3
44,6
45,9
46,6
47,5
48,9
49,9
50,7
51,2
52,4
53,0
54,9
55,5
56,6
57,7
58,9
59,1
60,6
61,2
62,6
63,3
64,10
65,5
66,9
67,5
68,3
69,9
70,0
71,10
72,3
73,10
74,7
75,1
76,0
77,10
78,10
79,3
80,10
81,10
82,5
83,9
84,5
85,0
86,10
87,3
88,9
89,3
90,9
91,9
92,3
93,10
94,9
95,1
96,3
97,10
98,10
99,9
100,1
101,10
102,3
103,10
104,4
105,9
106,1
107,0
108,6
109,5
110,9
111,3
112,4
113,10
114,9
115,10
116,10
117,6
118,2
119,5
120,5
121,3
122,9
123,9
124,0
125,10
126,6
127,6
128,3
129,6
130,10
131,8
132,1
133,8
134,5
135,5
136,1
137,10
138,9
139,9
140,9
141,1
142,8
143,8
144,9
145,10
146,3
147,3
148,6
149,10
150,0
151,6
152,3
153,5
154,10
155,4
156,5
157,6
158,9
159,9
160,4
161,5
162,10
163,9
164,3
165,10
166,9
167,9
168,9
169,9
170,8
171,8
172,6
173,6
174,10
175,5
176,0
177,5
178,10
179,9
180,7
181,6
182,9
183,10
184,5
185,5
186,9
187,5
188,10
189,9
190,10
191,4
192,2
193,9
194,5
195,5
196,6
197,5
198,10
199,3
200,10
201,5
202,10
203,10
204,6
205,5
206,4
207,7
208,9
209,2
210,6
211,3
212,10
213,9
214,6
215,1
216,8
217,9
218,0
219,5
220,0
221,9
222,3
223,8
224,1
225,9
226,3
227,2
228,10
229,5
230,0
231,10
232,9
233,9
234,0
235,9
236,5
237,4
238,6
239,10
240,6
241,5
242,9
243,9
244,9
245,3
246,10
247,5
248,10
249,6
250,8
251,4
252,6
253,6
254,10
255,9
256,9
257,7
258,6
259,9
260,10
261,9
262,5
263,10
264,9
265,0
266,10
267,9
268,3
269,9
270,6
271,9
272,10
273,5
274,9
275,5
276,10
277,5
278,10
279,6
280,5
281,10
282,6
283,9
284,9
285,3
286,10
287,8
288,9
289,5
290,3
291,5
292,6
293,4
294,6
295,10
296,9
297,3
298,9
299,4
300,6
301,7
302,8
303,5
304,5
305,3
306,9
307,9
308,4
309,9
310,4
311,10
312,0
313,9
314,9
315,1
316,0
317,6
318,9
319,10
320,5
321,6
322,6
323,5
324,6
325,9
326,8
327,10
328,9
329,5
330,9
331,9
332,2
333,4
334,6
335,5
336,9
337,3
338,10
339,0
340,6
341,8
342,10
343,8
344,5
345,6
346,9
347,9
348,3
349,10
350,3
351,9
352,10
353,10
354,8
355,6
356,0
357,6
358,1
359,0
360,2
361,9
362,3
363,5
364,6
365,9
366,5
367,5
368,5
369,5
370,9
371,9
372,5
373,5
374,3
375,6
376,0
377,2
378,6
379,5
380,5
381,3
382,3
383,2
384,7
385,4
386,4
387,10
388,6
389,6
390,5
391,5
392,9
393,5
394,9
395,9
396,9
397,8
398,9
399,9
400,3
401,8
402,9
403,0
404,0
405,2
406,0
407,8
408,10
409,9
410,9
411,6
412,2
413,5
414,3
415,10
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
