,Class
0,5
1,6
2,9
3,6
4,9
5,5
6,5
7,5
8,10
9,9
10,10
11,6
12,9
13,10
14,3
15,9
16,9
17,5
18,6
19,5
20,10
21,0
22,10
23,0
24,10
25,9
26,8
27,8
28,6
29,9
30,9
31,5
32,8
33,10
34,5
35,5
36,2
37,3
38,9
39,9
40,4
41,9
42,9
43,3
44,10
45,5
46,9
47,10
48,5
49,5
50,3
51,10
52,10
53,9
54,3
55,4
56,9
57,3
58,10
59,10
60,3
61,8
62,8
63,9
64,10
65,9
66,5
67,9
68,9
69,9
70,5
71,2
72,5
73,4
74,0
75,6
76,0
77,5
78,9
79,3
80,10
81,2
82,6
83,6
84,9
85,1
86,0
87,9
88,6
89,9
90,9
91,0
92,3
93,9
94,9
95,0
96,4
97,9
98,6
99,8
100,5
101,4
102,10
103,6
104,2
105,5
106,10
107,6
108,9
109,9
110,8
111,3
112,2
113,2
114,4
115,2
116,5
117,9
118,9
119,9
120,5
121,3
122,5
123,9
124,5
125,0
126,6
127,5
128,10
129,3
130,8
131,5
132,9
133,7
134,10
135,10
136,9
137,5
138,3
139,5
140,1
141,6
142,3
143,5
144,5
145,3
146,9
147,10
148,8
149,3
150,10
151,6
152,9
153,5
154,3
155,5
156,9
157,0
158,9
159,0
160,9
161,1
162,4
163,4
164,10
165,10
166,9
167,3
168,8
169,5
170,10
171,6
172,9
173,5
174,10
175,7
176,0
177,5
178,5
179,10
180,10
181,7
182,9
183,10
184,4
185,6
186,10
187,5
188,9
189,10
190,10
191,10
192,6
193,5
194,4
195,7
196,3
197,6
198,9
199,9
200,10
201,10
202,3
203,9
204,9
205,6
206,5
207,6
208,9
209,3
210,10
211,3
212,9
213,6
214,6
215,4
216,10
217,4
218,1
219,9
220,3
221,5
222,3
223,9
224,10
225,6
226,6
227,5
228,10
229,7
230,10
231,5
232,9
233,9
234,0
235,8
236,9
237,9
238,10
239,6
240,8
241,5
242,6
243,9
244,6
245,3
246,9
247,9
248,6
249,4
250,4
251,5
252,9
253,4
254,5
255,0
256,0
257,10
258,1
259,8
260,7
261,8
262,10
263,1
264,3
265,5
266,5
267,1
268,0
269,8
270,10
271,9
272,9
273,10
274,6
275,9
276,10
277,10
278,3
279,9
280,10
281,0
282,1
283,9
284,2
285,5
286,6
287,9
288,0
289,6
290,3
291,4
292,10
293,8
294,6
295,5
296,5
297,6
298,6
299,9
300,6
301,5
302,9
303,6
304,9
305,9
306,9
307,10
308,10
309,0
310,9
311,9
312,7
313,9
314,10
315,10
316,9
317,0
318,10
319,5
320,5
321,1
322,5
323,6
324,3
325,5
326,2
327,0
328,2
329,10
330,9
331,5
332,9
333,10
334,5
335,2
336,9
337,9
338,6
339,10
340,6
341,6
342,8
343,8
344,1
345,4
346,9
347,4
348,7
349,6
350,2
351,10
352,3
353,5
354,5
355,6
356,9
357,9
358,6
359,3
360,9
361,9
362,7
363,3
364,1
365,5
366,6
367,9
368,9
369,0
370,3
371,3
372,10
373,3
374,9
