,Class
0,9
1,9
2,9
3,9
4,6
5,9
6,10
7,10
8,7
9,8
10,6
11,9
12,6
13,9
14,9
15,6
16,5
17,7
18,10
19,6
20,10
21,6
22,4
23,3
24,1
25,10
26,8
27,10
28,5
29,9
30,3
31,3
32,6
33,10
34,6
35,7
36,8
37,10
38,5
39,9
40,5
41,6
42,9
43,10
44,3
45,8
46,5
47,4
48,10
49,1
50,0
51,4
52,6
53,9
54,5
55,3
56,6
57,9
58,3
59,9
60,9
61,4
62,3
63,5
64,9
65,8
66,5
67,9
68,9
69,5
70,9
71,6
72,9
73,10
74,6
75,6
76,4
77,9
78,5
79,6
80,5
81,9
82,9
83,4
84,9
85,9
86,6
87,5
88,10
89,10
90,3
91,3
92,5
93,9
94,1
95,9
96,6
97,5
98,6
99,5
100,10
101,9
102,9
103,3
104,6
105,5
106,9
107,6
108,6
109,9
110,0
111,6
112,2
113,1
114,2
115,5
116,10
117,2
118,10
119,5
120,4
121,9
122,10
123,2
124,10
125,9
126,8
127,6
128,3
129,3
130,5
131,0
132,6
133,0
134,10
135,0
136,10
137,9
138,5
139,9
140,4
141,7
142,10
143,5
144,10
145,3
146,9
147,3
148,5
149,5
150,10
151,3
152,9
153,1
154,9
155,2
156,8
157,10
158,9
159,10
160,3
161,9
162,5
163,8
164,9
165,4
166,1
167,0
168,9
169,10
170,9
171,3
172,9
173,0
174,9
175,9
176,3
177,9
178,6
179,9
180,9
181,8
182,10
183,10
184,6
185,9
186,4
187,9
188,6
189,0
190,4
191,10
192,10
193,6
194,9
195,5
196,9
197,9
198,9
199,10
200,3
201,7
202,4
203,3
204,3
205,5
206,9
207,5
208,6
209,3
210,5
211,6
212,6
213,10
214,9
215,5
216,10
217,2
218,9
219,9
220,9
221,0
222,6
223,9
224,9
225,1
226,5
227,10
228,0
229,0
230,10
231,10
232,9
233,10
234,9
235,3
236,5
237,4
238,8
239,2
240,9
241,0
242,5
243,10
244,9
245,0
246,0
247,9
248,6
249,10
250,5
251,10
252,9
253,5
254,3
255,9
256,5
257,8
258,10
259,1
260,3
261,5
262,10
263,10
264,0
265,6
266,6
267,9
268,0
269,10
270,0
271,0
272,7
273,9
274,9
275,9
276,9
277,3
278,0
279,9
280,5
281,5
282,9
283,6
284,6
285,1
286,0
287,8
288,10
289,6
290,9
291,8
292,9
293,7
294,10
295,7
296,1
297,3
298,3
299,10
300,3
301,6
302,7
303,0
304,9
305,2
306,9
307,10
308,9
309,6
310,10
311,9
312,6
313,9
314,9
315,4
316,9
317,5
318,0
319,2
320,9
321,10
322,5
323,6
324,8
325,5
326,9
327,9
328,3
329,3
330,9
331,5
332,10
333,5
334,5
335,3
336,6
337,10
338,8
339,5
340,1
341,5
342,9
343,5
344,10
345,3
346,9
347,5
348,10
349,3
350,0
351,9
352,10
353,2
354,5
355,5
356,3
357,0
358,1
359,6
360,9
