,Class
0,3
1,6
2,9
3,5
4,6
5,0
6,8
7,4
8,6
9,9
10,10
11,0
12,1
13,6
14,9
15,9
16,9
17,10
18,6
19,3
20,8
21,10
22,3
23,3
24,5
25,6
26,9
27,1
28,9
29,6
30,2
31,8
32,9
33,6
34,10
35,5
36,0
37,9
38,0
39,10
40,9
41,10
42,5
43,10
44,3
45,5
46,6
47,5
48,10
49,5
50,6
51,9
52,7
53,9
54,9
55,10
56,9
57,6
58,10
59,9
60,3
61,9
62,9
63,9
64,6
65,3
66,9
67,3
68,3
69,8
70,9
71,8
72,6
73,9
74,5
75,9
76,9
77,10
78,2
79,10
80,9
81,0
82,6
83,4
84,5
85,8
86,3
87,10
88,3
89,10
90,10
91,6
92,9
93,0
94,5
95,0
96,3
97,7
98,6
99,4
100,5
101,9
102,3
103,9
104,0
105,9
106,6
107,5
108,6
109,4
110,3
111,5
112,1
113,5
114,6
115,3
116,9
117,10
118,5
119,1
120,10
121,5
122,9
123,3
124,9
125,5
126,0
127,10
128,5
129,9
130,2
131,6
132,0
133,0
134,6
135,10
136,1
137,6
138,2
139,3
140,9
141,9
142,3
143,9
144,9
145,7
146,6
147,5
148,10
149,4
150,6
151,9
152,3
153,2
154,5
155,0
156,6
157,9
158,9
159,6
160,6
161,9
162,6
163,8
164,9
165,9
166,6
167,3
168,10
169,10
170,10
171,8
172,10
173,5
174,10
175,9
176,2
177,3
178,10
179,10
180,9
181,9
182,2
183,4
184,6
185,6
186,10
187,10
188,0
189,9
190,5
191,3
192,5
193,9
194,1
195,5
196,4
197,9
198,10
199,10
200,8
201,7
202,5
203,6
204,5
205,9
206,10
207,9
208,5
209,0
210,3
211,10
212,9
213,3
214,9
215,10
216,9
217,0
218,10
219,0
220,10
221,3
222,6
223,5
224,10
225,5
226,10
227,4
228,10
229,5
230,9
231,8
232,8
233,9
234,5
235,10
236,7
237,3
238,6
239,4
240,9
241,3
242,6
243,2
244,9
245,10
246,9
247,8
248,6
249,4
250,9
251,10
252,6
253,3
254,1
255,4
256,8
257,5
258,9
259,5
260,3
261,5
262,6
263,0
264,6
265,10
266,3
267,9
268,6
269,5
270,5
271,8
272,9
273,9
274,6
275,0
276,9
277,10
278,5
279,5
280,9
281,10
282,5
283,1
284,1
285,10
286,9
287,9
288,5
289,9
290,10
291,5
292,9
293,9
294,7
295,3
296,5
297,10
298,9
299,10
300,10
301,9
302,9
303,4
304,3
305,9
306,0
307,2
308,2
309,9
310,9
311,5
312,10
313,10
314,8
315,10
316,9
317,8
318,5
319,10
320,9
321,7
322,10
323,5
324,6
325,3
326,7
327,6
328,6
329,10
330,3
331,10
332,9
333,5
334,10
335,5
336,4
337,0
338,2
339,9
340,9
341,5
342,5
343,1
344,3
345,5
346,9
347,9
348,5
349,6
350,5
351,3
352,9
353,10
354,5
355,9
356,9
357,9
358,5
359,0
360,6
361,4
362,6
363,9
364,1
365,6
366,9
367,4
368,4
369,10
370,5
371,5
372,1
373,9
374,9
375,9
376,5
377,0
378,7
379,0
380,8
381,9
382,9
383,10
384,10
385,6
386,6
387,1
388,4
389,10
390,8
391,5
392,0
393,9
394,9
395,4
396,5
397,2
398,9
399,10
400,1
401,4
402,0
403,5
404,9
405,5
406,10
407,10
408,10
409,6
410,6
411,9
412,3
413,6
414,3
415,5
416,3
417,9
418,6
419,10
