,Class
0,8
1,10
2,5
3,8
4,0
5,9
6,9
7,0
8,2
9,6
10,4
11,5
12,9
13,9
14,5
15,8
16,1
17,9
18,10
19,6
20,6
21,6
22,5
23,10
24,5
25,10
26,3
27,9
28,5
29,6
30,10
31,3
32,6
33,9
34,0
35,10
36,1
37,10
38,5
39,9
40,3
41,9
42,4
43,3
44,0
45,10
46,3
47,6
48,10
49,8
50,9
51,9
52,10
53,1
54,0
55,5
56,8
57,9
58,9
59,5
60,6
61,10
62,3
63,9
64,10
65,0
66,9
67,9
68,8
69,8
70,9
71,9
72,6
73,3
74,8
75,5
76,5
77,10
78,5
79,9
80,5
81,5
82,3
83,9
84,6
85,5
86,9
87,0
88,6
89,6
90,10
91,9
92,3
93,9
94,0
95,10
96,0
97,9
98,9
99,6
100,0
101,9
102,10
103,9
104,9
105,3
106,0
107,3
108,10
109,3
110,4
111,9
112,3
113,9
114,5
115,10
116,9
117,5
118,2
119,6
120,10
121,0
122,3
123,9
124,3
125,6
126,5
127,4
128,3
129,10
130,0
131,2
132,6
133,2
134,5
135,5
136,5
137,8
138,5
139,9
140,9
141,5
142,7
143,10
144,6
145,9
146,5
147,10
148,5
149,10
150,6
151,7
152,1
153,6
154,5
155,9
156,5
157,2
158,4
159,2
160,0
161,4
162,9
163,6
164,7
165,7
166,10
167,9
168,6
169,6
170,9
171,5
172,0
173,9
174,2
175,10
176,9
177,0
178,2
179,3
180,5
181,10
182,4
183,1
184,10
185,4
186,10
187,0
188,10
189,6
190,9
191,1
192,3
193,10
194,10
195,3
196,5
197,3
198,6
199,10
200,5
201,5
202,1
203,10
204,6
205,5
206,4
207,3
208,8
209,10
210,1
211,10
212,10
213,10
214,5
215,5
216,6
217,2
218,5
219,1
220,9
221,3
222,9
223,6
224,6
225,6
226,5
227,6
228,9
229,4
230,5
231,10
232,10
233,9
234,9
235,2
236,9
237,10
238,5
239,10
240,3
241,9
242,3
243,10
244,5
245,9
246,6
247,5
248,9
249,9
250,5
251,9
252,9
253,9
254,10
255,8
256,10
257,9
258,9
259,10
260,9
261,6
262,9
263,9
264,4
265,9
266,0
267,9
268,6
269,9
270,2
271,9
272,1
273,10
274,8
275,10
276,6
277,0
278,6
279,10
280,5
281,10
282,6
283,8
284,6
285,4
286,3
287,0
288,9
289,8
290,3
291,0
292,9
293,10
294,3
295,5
296,6
297,4
298,6
299,4
300,10
301,3
302,9
303,6
304,4
305,4
306,5
307,5
308,9
309,5
310,10
311,5
312,0
313,6
314,9
315,6
316,3
317,3
318,7
319,1
320,9
321,3
322,9
323,3
324,10
325,10
326,10
327,6
328,9
329,8
330,9
331,10
332,5
333,5
334,9
335,10
336,5
337,6
338,10
339,6
340,6
341,10
342,8
343,7
