,Class
0,9
1,6
2,9
3,4
4,9
5,5
6,9
7,5
8,6
9,0
10,6
11,5
12,9
13,10
14,0
15,3
16,3
17,10
18,9
19,5
20,0
21,3
22,8
23,9
24,6
25,10
26,1
27,9
28,5
29,0
30,9
31,5
32,6
33,3
34,6
35,2
36,10
37,9
38,6
39,10
40,10
41,1
42,10
43,10
44,10
45,2
46,7
47,5
48,2
49,9
50,9
51,9
52,10
53,9
54,9
55,10
56,3
57,5
58,8
59,5
60,5
61,4
62,9
63,6
64,10
65,7
66,6
67,5
68,4
69,0
70,10
71,9
72,6
73,3
74,3
75,9
76,6
77,10
78,6
79,5
80,0
81,5
82,10
83,10
84,10
85,6
86,4
87,5
88,2
89,10
90,10
91,10
92,3
93,9
94,5
95,9
96,9
97,6
98,3
99,9
100,9
101,9
102,7
103,9
104,8
105,9
106,0
107,8
108,3
109,6
110,5
111,10
112,1
113,5
114,3
115,8
116,6
117,9
118,3
119,10
120,5
121,4
122,10
123,1
124,5
125,9
126,6
127,10
128,1
129,10
130,5
131,3
132,3
133,4
134,1
135,6
136,6
137,9
138,6
139,10
140,10
141,3
142,9
143,9
144,1
145,8
146,5
147,9
148,7
149,4
150,9
151,10
152,0
153,10
154,5
155,0
156,10
157,0
158,6
159,6
160,8
161,0
162,3
163,0
164,10
165,3
166,10
167,4
168,5
169,0
170,5
171,5
172,0
173,9
174,9
175,3
176,3
177,3
178,9
179,9
180,0
181,3
182,3
183,9
184,7
185,10
186,8
187,10
188,0
189,8
190,5
191,8
192,3
193,6
194,5
195,6
196,4
197,9
198,8
199,8
200,5
201,10
202,6
203,5
204,10
205,5
206,2
207,1
208,10
209,2
210,9
211,8
212,3
213,9
214,6
215,4
216,9
217,9
218,9
219,10
220,9
221,2
222,6
223,3
224,10
225,10
226,1
227,6
228,5
229,9
230,6
231,3
232,10
233,5
234,9
235,4
236,5
237,10
238,9
239,10
240,10
241,5
242,1
243,10
244,9
245,9
246,0
247,9
248,4
249,9
250,6
251,9
252,9
253,10
254,5
255,5
256,6
257,2
258,9
259,9
260,9
261,9
262,9
263,6
264,9
265,5
266,5
267,9
268,6
269,9
270,8
271,10
272,5
273,10
274,5
275,10
276,10
