,Class
0,5
1,3
2,3
3,9
4,0
5,9
6,10
7,6
8,5
9,9
10,9
11,9
12,6
13,9
14,10
15,0
16,2
17,9
18,6
19,3
20,9
21,10
22,6
23,3
24,2
25,6
26,1
27,9
28,10
29,4
30,9
31,5
32,8
33,7
34,10
35,3
36,5
37,10
38,9
39,9
40,6
41,10
42,4
43,9
44,2
45,9
46,10
47,5
48,3
49,9
50,3
51,2
52,6
53,6
54,0
55,5
56,1
57,9
58,5
59,0
60,10
61,5
62,5
63,9
64,9
65,3
66,5
67,5
68,9
69,9
70,9
71,6
72,3
73,3
74,4
75,10
76,6
77,10
78,9
79,10
80,10
81,10
82,2
83,10
84,5
85,3
86,10
87,6
88,9
89,9
90,5
91,10
92,1
93,3
94,3
95,1
96,0
97,0
98,10
99,10
100,6
101,3
102,4
103,5
104,5
105,3
106,6
107,5
108,5
109,9
110,3
111,3
112,5
113,6
114,3
115,9
116,6
117,9
118,1
119,6
120,9
121,5
122,9
123,5
124,9
125,7
126,8
127,10
128,10
129,4
130,3
131,9
132,9
133,5
134,5
135,10
136,9
137,6
138,9
139,9
140,3
141,4
142,7
143,9
144,2
145,10
146,0
147,5
148,1
149,9
150,0
151,0
152,9
153,10
154,6
155,9
156,0
157,10
158,6
159,5
160,6
161,3
162,9
163,6
164,0
165,9
166,8
167,4
168,0
169,0
170,9
171,4
172,10
173,9
174,10
175,10
176,0
177,5
178,8
179,9
180,6
181,9
182,9
183,5
184,8
185,9
186,6
187,5
188,6
189,5
190,10
191,10
192,6
193,10
194,9
195,9
196,5
197,3
198,9
199,9
200,8
201,10
202,5
203,6
204,8
205,9
206,9
207,10
208,10
209,8
210,5
211,5
212,7
213,10
214,9
215,0
216,6
217,10
218,6
219,5
220,4
221,3
222,5
223,2
224,3
225,9
226,0
227,7
228,10
229,10
230,9
231,10
232,10
233,6
234,6
235,1
236,10
237,9
238,8
239,10
240,4
241,5
242,9
243,9
244,6
245,10
246,9
247,5
248,1
249,8
250,10
251,9
252,1
253,5
254,5
255,8
256,9
257,5
258,4
259,3
260,6
261,3
262,5
263,9
264,9
265,5
266,2
267,0
268,9
269,1
270,10
271,6
272,10
273,8
274,5
275,3
276,0
277,9
278,9
279,8
280,10
281,5
282,4
283,10
284,6
285,8
286,4
287,6
288,6
289,10
290,9
291,9
292,9
293,6
294,10
295,4
296,9
297,5
298,9
299,0
300,10
301,8
302,9
303,5
304,5
305,4
306,0
307,2
308,6
309,5
310,6
311,9
312,9
313,9
314,6
315,3
316,3
317,10
318,6
319,0
320,5
321,10
322,6
323,1
324,5
325,10
326,0
327,3
328,5
329,5
330,6
331,9
332,10
333,9
334,6
335,5
336,7
337,0
338,2
339,10
340,10
341,10
342,5
343,9
344,10
345,9
346,10
347,9
348,9
349,9
350,9
351,5
352,9
353,5
354,9
355,9
356,3
357,0
358,5
359,3
360,5
361,9
362,6
363,2
364,7
365,8
366,5
367,10
368,10
369,4
370,9
371,4
372,3
373,9
374,1
