,Class
0,4
1,5
2,5
3,6
4,9
5,9
6,6
7,6
8,9
9,10
10,3
11,10
12,6
13,7
14,6
15,10
16,9
17,10
18,10
19,10
20,5
21,3
22,9
23,9
24,5
25,6
26,10
27,5
28,3
29,10
30,5
31,6
32,10
33,5
34,6
35,10
36,9
37,3
38,10
39,6
40,3
41,10
42,9
43,5
44,1
45,5
46,9
47,9
48,6
49,5
50,4
51,1
52,6
53,2
54,10
55,0
56,9
57,3
58,9
59,9
60,9
61,6
62,10
63,6
64,5
65,2
66,2
67,6
68,6
69,6
70,5
71,3
72,4
73,8
74,4
75,3
76,7
77,6
78,9
79,9
80,6
81,8
82,4
83,3
84,4
85,5
86,3
87,5
88,9
89,6
90,0
91,9
92,5
93,9
94,10
95,0
96,10
97,9
98,6
99,5
100,9
101,8
102,7
103,9
104,10
105,6
106,10
107,1
108,5
109,6
110,10
111,6
112,5
113,3
114,10
115,5
116,6
117,10
118,9
119,10
120,3
121,10
122,5
123,10
124,9
125,6
126,9
127,9
128,3
129,10
130,3
131,1
132,2
133,3
134,4
135,10
136,10
137,9
138,6
139,10
140,2
141,9
142,2
143,10
144,5
145,3
146,6
147,9
148,2
149,9
150,3
151,2
152,9
153,9
154,9
155,5
156,10
157,10
158,8
159,9
160,5
161,5
162,0
163,10
164,10
165,10
166,5
167,3
168,0
169,1
170,6
171,9
172,5
173,10
174,10
175,10
176,9
177,9
178,6
179,9
180,10
181,8
182,9
183,7
184,3
185,6
186,9
187,5
188,9
189,6
190,6
191,9
192,1
193,10
194,3
195,9
196,5
197,9
198,9
199,10
200,5
201,5
202,9
203,10
204,0
205,10
206,10
207,5
208,9
209,0
210,6
211,5
212,9
213,10
214,10
215,4
216,3
217,1
218,4
219,7
220,9
221,6
222,9
223,10
224,9
225,3
226,3
227,5
228,10
229,6
230,9
231,5
232,10
233,0
234,9
235,6
236,10
237,5
238,9
239,5
240,6
241,5
242,1
243,10
244,5
245,9
246,0
247,3
248,5
249,0
250,1
251,7
252,9
253,8
254,10
255,6
256,4
257,6
258,0
259,1
260,5
261,9
262,0
263,3
264,0
265,0
266,8
267,9
268,0
269,9
270,8
271,5
272,6
273,9
274,10
275,3
276,5
277,6
278,9
279,10
280,5
281,9
282,5
283,10
284,5
285,9
286,9
287,5
288,6
289,6
290,3
291,6
292,8
293,5
294,1
295,9
296,9
297,9
298,1
299,1
300,6
301,4
302,9
303,10
304,8
305,7
306,0
307,0
308,3
309,5
310,9
311,9
312,9
313,9
314,10
315,5
316,5
317,9
318,7
319,10
320,3
321,10
322,4
323,8
324,5
325,8
326,8
327,3
328,6
329,10
330,9
331,3
332,10
333,10
334,5
335,9
336,4
337,9
338,9
339,8
340,4
341,0
342,1
343,5
344,9
345,0
346,9
347,0
348,9
349,3
350,4
351,5
352,9
353,9
354,9
355,9
356,9
357,8
358,10
359,3
360,10
361,6
362,0
363,8
364,5
365,6
366,3
367,9
368,2
369,9
370,5
371,0
372,2
373,9
374,9
375,8
376,4
377,9
378,3
379,10
380,10
381,9
382,3
383,3
384,4
385,7
386,9
387,3
388,6
389,0
390,0
391,9
392,8
393,9
394,6
395,2
396,9
397,5
398,6
399,5
400,6
401,10
402,5
403,4
404,10
405,9
406,4
407,2
408,3
409,10
410,9
411,9
412,0
413,9
414,6
415,6
416,5
417,9
418,5
419,5
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
