,Class
0,10
1,3
2,9
3,10
4,6
5,8
6,10
7,5
8,9
9,10
10,8
11,3
12,2
13,5
14,9
15,10
16,10
17,4
18,0
19,9
20,10
21,7
22,10
23,3
24,10
25,1
26,5
27,9
28,6
29,5
30,9
31,9
32,10
33,7
34,3
35,6
36,9
37,6
38,9
39,9
40,9
41,0
42,6
43,4
44,5
45,0
46,9
47,8
48,5
49,4
50,0
51,6
52,3
53,9
54,6
55,4
56,6
57,8
58,1
59,5
60,9
61,3
62,5
63,5
64,8
65,4
66,9
67,5
68,9
69,9
70,0
71,5
72,6
73,7
74,3
75,1
76,5
77,9
78,9
79,9
80,4
81,5
82,5
83,9
84,9
85,10
86,9
87,0
88,2
89,10
90,9
91,9
92,6
93,3
94,5
95,8
96,9
97,3
98,0
99,9
100,5
101,1
102,5
103,3
104,5
105,3
106,5
107,6
108,6
109,8
110,4
111,3
112,5
113,0
114,0
115,2
116,5
117,0
118,6
119,3
120,0
121,10
122,2
123,9
124,3
125,6
126,0
127,6
128,10
129,6
130,0
131,5
132,3
133,10
134,9
135,9
136,1
137,9
138,9
139,3
140,3
141,8
142,10
143,3
144,9
145,5
146,10
147,5
148,9
149,10
150,1
151,7
152,9
153,9
154,10
155,9
156,0
157,3
158,9
159,10
160,1
161,9
162,9
163,10
164,3
165,6
166,9
167,10
168,3
169,7
170,0
171,0
172,6
173,10
174,8
175,10
176,10
177,6
178,5
179,5
180,5
181,6
182,3
183,9
184,7
185,1
186,9
187,9
188,9
189,6
190,9
191,9
192,5
193,5
194,5
195,9
196,5
197,10
198,3
199,5
200,9
201,2
202,9
203,5
204,8
205,2
206,1
207,2
208,9
209,9
210,10
211,10
212,9
213,9
214,8
215,5
216,7
217,6
218,9
219,6
220,9
221,1
222,5
223,0
224,8
225,5
226,6
227,6
228,9
229,9
230,5
231,4
232,5
233,6
234,9
235,10
236,10
237,0
238,6
239,10
240,5
241,5
242,6
243,9
244,5
245,10
246,5
247,6
248,10
249,5
250,4
251,5
252,3
253,9
254,6
255,10
256,9
257,3
258,9
259,5
260,8
261,10
262,10
263,10
264,3
265,2
266,10
267,9
268,3
269,3
270,9
271,3
272,9
273,5
274,9
275,7
276,10
277,5
278,9
279,10
280,5
281,6
282,3
283,2
284,5
285,1
286,1
287,6
288,0
289,6
290,5
291,9
292,3
293,0
294,0
295,9
296,10
297,6
298,9
299,9
300,10
301,10
302,9
303,3
304,5
305,8
306,7
307,0
308,9
309,10
310,9
311,9
312,10
313,9
314,4
315,9
316,10
317,10
318,9
319,5
320,9
321,10
322,3
323,9
324,4
325,4
326,6
327,10
328,0
329,10
330,10
331,9
332,9
333,9
334,9
335,10
336,3
337,6
338,3
339,9
340,9
341,6
342,6
343,2
344,4
345,10
346,9
347,10
348,10
349,9
350,10
351,6
352,6
353,10
354,10
355,2
356,9
357,4
358,5
359,9
360,6
361,6
362,10
363,10
