,Class
0,9
1,5
2,9
3,3
4,1
5,6
6,8
7,10
8,5
9,6
10,6
11,9
12,9
13,5
14,9
15,9
16,5
17,10
18,9
19,4
20,0
21,9
22,10
23,9
24,5
25,8
26,9
27,9
28,0
29,4
30,7
31,5
32,9
33,6
34,5
35,9
36,10
37,5
38,10
39,1
40,9
41,10
42,6
43,10
44,9
45,4
46,10
47,9
48,10
49,9
50,5
51,0
52,5
53,10
54,2
55,9
56,10
57,8
58,1
59,9
60,10
61,5
62,3
63,4
64,9
65,5
66,10
67,9
68,9
69,9
70,9
71,6
72,9
73,6
74,1
75,5
76,10
77,9
78,9
79,3
80,10
81,10
82,10
83,10
84,9
85,0
86,3
87,9
88,10
89,8
90,1
91,0
92,3
93,5
94,6
95,4
96,5
97,5
98,5
99,6
100,0
101,2
102,9
103,5
104,9
105,9
106,5
107,10
108,10
109,10
110,4
111,10
112,10
113,10
114,5
115,9
116,6
117,0
118,6
119,3
120,5
121,10
122,6
123,1
124,9
125,9
126,0
127,7
128,1
129,3
130,2
131,9
132,9
133,5
134,8
135,5
136,6
137,0
138,6
139,6
140,9
141,3
142,3
143,10
144,10
145,3
146,9
147,10
148,9
149,5
150,10
151,6
152,9
153,10
154,5
155,9
156,4
157,1
158,3
159,6
160,6
161,10
162,9
163,5
164,5
165,9
166,2
167,9
168,9
169,9
170,1
171,9
172,3
173,9
174,3
175,3
176,3
177,9
178,3
179,4
180,0
181,5
182,5
183,5
184,6
185,4
186,9
187,6
188,6
189,10
190,9
191,10
192,10
193,8
194,5
195,3
196,10
197,6
198,9
199,10
200,1
201,10
202,5
203,4
204,6
205,3
206,10
207,3
208,9
209,9
210,10
211,9
212,3
213,6
214,6
215,6
216,0
217,9
218,8
219,10
220,0
221,6
222,1
223,10
224,5
225,6
226,2
227,3
228,10
229,9
230,0
231,10
232,5
233,5
234,10
235,10
236,3
237,9
238,7
239,4
240,10
241,0
242,9
243,5
244,10
245,10
246,0
247,6
248,8
249,9
250,3
251,9
252,6
253,5
254,0
255,5
256,6
257,7
258,9
259,5
260,2
261,10
262,10
263,9
264,6
265,9
266,5
267,2
268,0
269,10
270,9
271,5
272,3
273,10
274,4
275,4
276,0
277,10
278,8
279,5
280,9
281,9
282,3
283,6
284,5
285,9
286,9
287,9
288,0
289,3
290,2
291,10
292,5
293,5
294,2
295,5
296,9
297,9
298,3
299,9
300,0
301,6
302,3
303,1
304,9
305,8
306,6
307,6
308,7
309,5
310,10
311,8
312,5
313,3
314,0
315,10
316,4
317,4
318,5
319,5
320,6
321,9
322,3
323,10
324,6
325,10
326,10
327,8
328,10
329,6
330,6
331,6
332,9
333,6
334,6
335,4
336,3
337,9
338,0
339,0
340,9
341,8
342,8
343,6
344,8
345,7
346,7
347,4
348,9
349,4
350,2
351,6
352,6
353,6
354,3
355,10
356,9
357,10
358,9
359,3
360,9
361,9
362,10
363,9
364,3
365,0
366,5
367,10
368,3
369,3
370,9
371,0
372,8
373,6
374,5
375,8
376,5
377,10
378,5
379,7
380,9
381,1
382,3
383,4
384,6
385,10
386,9
387,5
388,6
389,5
390,5
391,9
392,5
393,6
394,6
395,8
396,9
397,3
398,9
399,9
400,6
401,2
402,9
403,9
404,7
405,2
406,10
407,3
408,5
409,9
410,9
411,9
412,9
413,5
414,1
415,5
416,9
417,6
418,5
419,9
