,Class
0,9
1,2
2,9
3,0
4,10
5,10
6,6
7,3
8,6
9,8
10,5
11,3
12,6
13,9
14,5
15,9
16,9
17,10
18,9
19,0
20,8
21,5
22,9
23,10
24,10
25,6
26,6
27,6
28,3
29,6
30,6
31,10
32,9
33,10
34,6
35,6
36,2
37,3
38,1
39,4
40,10
41,6
42,9
43,9
44,7
45,9
46,0
47,9
48,9
49,5
50,5
51,10
52,10
53,10
54,5
55,10
56,0
57,9
58,5
59,9
60,9
61,5
62,9
63,0
64,6
65,6
66,3
67,1
68,10
69,10
70,8
71,9
72,5
73,0
74,10
75,6
76,9
77,7
78,4
79,6
80,9
81,3
82,9
83,3
84,1
85,9
86,9
87,9
88,8
89,2
90,3
91,3
92,5
93,5
94,5
95,10
96,4
97,10
98,1
99,5
100,5
101,1
102,5
103,10
104,5
105,9
106,10
107,9
108,9
109,4
110,9
111,9
112,1
113,5
114,6
115,10
116,9
117,10
118,0
119,10
120,5
121,5
122,6
123,8
124,5
125,1
126,5
127,0
128,3
129,6
130,0
131,9
132,10
133,5
134,10
135,9
136,9
137,9
138,0
139,10
140,9
141,3
142,3
143,3
144,9
145,1
146,9
147,9
148,0
149,6
150,10
151,9
152,5
153,9
154,9
155,9
156,10
157,9
158,2
159,8
160,9
161,0
162,10
163,5
164,9
165,9
166,0
167,10
168,3
169,0
170,9
171,3
172,5
173,6
174,9
175,10
176,2
177,9
178,5
179,10
180,5
181,5
182,9
183,5
184,5
185,8
186,6
187,9
188,3
189,4
190,5
191,4
192,6
193,8
194,5
195,5
196,6
197,6
198,4
199,10
200,1
201,3
202,6
203,9
204,3
205,9
206,10
207,10
208,10
209,6
210,3
211,10
212,6
213,6
214,0
215,0
216,0
217,9
218,9
219,10
220,2
221,9
222,5
223,9
224,9
225,5
226,4
227,6
228,9
229,0
230,10
231,9
232,5
233,5
234,9
235,10
236,7
237,10
238,9
239,10
240,10
241,6
242,9
243,5
244,5
245,5
246,2
247,6
248,3
249,9
250,2
251,5
252,10
253,9
254,7
255,6
256,3
257,10
258,6
259,10
260,9
261,9
262,1
263,10
264,7
265,5
266,5
267,4
268,4
269,10
270,5
271,9
272,10
273,3
274,8
275,5
276,10
277,6
278,10
279,4
280,9
281,9
282,6
283,6
284,1
285,0
286,10
287,4
288,3
289,3
290,6
291,3
292,6
293,7
294,0
295,6
296,8
297,4
298,9
299,6
300,9
301,9
302,9
303,3
304,10
305,9
306,5
307,4
308,3
309,5
310,5
311,3
312,8
313,6
314,8
315,9
316,6
317,10
318,9
319,9
320,8
321,10
322,9
323,10
324,10
325,5
326,9
327,3
328,2
329,9
330,8
331,8
332,3
333,3
334,8
335,0
336,3
337,3
338,2
339,9
340,3
341,6
342,2
343,4
344,2
345,6
346,10
347,4
348,6
349,9
350,10
351,1
352,5
353,5
354,8
355,6
356,5
357,4
358,10
359,3
360,9
361,5
362,10
363,6
364,10
365,9
366,9
367,6
368,7
369,9
370,3
371,9
372,0
373,5
374,6
375,1
376,4
377,0
378,9
379,5
380,8
381,5
382,3
383,3
384,10
385,6
386,9
387,6
388,9
389,5
390,0
391,0
392,4
393,1
394,6
395,5
396,9
397,6
398,6
399,9
400,10
401,5
402,7
403,9
