,Class
0,3
1,9
2,9
3,6
4,0
5,3
6,1
7,10
8,4
9,10
10,5
11,9
12,5
13,5
14,9
15,3
16,5
17,7
18,0
19,8
20,10
21,3
22,9
23,9
24,9
25,4
26,5
27,6
28,9
29,0
30,10
31,9
32,0
33,5
34,10
35,10
36,3
37,9
38,7
39,8
40,10
41,9
42,5
43,6
44,10
45,10
46,3
47,6
48,9
49,0
50,0
51,5
52,5
53,9
54,10
55,6
56,4
57,5
58,9
59,5
60,0
61,9
62,3
63,10
64,9
65,9
66,6
67,0
68,5
69,5
70,10
71,6
72,10
73,8
74,7
75,9
76,9
77,9
78,10
79,0
80,9
81,9
82,9
83,9
84,8
85,5
86,0
87,4
88,5
89,5
90,9
91,0
92,5
93,9
94,3
95,5
96,9
97,3
98,9
99,10
100,10
101,9
102,10
103,10
104,10
105,0
106,10
107,9
108,3
109,10
110,10
111,6
112,2
113,7
114,5
115,3
116,8
117,5
118,9
119,7
120,9
121,1
122,5
123,9
124,6
125,9
126,9
127,9
128,5
129,3
130,10
131,4
132,10
133,5
134,8
135,10
136,9
137,9
138,10
139,5
140,10
141,6
142,9
143,5
144,6
145,10
146,3
147,5
148,10
149,8
150,10
151,9
152,7
153,9
154,3
155,9
156,10
157,6
158,3
159,1
160,2
161,3
162,6
163,6
164,9
165,10
166,10
167,9
168,4
169,6
170,4
171,7
172,5
173,10
174,9
175,6
176,9
177,6
178,6
179,5
180,5
181,5
182,9
183,6
184,4
185,9
186,4
187,9
188,0
189,8
190,5
191,1
192,8
193,9
194,1
195,2
196,9
197,4
198,10
199,3
200,5
201,4
202,4
203,4
204,6
205,2
206,5
207,9
208,3
209,5
210,9
211,6
212,5
213,9
214,5
215,10
216,9
217,9
218,8
219,4
220,5
221,10
222,2
223,0
224,1
225,6
226,6
227,5
228,5
229,0
230,5
231,9
232,3
233,6
234,3
235,4
236,9
237,9
238,10
239,8
240,3
241,9
242,2
243,8
244,10
245,6
246,9
247,10
248,8
249,2
250,0
251,3
252,5
253,5
254,10
255,10
256,0
257,1
258,4
259,3
260,5
261,5
262,5
263,6
264,2
265,5
266,10
267,8
268,9
269,10
270,9
271,9
272,9
273,3
274,9
275,3
276,0
277,0
278,9
279,9
280,9
281,10
282,5
283,6
284,10
285,9
286,1
287,10
288,1
289,9
290,9
291,6
292,6
293,10
294,10
295,3
296,9
297,7
298,9
299,5
300,9
301,10
302,0
303,5
304,6
305,3
306,3
307,9
308,5
309,10
310,9
311,9
312,3
313,9
314,9
315,9
316,5
317,6
318,9
319,8
320,7
321,5
322,10
323,9
324,6
325,10
326,3
327,1
328,6
329,9
330,6
331,6
332,0
333,6
334,9
335,4
336,8
337,3
338,0
339,1
340,9
341,10
342,5
343,9
344,10
345,10
346,10
347,3
348,10
349,8
350,6
351,6
352,10
353,6
354,6
355,3
356,4
357,1
358,10
359,3
360,6
361,10
362,10
363,5
364,9
365,2
366,5
367,3
368,5
369,5
370,3
371,3
372,0
373,9
374,6
375,6
376,9
377,2
378,9
379,10
380,9
381,6
382,10
383,6
384,5
385,5
386,10
387,6
388,5
389,6
390,9
391,6
392,9
393,9
394,9
395,6
396,10
397,0
398,6
399,1
400,2
401,6
402,6
403,1
404,6
405,10
406,5
407,10
408,2
409,8
410,9
411,3
412,3
413,5
414,9
415,9
416,4
417,9
418,0
419,6
