,Class
0,10
1,9
2,9
3,4
4,9
5,8
6,8
7,9
8,6
9,3
10,3
11,5
12,2
13,4
14,6
15,5
16,6
17,10
18,3
19,9
20,9
21,0
22,9
23,9
24,8
25,6
26,3
27,9
28,5
29,10
30,7
31,10
32,10
33,3
34,3
35,9
36,2
37,5
38,6
39,9
40,5
41,7
42,9
43,9
44,0
45,10
46,6
47,5
48,3
49,10
50,10
51,10
52,3
53,3
54,6
55,9
56,5
57,4
58,5
59,9
60,6
61,0
62,9
63,0
64,6
65,4
66,3
67,9
68,9
69,10
70,4
71,0
72,9
73,9
74,9
75,10
76,10
77,6
78,9
79,5
80,3
81,5
82,1
83,9
84,9
85,9
86,3
87,2
88,9
89,10
90,6
91,6
92,10
93,9
94,7
95,9
96,3
97,9
98,5
99,3
100,6
101,5
102,10
103,8
104,5
105,6
106,9
107,1
108,9
109,10
110,9
111,6
112,9
113,5
114,5
115,10
116,5
117,3
118,5
119,9
120,10
121,6
122,0
123,9
124,2
125,3
126,10
127,9
128,1
129,8
130,9
131,6
132,0
133,3
134,9
135,10
136,5
137,5
138,2
139,5
140,9
141,5
142,10
143,10
144,10
145,6
146,9
147,9
148,4
149,0
150,10
151,1
152,6
153,9
154,10
155,8
156,10
157,10
158,10
159,10
160,9
161,9
162,3
163,9
164,2
165,9
166,6
167,9
168,9
169,6
170,1
171,9
172,5
173,9
174,3
175,7
176,10
177,8
178,3
179,5
180,3
181,4
182,9
183,9
184,9
185,5
186,7
187,5
188,5
189,9
190,10
191,9
192,0
193,0
194,9
195,5
196,10
197,5
198,10
199,9
200,5
201,3
202,10
203,5
204,9
205,9
206,9
207,8
208,6
209,0
210,2
211,9
212,9
213,5
214,5
215,3
216,10
217,5
218,0
219,9
220,0
221,6
222,7
223,10
224,0
225,3
226,10
227,5
228,0
229,8
230,5
231,6
232,9
233,10
234,1
235,10
236,3
237,9
238,9
239,9
240,9
241,4
242,9
243,9
244,8
245,8
246,10
247,0
248,3
249,6
250,6
251,3
252,9
253,0
254,2
255,9
256,6
257,8
258,1
259,10
260,8
261,10
262,5
263,9
264,6
265,5
266,10
267,6
268,2
269,6
270,6
271,6
272,5
273,6
274,9
275,10
276,5
277,6
278,10
279,9
280,8
281,0
282,10
283,9
284,6
285,1
286,10
287,10
288,5
289,6
290,10
291,2
292,5
293,5
294,0
295,5
296,4
297,3
298,3
299,0
300,8
301,10
302,3
303,3
304,4
305,5
306,6
307,10
308,10
309,3
310,8
311,9
312,6
313,6
314,10
315,9
316,9
317,9
318,7
319,10
320,5
321,9
322,1
323,6
324,9
325,6
326,9
327,5
328,5
329,5
330,9
331,10
332,3
333,1
334,5
335,5
336,9
337,5
338,10
339,9
340,0
341,9
342,10
343,10
344,9
345,4
346,5
347,6
348,6
349,4
350,4
351,6
352,4
353,5
354,9
355,9
356,4
357,10
358,5
359,0
360,5
361,6
362,5
363,7
364,10
365,6
366,9
367,6
368,4
369,6
370,0
371,0
372,5
373,3
374,2
375,9
376,1
377,10
378,6
379,10
380,9
381,7
382,10
383,1
384,6
385,2
386,6
387,3
388,10
389,10
390,5
391,3
392,9
393,9
394,1
395,4
396,5
397,9
398,8
399,4
400,10
401,9
402,10
403,8
404,3
405,4
406,0
407,9
408,3
409,6
410,6
411,5
412,3
413,5
414,5
415,9
416,6
417,9
418,1
419,10
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,2
668,2
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,3
729,3
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,4
810,4
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,5
848,5
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,6
894,6
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,7
985,7
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,8
1067,8
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
1096,10
1097,10
1098,10
1099,10
