,Class
0,10
1,9
2,9
3,4
4,9
5,8
6,8
7,6
8,3
9,3
10,5
11,2
12,4
13,6
14,5
15,6
16,10
17,3
18,9
19,9
20,0
21,9
22,9
23,8
24,6
25,3
26,9
27,5
28,10
29,7
30,10
31,10
32,3
33,3
34,9
35,2
36,5
37,6
38,9
39,5
40,7
41,9
42,9
43,0
44,10
45,6
46,5
47,3
48,10
49,10
50,10
51,3
52,3
53,6
54,9
55,5
56,4
57,5
58,9
59,0
60,9
61,0
62,6
63,4
64,3
65,9
66,9
67,10
68,4
69,0
70,9
71,9
72,9
73,10
74,10
75,6
76,9
77,5
78,3
79,5
80,1
81,9
82,9
83,9
84,3
85,2
86,9
87,10
88,6
89,6
90,10
91,9
92,7
93,9
94,3
95,9
96,5
97,3
98,6
99,5
100,10
101,8
102,5
103,6
104,9
105,1
106,9
107,10
108,9
109,6
110,9
111,5
112,5
113,10
114,5
115,3
116,5
117,9
118,10
119,6
120,0
121,9
122,2
123,3
124,10
125,1
126,8
127,9
128,6
129,0
130,3
131,9
132,10
133,5
134,5
135,2
136,5
137,9
138,5
139,10
140,10
141,10
142,6
143,9
144,9
145,4
146,0
147,10
148,1
149,6
150,9
151,10
152,8
153,10
154,10
155,10
156,10
157,9
158,9
159,3
160,9
161,2
162,9
163,6
164,9
165,9
166,6
167,1
168,9
169,5
170,9
171,3
172,7
173,10
174,8
175,3
176,5
177,3
178,4
179,9
180,9
181,9
182,5
183,7
184,5
185,5
186,9
187,10
188,9
189,0
190,0
191,9
192,5
193,10
194,5
195,10
196,9
197,5
198,3
199,10
200,5
201,9
202,9
203,9
204,8
205,6
206,0
207,2
208,9
209,9
210,5
211,5
212,3
213,10
214,5
215,0
216,9
217,0
218,6
219,7
220,10
221,0
222,3
223,10
224,5
225,0
226,8
227,5
228,6
229,9
230,10
231,1
232,10
233,3
234,9
235,9
236,9
237,9
238,4
239,9
240,9
241,8
242,8
243,10
244,0
245,3
246,6
247,6
248,3
249,9
250,0
251,2
252,9
253,6
254,8
255,1
256,10
257,8
258,10
259,5
260,9
261,6
262,5
263,10
264,6
265,2
266,6
267,6
268,6
269,5
270,6
271,9
272,10
273,5
274,6
275,10
276,9
277,8
278,0
279,10
280,9
281,6
282,1
283,10
284,10
285,5
286,6
287,10
288,2
289,5
290,5
291,0
292,5
293,4
294,3
295,3
296,0
297,8
298,10
299,3
300,3
301,4
302,5
303,6
304,10
305,10
306,3
307,8
308,9
309,6
310,6
311,10
312,9
313,9
314,9
315,7
316,10
317,5
318,9
319,1
320,9
321,6
322,9
323,5
324,5
325,5
326,9
327,10
328,3
329,1
330,5
331,5
332,9
333,5
334,10
335,9
336,0
337,9
338,10
339,10
340,9
341,4
342,5
343,6
344,6
345,4
346,4
347,6
348,4
349,5
350,9
351,9
352,4
353,10
354,5
355,0
356,5
357,6
358,5
359,7
360,10
361,6
362,9
363,6
364,4
365,6
366,0
367,0
368,5
369,3
370,2
371,9
372,1
373,10
374,6
375,10
376,9
377,7
378,10
379,1
380,6
381,2
382,6
383,3
384,10
385,10
386,5
387,3
388,9
389,9
390,1
391,4
392,5
393,9
394,8
395,4
396,10
397,9
398,10
399,8
400,3
401,4
402,0
403,9
404,3
405,6
406,6
407,5
408,3
409,5
410,5
411,9
412,6
413,9
414,1
415,10
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,3
666,3
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,4
727,4
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,5
808,5
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,6
846,6
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,7
892,7
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,8
983,8
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,10
1065,10
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
1093,10
1094,10
1095,10
