,Class
0,9
1,6
2,10
3,10
4,9
5,3
6,6
7,6
8,5
9,5
10,1
11,8
12,1
13,8
14,4
15,9
16,9
17,5
18,3
19,4
20,9
21,9
22,5
23,0
24,5
25,10
26,10
27,9
28,3
29,9
30,10
31,9
32,0
33,6
34,5
35,8
36,5
37,10
38,9
39,5
40,8
41,4
42,1
43,9
44,10
45,0
46,9
47,4
48,10
49,9
50,6
51,3
52,10
53,0
54,3
55,9
56,6
57,9
58,6
59,5
60,3
61,10
62,7
63,9
64,10
65,10
66,5
67,9
68,9
69,7
70,9
71,3
72,9
73,10
74,9
75,4
76,8
77,6
78,9
79,2
80,10
81,10
82,0
83,5
84,9
85,9
86,6
87,2
88,6
89,5
90,9
91,7
92,10
93,0
94,0
95,6
96,5
97,6
98,9
99,8
100,10
101,1
102,6
103,5
104,9
105,4
106,9
107,10
108,8
109,9
110,3
111,5
112,3
113,10
114,5
115,10
116,6
117,1
118,4
119,5
120,0
121,5
122,1
123,6
124,3
125,3
126,5
127,6
128,2
129,10
130,9
131,5
132,10
133,9
134,9
135,9
136,7
137,5
138,0
139,9
140,4
141,9
142,10
143,10
144,9
145,9
146,1
147,6
148,9
149,6
150,9
151,0
152,6
153,5
154,9
155,9
156,2
157,3
158,2
159,9
160,6
161,3
162,5
163,8
164,1
165,6
166,9
167,8
168,10
169,4
170,9
171,0
172,5
173,0
174,3
175,10
176,9
177,9
178,6
179,8
180,9
181,9
182,10
183,2
184,10
185,9
186,4
187,2
188,6
189,8
190,10
191,10
192,6
193,5
194,10
195,7
196,9
197,6
198,6
199,4
200,2
201,5
202,9
203,9
204,4
205,5
206,6
207,10
208,9
209,10
210,3
211,3
212,5
213,4
214,9
215,9
216,4
217,9
218,5
219,9
220,5
221,5
222,10
223,9
224,9
225,0
226,9
227,3
228,5
229,3
230,10
231,4
232,5
233,5
234,10
235,6
236,5
237,10
238,4
239,9
240,10
241,9
242,9
243,6
244,3
245,2
246,9
247,3
248,10
249,6
250,10
251,9
252,10
253,3
254,5
255,9
256,2
257,10
258,9
259,5
260,6
261,10
262,9
263,9
264,0
265,6
266,0
267,9
268,1
269,9
270,5
271,1
272,10
273,3
274,5
275,10
276,5
