,Class
0,9
1,6
2,9
3,6
4,9
5,5
6,6
7,10
8,5
9,10
10,3
11,1
12,3
13,9
14,1
15,6
16,9
17,9
18,6
19,10
20,10
21,3
22,10
23,0
24,5
25,9
26,3
27,3
28,9
29,5
30,6
31,0
32,9
33,5
34,9
35,9
36,6
37,9
38,5
39,1
40,8
41,9
42,9
43,2
44,7
45,6
46,5
47,5
48,10
49,5
50,9
51,5
52,0
53,4
54,0
55,9
56,5
57,9
58,3
59,9
60,3
61,9
62,6
63,9
64,10
65,9
66,3
67,3
68,10
69,7
70,9
71,10
72,10
73,0
74,9
75,9
76,10
77,0
78,10
79,5
80,3
81,9
82,9
83,4
84,9
85,10
86,6
87,6
88,4
89,9
90,2
91,0
92,10
93,9
94,5
95,10
96,1
97,5
98,10
99,10
100,6
101,0
102,8
103,10
104,9
105,9
106,9
107,8
108,0
109,0
110,8
111,0
112,9
113,6
114,5
115,9
116,8
117,8
118,9
119,5
120,1
121,6
122,5
123,4
124,9
125,9
126,6
127,6
128,9
129,0
130,6
131,4
132,10
133,10
134,9
135,10
136,6
137,10
138,9
139,6
140,10
141,3
142,0
143,5
144,5
145,6
146,0
147,9
148,5
149,6
150,5
151,9
152,3
153,9
154,5
155,10
156,5
157,9
158,6
159,8
160,6
161,9
162,6
163,10
164,6
165,8
166,9
167,4
168,10
169,0
170,9
171,6
172,9
173,6
174,10
175,10
176,3
177,9
178,5
179,9
180,8
181,5
182,10
183,5
184,5
185,5
186,5
187,0
188,6
189,4
190,1
191,10
192,9
193,9
194,9
195,9
196,9
197,3
198,2
199,6
200,9
201,10
202,3
203,4
204,6
205,10
206,4
207,5
208,6
209,7
210,10
211,9
212,9
213,9
214,3
215,9
216,0
217,6
218,3
219,4
220,5
221,3
222,8
223,9
224,8
225,0
226,6
227,9
228,1
229,3
230,7
231,10
232,3
233,9
234,9
235,9
236,5
237,10
238,2
239,5
240,9
241,5
242,0
243,10
244,1
245,9
246,9
247,7
248,2
249,9
250,7
251,9
252,8
253,3
254,6
255,3
256,0
257,10
258,10
259,9
260,6
261,5
262,5
263,8
264,3
265,6
266,10
267,3
268,10
269,9
270,1
271,10
272,5
273,0
274,6
275,9
276,3
277,7
278,7
279,10
280,6
281,10
282,10
283,9
284,5
285,4
286,9
287,10
288,5
289,9
290,9
291,2
292,1
293,5
294,7
295,5
296,8
297,6
298,10
299,5
300,5
301,1
302,10
303,9
304,5
305,10
306,3
307,3
308,3
309,9
310,5
311,10
312,0
313,9
314,5
315,9
316,2
317,3
318,9
319,6
320,9
321,5
322,8
323,4
324,3
325,10
326,9
327,5
328,0
329,6
330,10
331,6
332,6
333,9
334,10
335,0
336,10
337,6
338,8
339,5
340,6
341,10
342,2
343,2
344,9
345,4
346,9
347,9
348,9
349,10
350,9
351,9
352,9
353,10
354,3
355,2
356,4
357,10
358,10
