,Class
0,3
1,10
2,6
3,9
4,9
5,9
6,3
7,10
8,5
9,5
10,9
11,9
12,9
13,5
14,3
15,7
16,3
17,3
18,9
19,9
20,5
21,9
22,5
23,10
24,5
25,3
26,6
27,5
28,10
29,10
30,3
31,7
32,1
33,2
34,7
35,6
36,6
37,6
38,9
39,5
40,9
41,5
42,0
43,9
44,9
45,10
46,10
47,10
48,4
49,9
50,1
51,3
52,9
53,9
54,3
55,5
56,5
57,9
58,6
59,0
60,5
61,9
62,10
63,8
64,6
65,10
66,9
67,6
68,5
69,10
70,8
71,5
72,3
73,9
74,2
75,1
76,5
77,5
78,9
79,0
80,9
81,4
82,9
83,7
84,10
85,0
86,9
87,5
88,9
89,10
90,9
91,2
92,10
93,6
94,6
95,7
96,5
97,3
98,1
99,6
100,1
101,5
102,3
103,6
104,10
105,6
106,5
107,2
108,7
109,9
110,6
111,7
112,10
113,9
114,8
115,3
116,8
117,5
118,6
119,10
120,7
121,3
122,6
123,3
124,10
125,5
126,10
127,0
128,5
129,4
130,10
131,6
132,3
133,5
134,9
135,2
136,10
137,5
138,2
139,5
140,9
141,4
142,2
143,10
144,9
145,10
146,6
147,8
148,10
149,9
150,6
151,9
152,9
153,4
154,6
155,3
156,9
157,9
158,5
159,4
160,10
161,6
162,1
163,10
164,5
165,0
166,0
167,9
168,3
169,4
170,9
171,10
172,9
173,1
174,9
175,6
176,10
177,1
178,2
179,3
180,5
181,10
182,4
183,10
184,8
185,7
186,6
187,6
188,9
189,10
190,10
191,10
192,10
193,9
194,9
195,9
196,10
197,9
198,10
199,5
200,6
201,5
202,3
203,6
204,3
205,10
206,8
207,8
208,9
209,5
210,9
211,5
212,10
213,5
214,6
215,0
216,0
217,10
218,1
219,2
220,10
221,10
222,5
223,10
224,9
225,5
226,5
227,9
228,0
229,5
230,9
231,9
232,6
233,1
234,9
235,9
236,4
237,9
238,9
239,10
240,10
241,9
242,0
243,6
244,5
245,9
246,3
247,9
248,4
249,9
250,5
251,3
252,4
253,6
254,10
255,9
256,5
257,6
258,9
259,8
260,5
261,9
262,8
263,10
264,1
265,6
266,0
267,9
268,3
269,3
270,4
271,4
272,6
273,3
274,3
275,0
276,9
277,5
278,10
279,3
280,9
281,6
282,9
283,9
284,6
285,8
286,6
287,8
288,6
289,0
290,6
291,9
292,5
293,9
294,3
295,9
296,9
297,5
298,6
299,9
300,8
301,0
302,5
303,9
304,6
305,9
306,5
307,10
308,10
309,9
310,5
311,6
312,3
313,10
314,5
315,2
316,9
317,0
318,10
319,6
320,0
321,9
322,4
323,9
324,10
325,10
326,3
327,10
328,9
329,9
330,0
331,9
332,5
333,4
334,9
335,3
336,3
337,10
338,1
339,9
340,0
341,9
342,0
343,2
344,4
345,5
346,10
347,6
348,0
349,0
350,9
351,10
352,10
353,5
354,8
355,1
356,5
357,3
358,9
359,8
360,9
361,4
362,3
363,10
364,10
365,10
366,3
367,6
368,0
369,5
370,10
371,1
372,8
373,9
374,9
375,5
376,4
377,2
378,5
379,9
380,6
381,5
382,9
383,6
384,5
385,0
386,9
387,6
388,5
389,10
390,5
391,6
392,3
393,10
394,9
395,0
396,8
397,8
398,6
399,9
400,5
401,6
402,5
403,9
404,4
405,6
406,9
407,9
408,6
409,9
410,3
411,3
412,10
413,10
414,10
415,9
416,10
417,6
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
