,Class
0,1
1,10
2,2
3,9
4,9
5,6
6,10
7,5
8,5
9,3
10,7
11,4
12,10
13,9
14,4
15,5
16,5
17,9
18,3
19,9
20,5
21,7
22,6
23,0
24,3
25,0
26,3
27,10
28,6
29,9
30,10
31,3
32,5
33,9
34,9
35,5
36,5
37,9
38,7
39,9
40,5
41,5
42,9
43,8
44,10
45,6
46,6
47,3
48,1
49,6
50,9
51,6
52,10
53,10
54,3
55,9
56,4
57,3
58,9
59,10
60,10
61,9
62,0
63,2
64,6
65,0
66,9
67,5
68,9
69,0
70,3
71,0
72,9
73,3
74,1
75,7
76,0
77,5
78,10
79,9
80,10
81,5
82,10
83,9
84,9
85,8
86,5
87,6
88,0
89,10
90,2
91,7
92,9
93,10
94,6
95,3
96,6
97,4
98,8
99,9
100,10
101,7
102,10
103,9
104,6
105,9
106,0
107,6
108,2
109,6
110,10
111,6
112,10
113,9
114,8
115,2
116,9
117,9
118,5
119,8
120,5
121,3
122,9
123,3
124,8
125,3
126,4
127,3
128,3
129,9
130,6
131,4
132,6
133,5
134,9
135,5
136,5
137,2
138,10
139,10
140,3
141,9
142,1
143,0
144,2
145,9
146,0
147,9
148,9
149,6
150,10
151,7
152,9
153,8
154,3
155,5
156,9
157,9
158,1
159,1
160,9
161,9
162,0
163,9
164,6
165,9
166,5
167,9
168,10
169,6
170,9
171,1
172,5
173,6
174,8
175,10
176,1
177,9
178,5
179,5
180,6
181,10
182,5
183,9
184,6
185,9
186,9
187,6
188,2
189,1
190,10
191,0
192,9
193,8
194,0
195,6
196,5
197,1
198,10
199,9
200,6
201,9
202,10
203,5
204,7
205,1
206,10
207,9
208,9
209,10
210,3
211,0
212,2
213,10
214,9
215,9
216,10
217,10
218,6
219,6
220,5
221,5
222,9
223,5
224,3
225,5
226,1
227,5
228,6
229,0
230,10
231,6
232,1
233,4
234,4
235,5
236,10
237,10
238,10
239,8
240,10
241,10
242,5
243,6
244,6
245,10
246,5
247,9
248,9
249,9
250,10
251,6
252,9
253,10
254,4
255,9
256,5
257,3
258,6
259,9
260,3
261,6
262,9
263,10
264,9
265,10
266,8
267,1
268,9
269,4
270,0
271,10
272,2
273,9
274,5
275,10
276,9
277,9
278,9
279,0
280,5
281,4
282,10
283,9
284,5
285,5
286,6
287,5
288,10
289,6
290,8
291,9
292,9
293,5
294,5
295,6
296,9
297,10
298,5
299,10
300,9
301,0
302,10
303,6
304,10
305,3
306,3
307,8
308,3
309,0
310,8
311,9
312,0
313,10
314,5
315,9
316,9
317,5
318,10
319,9
320,6
321,10
322,10
323,6
324,9
325,9
326,6
327,3
328,0
329,10
330,10
331,3
332,7
333,8
334,5
335,9
336,3
337,9
338,9
339,9
340,4
341,0
342,9
343,3
344,6
345,9
346,6
347,5
348,3
349,10
350,3
351,5
352,3
353,5
354,3
355,9
356,5
357,6
358,9
359,2
