,Class
0,9
1,10
2,3
3,3
4,10
5,0
6,3
7,10
8,6
9,0
10,10
11,9
12,9
13,2
14,3
15,10
16,9
17,6
18,3
19,0
20,5
21,10
22,5
23,9
24,9
25,5
26,6
27,3
28,4
29,5
30,2
31,10
32,3
33,0
34,8
35,0
36,10
37,9
38,3
39,7
40,9
41,5
42,9
43,6
44,5
45,0
46,3
47,4
48,3
49,9
50,0
51,9
52,9
53,9
54,3
55,9
56,10
57,10
58,9
59,9
60,0
61,5
62,10
63,5
64,5
65,1
66,10
67,0
68,6
69,3
70,3
71,9
72,9
73,1
74,10
75,3
76,6
77,10
78,5
79,9
80,8
81,9
82,4
83,9
84,5
85,9
86,10
87,10
88,10
89,5
90,3
91,10
92,0
93,9
94,1
95,10
96,5
97,10
98,6
99,5
100,9
101,5
102,0
103,10
104,9
105,1
106,7
107,10
108,5
109,10
110,9
111,5
112,5
113,6
114,10
115,10
116,10
117,6
118,8
119,5
120,10
121,10
122,6
123,6
124,9
125,9
126,9
127,3
128,5
129,9
130,5
131,8
132,6
133,3
134,9
135,9
136,5
137,9
138,9
139,6
140,10
141,9
142,9
143,5
144,5
145,5
146,3
147,5
148,8
149,2
150,5
151,6
152,5
153,0
154,10
155,9
156,9
157,9
158,3
159,6
160,0
161,8
162,10
163,10
164,10
165,9
166,10
167,9
168,6
169,0
170,9
171,9
172,4
173,1
174,9
175,10
176,10
177,5
178,8
179,3
180,8
181,6
182,3
183,9
184,2
185,6
186,9
187,10
188,9
189,2
190,9
191,10
192,3
193,9
194,6
195,10
196,9
197,6
198,6
199,9
200,6
201,7
202,0
203,5
204,9
205,10
206,9
207,0
208,6
209,1
210,5
211,4
212,9
213,5
214,6
215,4
216,4
217,5
218,10
219,8
220,9
221,5
222,9
223,3
224,0
225,10
226,5
227,8
228,4
229,10
230,6
231,10
232,9
233,9
234,9
235,5
236,0
237,6
238,0
239,0
240,10
241,8
242,10
243,8
244,9
245,2
246,9
247,10
248,9
249,1
250,5
251,10
252,5
253,5
254,7
255,4
256,5
257,9
258,8
259,9
260,8
261,2
262,4
263,0
264,9
265,7
266,6
267,6
268,1
269,9
270,5
271,10
272,7
273,4
274,10
275,5
276,5
277,10
278,4
279,3
280,3
281,10
282,9
283,0
284,6
285,6
286,5
287,9
288,6
289,9
290,7
291,3
292,6
293,4
294,3
295,9
296,6
297,0
298,6
299,9
300,10
301,8
302,4
303,9
304,10
305,10
306,5
307,6
308,9
309,3
310,10
311,9
312,6
313,9
314,1
315,9
316,10
317,3
318,6
319,10
320,10
321,6
322,9
323,1
324,3
325,9
326,9
327,6
328,6
329,6
330,9
331,9
332,10
333,0
334,6
335,3
336,6
337,6
338,5
339,4
340,9
341,7
342,5
343,3
344,9
345,5
346,10
347,3
348,1
349,9
350,9
351,3
352,9
353,8
354,9
355,4
356,9
357,5
358,1
359,5
360,2
361,9
362,9
363,6
364,8
365,2
366,4
367,6
368,3
369,9
370,6
371,9
372,5
373,4
374,6
375,9
376,6
377,5
378,0
379,10
380,6
381,6
382,6
383,5
384,9
385,5
386,8
387,10
388,7
389,3
390,6
391,10
392,6
393,2
394,5
395,9
396,2
397,1
398,5
399,3
400,5
401,10
402,9
403,4
404,5
405,5
406,3
407,2
408,10
409,9
410,9
411,5
412,5
413,9
414,1
415,10
416,9
417,3
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
882,6
883,6
884,6
885,6
886,6
887,6
888,6
889,6
890,6
891,6
892,6
893,7
894,7
895,7
896,7
897,7
898,7
899,7
900,7
901,7
902,7
903,7
904,7
905,7
906,7
907,7
908,7
909,7
910,7
911,7
912,7
913,7
914,7
915,7
916,7
917,7
918,7
919,7
920,7
921,7
922,7
923,7
924,7
925,7
926,7
927,7
928,7
929,7
930,7
931,7
932,7
933,7
934,7
935,7
936,7
937,7
938,7
939,7
940,7
941,7
942,7
943,7
944,7
945,7
946,7
947,7
948,7
949,7
950,7
951,7
952,7
953,7
954,7
955,7
956,7
957,7
958,7
959,7
960,7
961,7
962,7
963,7
964,7
965,7
966,7
967,7
968,7
969,7
970,7
971,7
972,7
973,7
974,7
975,7
976,7
977,7
978,7
979,7
980,7
981,7
982,7
983,7
984,8
985,8
986,8
987,8
988,8
989,8
990,8
991,8
992,8
993,8
994,8
995,8
996,8
997,8
998,8
999,8
1000,8
1001,8
1002,8
1003,8
1004,8
1005,8
1006,8
1007,8
1008,8
1009,8
1010,8
1011,8
1012,8
1013,8
1014,8
1015,8
1016,8
1017,8
1018,8
1019,8
1020,8
1021,8
1022,8
1023,8
1024,8
1025,8
1026,8
1027,8
1028,8
1029,8
1030,8
1031,8
1032,8
1033,8
1034,8
1035,8
1036,8
1037,8
1038,8
1039,8
1040,8
1041,8
1042,8
1043,8
1044,8
1045,8
1046,8
1047,8
1048,8
1049,8
1050,8
1051,8
1052,8
1053,8
1054,8
1055,8
1056,8
1057,8
1058,8
1059,8
1060,8
1061,8
1062,8
1063,8
1064,8
1065,8
1066,10
1067,10
1068,10
1069,10
1070,10
1071,10
1072,10
1073,10
1074,10
1075,10
1076,10
1077,10
1078,10
1079,10
1080,10
1081,10
1082,10
1083,10
1084,10
1085,10
1086,10
1087,10
1088,10
1089,10
1090,10
1091,10
1092,10
