,Class
0,6
1,9
2,5
3,10
4,6
5,5
6,6
7,9
8,7
9,10
10,0
11,5
12,10
13,10
14,6
15,10
16,5
17,6
18,0
19,3
20,10
21,2
22,3
23,10
24,9
25,3
26,3
27,4
28,5
29,6
30,10
31,3
32,4
33,8
34,9
35,9
36,0
37,9
38,9
39,10
40,6
41,9
42,4
43,8
44,5
45,3
46,3
47,9
48,10
49,5
50,10
51,6
52,6
53,1
54,9
55,10
56,0
57,4
58,2
59,4
60,5
61,6
62,10
63,9
64,9
65,5
66,10
67,2
68,1
69,1
70,0
71,9
72,6
73,9
74,2
75,10
76,5
77,5
78,9
79,6
80,3
81,9
82,6
83,5
84,5
85,3
86,9
87,6
88,6
89,8
90,3
91,5
92,5
93,6
94,9
95,0
96,9
97,9
98,1
99,5
100,6
101,9
102,9
103,6
104,10
105,3
106,9
107,4
108,3
109,0
110,1
111,9
112,6
113,9
114,9
115,5
116,2
117,9
118,5
119,9
120,6
121,6
122,0
123,10
124,8
125,5
126,6
127,9
128,10
129,10
130,3
131,8
132,10
133,9
134,9
135,9
136,9
137,0
138,9
139,3
140,3
141,4
142,8
143,8
144,10
145,2
146,7
147,5
148,10
149,2
150,3
151,5
152,10
153,5
154,9
155,6
156,2
157,6
158,9
159,3
160,5
161,9
162,10
163,9
164,9
165,5
166,9
167,0
168,0
169,9
170,10
171,0
172,5
173,5
174,6
175,10
176,6
177,3
178,5
179,6
180,6
181,9
182,9
183,9
184,1
185,5
186,9
187,9
188,7
189,6
190,8
191,5
192,4
193,0
194,4
195,9
196,8
197,6
198,6
199,1
200,10
201,9
202,5
203,6
204,8
205,5
206,10
207,10
208,1
209,9
210,0
211,10
212,0
213,10
214,3
215,10
216,10
217,10
218,3
219,9
220,6
221,9
222,3
223,5
224,8
225,10
226,5
227,6
228,9
229,5
230,8
231,9
232,4
233,10
234,10
235,9
236,10
237,6
238,1
239,5
240,9
241,5
242,8
243,5
244,10
245,10
246,4
247,6
248,9
249,1
250,5
251,4
252,1
253,10
254,10
255,10
256,9
257,5
258,9
259,7
260,6
261,3
262,3
263,9
