,Class
0,10
1,3
2,9
3,9
4,6
5,5
6,5
7,3
8,10
9,5
10,6
11,9
12,6
13,3
14,9
15,8
16,4
17,4
18,9
19,10
20,10
21,6
22,5
23,6
24,9
25,5
26,9
27,6
28,9
29,10
30,10
31,9
32,0
33,9
34,9
35,10
36,10
37,9
38,8
39,10
40,10
41,4
42,0
43,6
44,5
45,5
46,6
47,4
48,10
49,9
50,10
51,3
52,10
53,9
54,2
55,3
56,10
57,2
58,10
59,5
60,10
61,9
62,8
63,5
64,1
65,9
66,5
67,9
68,10
69,3
70,10
71,5
72,10
73,5
74,10
75,9
76,8
77,9
78,3
79,9
80,3
81,0
82,10
83,9
84,10
85,3
86,4
87,5
88,0
89,6
90,9
91,8
92,9
93,6
94,8
95,5
96,5
97,5
98,7
99,0
100,3
101,3
102,3
103,10
104,2
105,9
106,6
107,0
108,6
109,6
110,9
111,10
112,6
113,6
114,5
115,9
116,3
117,7
118,10
119,6
120,9
121,6
122,10
123,1
124,9
125,10
126,9
127,10
128,5
129,9
130,5
131,1
132,3
133,7
134,9
135,0
136,4
137,4
138,1
139,8
140,6
141,2
142,0
143,0
144,6
145,10
146,9
147,6
148,9
149,9
150,0
151,6
152,5
153,6
154,5
155,9
156,6
157,3
158,9
159,9
160,6
161,5
162,2
163,8
164,5
165,6
166,5
167,6
168,2
169,5
170,4
171,6
172,9
173,5
174,6
175,6
176,5
177,9
178,5
179,10
180,5
181,1
182,0
183,5
184,1
185,9
186,5
187,6
188,9
189,6
190,3
191,0
192,9
193,0
194,5
195,5
196,9
197,10
198,9
199,0
200,9
201,8
202,10
203,9
204,10
205,9
206,9
207,6
208,9
209,10
210,9
211,8
212,10
213,10
214,6
215,9
216,6
217,8
218,9
219,9
220,0
221,6
222,9
223,10
224,6
225,9
226,9
227,9
228,3
229,10
230,0
231,2
232,5
233,9
234,2
235,6
236,6
237,9
238,1
239,10
240,3
241,5
242,9
243,4
244,9
245,10
246,10
247,7
248,2
249,3
250,9
251,9
252,1
253,6
254,3
255,5
256,10
257,6
258,5
259,6
260,9
261,5
262,5
263,10
264,3
265,9
266,6
267,9
268,10
269,5
270,9
271,5
272,5
273,4
274,5
275,10
276,7
277,3
278,9
279,5
280,9
281,4
282,9
283,10
284,10
285,6
286,0
287,0
288,9
289,8
290,7
291,6
292,9
293,6
294,2
295,9
296,9
297,0
298,1
299,0
300,3
301,3
302,1
303,10
304,6
305,10
306,10
307,4
308,5
309,10
310,5
311,5
312,1
313,1
314,9
315,0
316,3
317,9
318,3
319,5
320,10
321,9
322,10
323,4
324,5
325,0
326,9
327,8
328,6
329,9
330,9
331,7
332,9
333,5
334,3
335,4
336,6
337,10
338,4
339,6
340,6
341,3
342,5
343,8
344,9
345,3
346,10
347,0
348,8
349,6
350,10
351,6
352,5
353,10
354,4
355,10
356,10
357,3
358,1
359,1
360,9
361,7
362,9
363,3
364,5
365,3
366,5
367,10
368,9
369,8
370,3
371,9
372,5
373,10
374,7
375,3
376,2
377,2
378,3
379,9
380,8
381,3
382,5
383,9
384,0
385,9
386,10
387,9
388,10
389,5
390,9
391,10
392,10
393,5
394,3
395,9
396,4
397,6
398,9
399,9
400,4
401,6
402,5
403,5
404,10
405,9
406,9
407,5
408,0
409,3
410,9
411,9
412,3
413,9
414,5
415,10
416,4
417,10
418,9
419,8
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,2
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
