,Class
0,9
1,6
2,10
3,0
4,9
5,5
6,6
7,5
8,3
9,10
10,3
11,9
12,9
13,9
14,10
15,2
16,3
17,5
18,10
19,9
20,8
21,0
22,10
23,10
24,6
25,10
26,9
27,9
28,9
29,10
30,6
31,8
32,7
33,7
34,9
35,5
36,3
37,1
38,3
39,9
40,9
41,5
42,6
43,5
44,9
45,0
46,5
47,6
48,10
49,5
50,4
51,3
52,4
53,0
54,9
55,3
56,0
57,7
58,6
59,3
60,9
61,2
62,8
63,0
64,0
65,9
66,6
67,5
68,1
69,5
70,3
71,5
72,9
73,10
74,9
75,6
76,8
77,7
78,10
79,5
80,9
81,9
82,3
83,6
84,9
85,9
86,5
87,10
88,9
89,9
90,10
91,9
92,10
93,8
94,1
95,7
96,8
97,6
98,9
99,9
100,3
101,9
102,6
103,6
104,8
105,6
106,9
107,2
108,8
109,7
110,10
111,9
112,5
113,9
114,3
115,0
116,9
117,10
118,10
119,6
120,1
121,9
122,5
123,9
124,9
125,9
126,5
127,9
128,5
129,3
130,10
131,9
132,0
133,5
134,0
135,5
136,10
137,6
138,6
139,10
140,8
141,2
142,9
143,5
144,10
145,9
146,9
147,6
148,9
149,6
150,6
151,6
152,9
153,2
154,4
155,10
156,9
157,6
158,0
159,0
160,9
161,10
162,6
163,3
164,1
165,8
166,5
167,10
168,3
169,9
170,9
171,1
172,6
173,10
174,3
175,10
176,5
177,9
178,9
179,5
180,8
181,5
182,2
183,10
184,0
185,3
186,10
187,9
188,9
189,5
190,5
191,10
192,6
193,10
194,6
195,10
196,3
197,3
198,9
199,10
200,5
201,3
202,2
203,3
204,5
205,9
206,4
207,6
208,10
209,10
210,8
211,10
212,6
213,10
214,6
215,9
216,1
217,9
218,10
219,10
220,9
221,1
222,5
223,6
224,0
225,9
226,1
227,3
228,4
229,6
230,9
231,9
232,9
233,5
234,9
235,9
236,9
237,9
238,6
239,9
240,9
241,9
242,10
243,10
244,10
245,0
246,6
247,9
248,10
249,0
250,9
251,3
252,6
253,1
254,10
255,8
256,9
257,3
258,6
259,9
260,9
261,4
262,5
263,0
264,6
265,6
266,3
267,10
268,3
269,9
270,9
271,9
272,5
273,3
274,2
275,6
276,9
277,9
278,5
279,10
280,4
281,4
282,10
283,9
284,9
285,9
286,3
287,7
288,9
289,5
290,10
291,10
292,5
293,6
294,3
295,1
296,3
297,10
298,5
299,10
300,6
301,6
302,4
303,0
304,2
305,9
306,6
307,6
308,6
309,3
310,5
311,7
312,9
313,0
314,5
315,9
316,9
317,0
318,3
319,0
320,2
321,5
322,10
323,9
324,6
325,6
326,4
327,5
328,3
329,9
330,5
331,1
332,5
333,8
334,9
335,6
336,9
337,5
338,10
339,5
340,10
341,9
342,10
343,10
344,8
345,6
346,4
347,7
348,10
349,4
350,6
351,0
352,0
353,9
354,9
355,5
356,6
357,5
358,9
359,9
360,0
