,Class
0,3
1,3
2,9
3,9
4,5
5,10
6,0
7,3
8,0
9,10
10,0
11,7
12,9
13,10
14,8
15,0
16,10
17,2
18,9
19,6
20,5
21,4
22,9
23,6
24,9
25,9
26,8
27,6
28,10
29,3
30,8
31,1
32,5
33,9
34,10
35,2
36,10
37,10
38,3
39,5
40,9
41,6
42,1
43,3
44,0
45,9
46,5
47,6
48,9
49,10
50,3
51,2
52,5
53,8
54,9
55,9
56,10
57,9
58,9
59,6
60,4
61,4
62,9
63,6
64,9
65,5
66,9
67,6
68,6
69,0
70,9
71,9
72,6
73,5
74,6
75,2
76,10
77,9
78,5
79,3
80,3
81,7
82,2
83,0
84,0
85,9
86,6
87,3
88,5
89,5
90,1
91,10
92,9
93,3
94,5
95,0
96,3
97,0
98,6
99,9
100,6
101,6
102,0
103,5
104,6
105,5
106,5
107,0
108,3
109,10
110,5
111,4
112,8
113,4
114,9
115,1
116,9
117,5
118,6
119,5
120,10
121,9
122,10
123,9
124,8
125,5
126,4
127,8
128,10
129,10
130,5
131,8
132,10
133,7
134,1
135,3
136,0
137,6
138,5
139,10
140,9
141,0
142,9
143,3
144,4
145,10
146,5
147,6
148,7
149,6
150,3
151,3
152,6
153,10
154,6
155,3
156,9
157,9
158,5
159,10
160,6
161,10
162,10
163,6
164,9
165,10
166,5
167,6
168,9
169,6
170,10
171,4
172,9
173,10
174,0
175,4
176,6
177,9
178,10
179,5
180,9
181,3
182,3
183,9
184,5
185,6
186,2
187,9
188,5
189,9
190,3
191,9
192,9
193,3
194,10
195,5
196,10
197,9
198,9
199,6
200,0
201,4
202,5
203,5
204,5
205,10
206,5
207,0
208,8
209,3
210,9
211,6
212,10
213,3
214,9
215,9
216,6
217,5
218,6
219,9
220,6
221,8
222,10
223,4
224,7
225,9
226,9
227,9
228,9
229,9
230,10
231,9
232,0
233,9
234,10
235,3
236,10
237,10
238,3
239,6
240,1
241,9
242,6
243,5
244,1
245,10
246,6
247,1
248,5
249,9
250,6
251,5
252,2
253,7
254,6
255,10
256,9
257,6
258,10
259,9
260,4
261,7
262,5
263,10
264,9
265,10
266,2
267,8
268,9
269,3
270,4
271,4
272,9
273,6
274,10
275,10
276,3
277,9
278,10
279,0
280,9
281,0
282,9
283,9
284,0
285,0
286,1
287,10
288,6
289,3
290,6
291,9
292,10
293,9
294,0
295,0
296,9
297,9
298,4
299,2
300,4
301,6
302,5
303,6
304,1
305,9
306,10
307,6
308,8
309,9
310,9
311,9
312,9
313,9
314,9
315,9
316,10
317,5
318,9
319,4
320,8
321,5
322,10
323,3
324,5
325,6
326,6
327,10
328,9
329,5
330,5
331,3
332,10
333,1
334,9
335,5
336,6
337,7
338,5
339,10
340,9
341,2
342,3
343,8
344,3
345,10
346,9
347,10
348,6
349,9
350,3
351,9
352,5
353,9
354,5
355,5
356,5
357,6
358,6
359,10
360,1
361,5
362,10
363,2
364,3
365,10
366,10
367,9
368,5
369,5
370,10
371,10
372,10
373,1
374,1
375,9
376,5
377,6
378,10
379,5
380,0
381,5
382,5
383,9
384,9
385,8
386,5
387,8
388,10
389,9
390,5
391,10
392,5
393,9
394,3
395,10
396,10
397,7
398,3
399,4
400,6
401,9
402,9
403,6
404,9
405,5
406,9
407,5
408,8
409,9
410,3
411,8
412,9
413,3
414,4
415,2
416,9
417,5
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,2
580,2
581,2
582,2
583,2
584,2
585,2
586,2
587,2
588,2
589,2
590,2
591,2
592,2
593,2
594,2
595,2
596,2
597,2
598,2
599,2
600,2
601,2
602,2
603,2
604,2
605,2
606,2
607,2
608,2
609,2
610,2
611,2
612,2
613,2
614,2
615,2
616,2
617,2
618,2
619,2
620,2
621,2
622,2
623,2
624,2
625,2
626,2
627,2
628,2
629,2
630,2
631,2
632,2
633,2
634,2
635,2
636,2
637,2
638,2
639,2
640,2
641,2
642,2
643,2
644,2
645,2
646,2
647,2
648,2
649,2
650,2
651,2
652,2
653,2
654,2
655,2
656,2
657,2
658,2
659,2
660,2
661,2
662,2
663,2
664,2
665,2
666,2
667,3
668,3
669,3
670,3
671,3
672,3
673,3
674,3
675,3
676,3
677,3
678,3
679,3
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,3
688,3
689,3
690,3
691,3
692,3
693,3
694,3
695,3
696,3
697,3
698,3
699,3
700,3
701,3
702,3
703,3
704,3
705,3
706,3
707,3
708,3
709,3
710,3
711,3
712,3
713,3
714,3
715,3
716,3
717,3
718,3
719,3
720,3
721,3
722,3
723,3
724,3
725,3
726,3
727,3
728,4
729,4
730,4
731,4
732,4
733,4
734,4
735,4
736,4
737,4
738,4
739,4
740,4
741,4
742,4
743,4
744,4
745,4
746,4
747,4
748,4
749,4
750,4
751,4
752,4
753,4
754,4
755,4
756,4
757,4
758,4
759,4
760,4
761,4
762,4
763,4
764,4
765,4
766,4
767,4
768,4
769,4
770,4
771,4
772,4
773,4
774,4
775,4
776,4
777,4
778,4
779,4
780,4
781,4
782,4
783,4
784,4
785,4
786,4
787,4
788,4
789,4
790,4
791,4
792,4
793,4
794,4
795,4
796,4
797,4
798,4
799,4
800,4
801,4
802,4
803,4
804,4
805,4
806,4
807,4
808,4
809,5
810,5
811,5
812,5
813,5
814,5
815,5
816,5
817,5
818,5
819,5
820,5
821,5
822,5
823,5
824,5
825,5
826,5
827,5
828,5
829,5
830,5
831,5
832,5
833,5
834,5
835,5
836,5
837,5
838,5
839,5
840,5
841,5
842,5
843,5
844,5
845,5
846,5
847,6
848,6
849,6
850,6
851,6
852,6
853,6
854,6
855,6
856,6
857,6
858,6
859,6
860,6
861,6
862,6
863,6
864,6
865,6
866,6
867,6
868,6
869,6
870,6
871,6
872,6
873,6
874,6
875,6
876,6
877,6
878,6
879,6
880,6
881,6
