,Class
0,8
1,9
2,6
3,3
4,9
5,5
6,9
7,9
8,9
9,9
10,10
11,3
12,9
13,8
14,9
15,6
16,10
17,10
18,10
19,5
20,5
21,3
22,3
23,5
24,1
25,5
26,5
27,10
28,5
29,3
30,2
31,4
32,10
33,9
34,3
35,9
36,10
37,9
38,6
39,9
40,5
41,5
42,10
43,4
44,5
45,6
46,9
47,1
48,9
49,8
50,10
51,9
52,3
53,5
54,10
55,1
56,9
57,8
58,6
59,10
60,8
61,6
62,10
63,8
64,3
65,8
66,3
67,5
68,0
69,9
70,3
71,10
72,0
73,3
74,10
75,9
76,9
77,4
78,5
79,10
80,2
81,5
82,0
83,6
84,4
85,4
86,2
87,10
88,9
89,9
90,9
91,9
92,5
93,10
94,5
95,4
96,4
97,5
98,5
99,10
100,9
101,9
102,6
103,10
104,10
105,6
106,5
107,0
108,6
109,9
110,0
111,5
112,9
113,9
114,10
115,9
116,9
117,9
118,2
119,1
120,4
121,10
122,8
123,6
124,0
125,0
126,9
127,10
128,9
129,0
130,0
131,3
132,10
133,10
134,10
135,7
136,9
137,10
138,9
139,1
140,9
141,10
142,6
143,6
144,6
145,4
146,3
147,3
148,9
149,5
150,1
151,9
152,5
153,7
154,10
155,0
156,6
157,0
158,0
159,2
160,3
161,6
162,2
163,8
164,9
165,6
166,6
167,9
168,9
169,7
170,5
171,0
172,3
173,10
174,9
175,1
176,8
177,9
178,4
179,3
180,8
181,4
182,10
183,1
184,5
185,2
186,9
187,6
188,9
189,5
190,5
191,0
192,6
193,10
194,9
195,1
196,10
197,5
198,3
199,6
200,5
201,6
202,1
203,10
204,8
205,9
206,9
207,9
208,9
209,9
210,6
211,9
212,5
213,5
214,4
215,2
216,10
217,5
218,2
219,9
220,9
221,10
222,9
223,9
224,6
225,3
226,4
227,9
228,9
229,10
230,3
231,10
232,5
233,5
234,9
235,6
236,9
237,5
238,10
239,9
240,9
241,9
242,6
243,4
244,7
245,0
246,5
247,3
248,5
249,6
250,6
251,10
252,5
253,0
254,10
255,0
256,3
257,5
258,9
259,3
260,3
261,6
262,8
263,5
264,9
265,5
266,0
267,9
268,10
269,9
270,3
271,5
272,0
273,9
274,9
275,4
276,3
277,9
278,9
279,10
280,6
281,10
282,6
283,10
284,0
285,9
286,10
287,1
288,6
289,9
290,5
291,10
292,10
293,5
294,6
295,6
296,8
297,9
298,10
299,9
300,4
301,5
302,10
303,10
304,10
305,8
306,4
307,3
308,10
309,9
310,9
311,6
312,4
313,2
314,9
315,3
316,10
317,3
318,5
319,9
320,8
321,5
322,1
323,6
324,6
325,5
326,7
327,10
328,10
329,6
330,10
331,10
332,10
333,5
334,9
335,7
336,5
337,3
338,1
339,9
340,7
341,3
342,9
343,6
344,1
345,0
346,0
347,6
348,9
349,10
350,8
351,6
352,6
353,0
354,9
355,6
356,4
357,3
358,9
359,10
360,9
361,10
362,10
363,2
364,5
365,6
366,9
367,5
368,7
369,5
370,9
371,3
372,5
373,5
374,6
375,10
376,6
377,5
378,0
379,6
380,9
381,8
382,5
383,9
384,9
385,9
386,9
387,6
388,5
389,10
390,5
391,6
392,5
393,3
394,7
395,9
396,3
397,3
398,6
399,3
400,10
401,9
402,5
403,6
404,0
405,10
406,9
407,6
408,5
409,9
410,9
411,2
412,3
413,3
414,10
415,5
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,2
580,2
581,2
582,2
583,2
