,Class
0,0
1,5
2,9
3,6
4,0
5,6
6,10
7,5
8,10
9,5
10,4
11,0
12,0
13,10
14,9
15,10
16,9
17,0
18,9
19,10
20,9
21,10
22,5
23,5
24,10
25,9
26,8
27,8
28,0
29,6
30,9
31,10
32,10
33,6
34,2
35,6
36,3
37,9
38,5
39,10
40,8
41,1
42,6
43,10
44,5
45,5
46,2
47,9
48,5
49,6
50,9
51,5
52,5
53,9
54,10
55,9
56,6
57,4
58,9
59,5
60,1
61,10
62,4
63,8
64,3
65,5
66,5
67,1
68,6
69,3
70,9
71,6
72,8
73,0
74,3
75,3
76,4
77,8
78,9
79,6
80,3
81,1
82,3
83,5
84,3
85,5
86,1
87,5
88,6
89,6
90,5
91,3
92,5
93,9
94,4
95,10
96,8
97,10
98,4
99,1
100,5
101,3
102,9
103,6
104,5
105,10
106,9
107,5
108,0
109,6
110,9
111,9
112,10
113,9
114,5
115,6
116,9
117,5
118,3
119,7
120,10
121,9
122,9
123,10
124,6
125,3
126,9
127,10
128,5
129,9
130,9
131,6
132,9
133,9
134,9
135,9
136,9
137,3
138,8
139,3
140,9
141,5
142,9
143,9
144,10
145,9
146,6
147,10
148,4
149,6
150,8
151,4
152,10
153,4
154,5
155,5
156,4
157,9
158,5
159,3
160,3
161,9
162,9
163,9
164,8
165,6
166,3
167,9
168,6
169,7
170,6
171,9
172,10
173,9
174,10
175,10
176,3
177,0
178,3
179,7
180,10
181,10
182,9
183,10
184,5
185,9
186,5
187,0
188,5
189,9
190,9
191,2
192,8
193,6
194,0
195,9
196,9
197,2
198,2
199,6
200,8
201,9
202,9
203,7
204,5
205,5
206,8
207,3
208,5
209,3
210,9
211,6
212,4
213,9
214,0
215,10
216,0
217,10
218,9
219,4
220,9
221,7
222,1
223,8
224,10
225,2
226,6
227,10
228,10
229,10
230,9
231,9
232,0
233,9
234,9
235,10
236,9
237,10
238,3
239,6
240,2
241,5
242,3
243,1
244,6
245,6
246,9
247,6
248,9
249,5
250,9
251,10
252,6
253,10
254,3
255,0
256,9
257,6
258,6
259,10
260,5
261,9
262,5
263,9
264,7
265,9
266,3
267,10
268,9
269,3
270,4
271,9
272,5
273,5
274,3
275,10
276,9
277,6
278,9
279,6
280,5
281,10
282,6
283,10
284,5
285,5
286,9
287,7
288,6
289,9
290,9
291,0
292,6
293,1
294,3
295,6
296,8
297,3
298,5
299,6
300,0
301,9
302,5
303,6
304,6
305,10
306,6
307,3
308,9
309,0
310,5
311,10
312,1
313,3
314,10
315,10
316,9
317,9
318,10
319,9
320,0
321,6
322,9
323,10
324,9
325,10
326,0
327,7
328,10
329,3
330,6
331,5
332,10
333,9
334,5
335,5
336,10
337,9
338,4
339,9
340,5
341,3
342,8
343,4
344,10
345,5
346,1
347,9
348,5
349,1
350,3
351,0
352,3
353,9
354,3
355,0
356,4
357,0
358,0
359,10
360,5
361,1
362,9
363,8
364,9
365,5
366,3
367,10
368,2
369,9
370,9
371,9
372,5
373,2
374,9
375,9
376,8
377,3
378,10
379,1
