,Class
0,6
1,9
2,10
3,5
4,10
5,6
6,3
7,9
8,3
9,9
10,5
11,9
12,9
13,10
14,10
15,9
16,0
17,7
18,9
19,1
20,9
21,5
22,9
23,8
24,3
25,10
26,9
27,3
28,9
29,3
30,7
31,5
32,10
33,10
34,9
35,9
36,6
37,6
38,6
39,6
40,9
41,3
42,9
43,10
44,10
45,9
46,10
47,1
48,10
49,9
50,0
51,10
52,6
53,6
54,9
55,9
56,4
57,5
58,9
59,6
60,1
61,10
62,9
63,4
64,5
65,9
66,8
67,9
68,10
69,2
70,8
71,4
72,10
73,10
74,10
75,6
76,9
77,5
78,5
79,5
80,1
81,9
82,3
83,6
84,6
85,1
86,9
87,5
88,6
89,6
90,5
91,4
92,9
93,9
94,5
95,10
96,6
97,6
98,3
99,9
100,5
101,10
102,10
103,3
104,6
105,6
106,7
107,9
108,10
109,6
110,9
111,6
112,0
113,2
114,6
115,9
116,10
117,10
118,2
119,3
120,10
121,6
122,6
123,4
124,10
125,10
126,10
127,5
128,6
129,10
130,5
131,5
132,10
133,0
134,6
135,0
136,8
137,9
138,2
139,0
140,1
141,9
142,6
143,5
144,8
145,9
146,9
147,5
148,6
149,3
150,9
151,5
152,3
153,9
154,5
155,6
156,3
157,3
158,8
159,9
160,0
161,9
162,3
163,10
164,6
165,9
166,9
167,9
168,9
169,6
170,0
171,10
172,4
173,3
174,9
175,9
176,0
177,5
178,9
179,4
180,9
181,2
182,0
183,5
184,5
185,5
186,9
187,10
188,3
189,4
190,9
191,9
192,9
193,8
194,3
195,6
196,1
197,3
198,5
199,2
200,6
201,6
202,10
203,9
204,4
205,5
206,0
207,10
208,3
209,0
210,9
211,8
212,8
213,5
214,10
215,9
216,3
217,9
218,3
219,10
220,6
221,3
222,1
223,9
224,9
225,5
226,2
227,5
228,3
229,10
230,6
231,9
232,3
233,9
234,5
235,9
236,1
237,10
238,2
239,9
240,5
241,9
242,6
243,0
244,4
245,10
246,9
247,1
248,0
249,3
250,5
251,9
252,3
253,9
254,5
255,10
256,10
257,6
258,3
259,0
260,3
261,5
262,2
263,8
