,Class
0,6
1,9
2,10
3,5
4,10
5,6
6,3
7,9
8,3
9,9
10,5
11,9
12,9
13,10
14,10
15,9
16,0
17,7
18,9
19,1
20,9
21,5
22,9
23,8
24,3
25,10
26,9
27,3
28,9
29,3
30,7
31,5
32,10
33,10
34,9
35,9
36,6
37,6
38,6
39,6
40,9
41,3
42,9
43,10
44,10
45,9
46,10
47,1
48,10
49,9
50,0
51,10
52,6
53,6
54,9
55,9
56,4
57,5
58,9
59,6
60,1
61,10
62,9
63,4
64,5
65,9
66,8
67,9
68,10
69,2
70,8
71,4
72,10
73,10
74,10
75,6
76,9
77,5
78,5
79,5
80,1
81,6
82,9
83,3
84,6
85,6
86,1
87,9
88,5
89,6
90,6
91,5
92,4
93,9
94,9
95,5
96,10
97,6
98,6
99,3
100,9
101,5
102,10
103,10
104,3
105,6
106,6
107,7
108,9
109,10
110,6
111,9
112,6
113,0
114,2
115,6
116,9
117,10
118,10
119,2
120,3
121,10
122,6
123,6
124,4
125,10
126,10
127,10
128,5
129,6
130,10
131,5
132,5
133,10
134,0
135,6
136,0
137,8
138,9
139,2
140,0
141,1
142,9
143,6
144,5
145,8
146,9
147,9
148,5
149,6
150,3
151,9
152,5
153,3
154,9
155,5
156,6
157,3
158,3
159,8
160,9
161,0
162,9
163,3
164,10
165,6
166,9
167,9
168,9
169,9
170,6
171,0
172,10
173,4
174,3
175,9
176,9
177,0
178,5
179,9
180,4
181,9
182,2
183,0
184,5
185,5
186,5
187,9
188,10
189,3
190,4
191,9
192,9
193,9
194,8
195,3
196,6
197,1
198,3
199,5
200,2
201,6
202,6
203,10
204,9
205,4
206,5
207,0
208,10
209,3
210,0
211,9
212,8
213,8
214,5
215,10
216,9
217,3
218,9
219,3
220,10
221,6
222,3
223,1
224,9
225,9
226,5
227,2
228,5
229,3
230,10
231,6
232,9
233,3
234,9
235,5
236,9
237,1
238,10
239,2
240,9
241,5
242,9
243,6
244,0
245,4
246,10
247,9
248,1
249,0
250,3
251,5
252,9
253,3
254,9
255,5
256,10
257,10
258,6
259,3
260,0
261,3
262,5
263,2
