,Class
0,6
1,2
2,9
3,6
4,1
5,9
6,9
7,3
8,6
9,9
10,5
11,4
12,5
13,4
14,3
15,10
16,10
17,5
18,10
19,5
20,10
21,5
22,10
23,3
24,6
25,10
26,9
27,0
28,6
29,6
30,7
31,10
32,10
33,5
34,5
35,0
36,10
37,9
38,5
39,0
40,4
41,10
42,6
43,10
44,5
45,9
46,3
47,9
48,6
49,5
50,5
51,6
52,6
53,9
54,3
55,9
56,5
57,2
58,5
59,5
60,1
61,6
62,5
63,10
64,4
65,10
66,0
67,10
68,3
69,6
70,5
71,6
72,3
73,7
74,9
75,10
76,6
77,9
78,3
79,0
80,10
81,10
82,10
83,9
84,6
85,8
86,0
87,0
88,6
89,10
90,5
91,9
92,9
93,1
94,0
95,10
96,0
97,9
98,5
99,0
100,9
101,9
102,5
103,9
104,10
105,9
106,9
107,9
108,5
109,9
110,5
111,9
112,8
113,10
114,8
115,9
116,5
117,3
118,8
119,10
120,5
121,3
122,6
123,3
124,4
125,9
126,6
127,10
128,6
129,6
130,9
131,2
132,6
133,8
134,6
135,0
136,5
137,10
138,2
139,10
140,4
141,5
142,8
143,9
144,1
145,6
146,4
147,6
148,9
149,9
150,3
151,3
152,5
153,9
154,9
155,10
156,0
157,10
158,2
159,5
160,5
161,5
162,8
163,5
164,3
165,7
166,10
167,10
168,0
169,9
170,9
171,9
172,6
173,6
174,2
175,0
176,5
177,9
178,5
179,8
180,9
181,6
182,3
183,9
184,10
185,9
186,5
187,2
188,10
189,9
190,9
191,5
192,3
193,0
194,9
195,9
196,8
197,4
198,6
199,5
200,9
201,9
202,10
203,5
204,4
205,9
206,10
207,10
208,4
209,3
210,8
211,0
212,5
213,5
214,0
215,5
216,1
217,6
218,3
219,10
220,3
221,10
222,9
223,3
224,9
225,9
226,6
227,9
228,3
229,6
230,10
231,2
232,1
233,10
234,5
235,9
236,1
237,5
238,5
239,6
240,9
241,6
242,9
243,0
244,10
245,9
246,4
247,9
248,6
249,10
250,5
251,4
252,9
253,9
254,9
255,5
256,6
257,9
258,3
259,6
260,9
261,5
262,10
263,9
264,6
265,7
266,7
267,4
268,9
269,9
270,9
271,3
272,9
273,9
274,10
275,5
276,9
277,9
278,9
279,3
280,5
281,8
282,5
283,10
284,3
285,10
286,10
287,6
288,3
289,7
290,10
291,9
292,5
293,9
294,9
295,9
296,6
297,9
298,0
299,1
300,6
301,5
302,10
303,5
304,3
305,10
306,0
307,1
308,9
309,10
310,10
311,10
312,6
313,10
314,7
315,9
316,9
317,9
318,5
319,9
320,9
321,9
322,5
323,9
324,9
325,1
326,8
327,2
328,6
329,6
330,10
331,9
332,10
333,9
334,6
335,10
336,5
337,10
338,9
339,9
340,7
341,10
342,10
343,3
344,9
345,4
346,3
347,3
348,4
349,10
350,6
351,5
352,4
353,10
354,8
355,6
356,0
357,5
358,3
359,3
360,1
361,9
362,9
363,5
364,9
365,8
366,8
367,6
368,4
369,2
370,10
371,6
372,6
373,1
374,10
375,9
376,9
377,9
378,1
379,8
380,4
381,10
382,7
383,9
384,10
385,10
386,6
387,3
388,10
389,5
390,3
391,5
392,9
393,9
394,9
395,10
396,3
397,6
398,1
399,8
400,5
401,0
402,5
403,2
404,9
405,8
406,0
407,4
408,6
409,3
410,9
411,0
412,2
413,3
414,3
415,0
416,5
417,6
418,3
419,6
