,Class
0,2
1,9
2,6
3,1
4,9
5,9
6,9
7,4
8,5
9,4
10,3
11,10
12,5
13,10
14,5
15,10
16,5
17,10
18,6
19,10
20,9
21,0
22,6
23,6
24,7
25,10
26,10
27,5
28,5
29,0
30,10
31,9
32,5
33,10
34,6
35,10
36,5
37,9
38,3
39,9
40,5
41,5
42,6
43,6
44,9
45,3
46,9
47,5
48,2
49,5
50,1
51,6
52,5
53,10
54,4
55,10
56,10
57,6
58,5
59,6
60,3
61,7
62,10
63,9
64,3
65,0
66,10
67,10
68,10
69,9
70,6
71,8
72,0
73,0
74,6
75,10
76,9
77,9
78,0
79,0
80,9
81,5
82,0
83,9
84,9
85,5
86,9
87,10
88,9
89,9
90,9
91,5
92,9
93,5
94,9
95,10
96,8
97,9
98,5
99,3
100,8
101,5
102,3
103,6
104,3
105,4
106,9
107,6
108,6
109,9
110,2
111,6
112,8
113,0
114,5
115,10
116,2
117,10
118,4
119,5
120,8
121,9
122,1
123,6
124,4
125,6
126,9
127,9
128,3
129,3
130,9
131,9
132,0
133,10
134,2
135,5
136,5
137,8
138,3
139,7
140,10
141,10
142,0
143,9
144,9
145,9
146,6
147,6
148,2
149,0
150,5
151,9
152,5
153,8
154,9
155,6
156,3
157,9
158,10
159,9
160,5
161,2
162,10
163,9
164,9
165,5
166,3
167,0
168,9
169,9
170,8
171,4
172,6
173,5
174,9
175,9
176,10
177,9
178,10
179,10
180,4
181,3
182,8
183,0
184,5
185,0
186,5
187,1
188,6
189,3
190,10
191,3
192,10
193,9
194,3
195,9
196,9
197,6
198,3
199,10
200,2
201,10
202,5
203,9
204,5
205,5
206,6
207,9
208,6
209,9
210,0
211,10
212,9
213,9
214,6
215,10
216,5
217,4
218,9
219,9
220,9
221,5
222,6
223,9
224,3
225,6
226,9
227,5
228,10
229,6
230,7
231,7
232,9
233,9
234,3
235,9
236,9
237,10
238,9
239,9
240,9
241,3
242,5
243,5
244,3
245,10
246,10
247,6
248,3
249,7
250,10
251,9
252,9
253,9
254,9
255,6
256,9
257,0
258,1
259,6
260,5
261,5
262,3
263,0
264,1
265,9
266,10
267,10
268,10
269,6
270,10
271,7
272,9
273,9
274,9
275,5
276,9
277,9
278,9
279,5
280,9
281,9
282,1
283,8
284,6
285,10
286,10
287,9
288,6
289,5
290,9
291,9
292,7
293,10
294,10
295,3
296,9
297,4
298,3
299,3
300,10
301,6
302,10
303,8
304,6
305,0
306,5
307,1
308,9
309,9
310,5
311,9
312,6
313,4
314,2
315,10
316,6
317,6
318,1
319,10
320,9
321,9
322,1
323,8
324,4
325,10
326,7
327,9
328,10
329,10
330,3
331,5
332,3
333,5
334,9
335,9
336,10
337,3
338,6
339,1
340,8
341,5
342,0
343,5
344,2
345,9
346,8
347,0
348,6
349,3
350,9
351,0
352,2
353,3
354,0
355,5
356,6
357,3
358,6
